,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
156,Jacques ZouaJ. Zoua,28,Kamerun,Środkowy napastnik,ŚNP,400 tys. €,Rumunia,FC Viitorul,Bez odstępnego,Sprzedaż,Astra Giurgiu,2019/2020
157,Nelut RosuN. Rosu,25,Rumunia,Środkowy pomocnik,ŚPM,750 tys. €,Rumunia,Gaz Metan,Bez odstępnego,Sprzedaż,Astra Giurgiu,2019/2020
158,EricoErico,29,Brazylia,Środkowy obrońca,ŚOB,500 tys. €,Azerbejdżan,FK Sabail,Bez odstępnego,Sprzedaż,Astra Giurgiu,2019/2020
159,Toni SilvaT. Silva,26,Gwinea Bissau,Prawy napastnik,PNP,200 tys. €,Kazachstan,Taraz,?,Sprzedaż,Astra Giurgiu,2019/2020
160,Daniel BarbirD. Barbir,21,Stany Zjednaczone,Środkowy obrońca,ŚOB,50 tys. €,Stany Zjednaczone,Kansas City II,?,Sprzedaż,Astra Giurgiu,2019/2020
161,Julien BègueJ. Bègue,26,Francja,Środkowy napastnik,ŚNP,525 tys. €,-,Bez klubu,-,Sprzedaż,Astra Giurgiu,2019/2020
162,Vahid HamboV. Hambo,24,Finlandia,Środkowy napastnik,ŚNP,200 tys. €,-,Bez klubu,-,Sprzedaż,Astra Giurgiu,2019/2020
163,Georgi KitanovG. Kitanov,25,Bułgaria,Bramkarz,BRK,525 tys. €,-,Bez klubu,-,Sprzedaż,Astra Giurgiu,2019/2020
164,Ronaldo DeaconuR. Deaconu,22,Rumunia,Ofensywny pomocnik,OPM,500 tys. €,Chorwacja,HNK Gorica,100 tys. €,Kupno,Sepsi Sf. Gheorghe,2019/2020
165,Jacob AdebanjoJ. Adebanjo,25,Nigeria,Defensywny pomocnik,DPM,50 tys. €,Portugalia,Vitória Setúbal,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2019/2020
166,Razvan TincuR. Tincu,31,Rumunia,Środkowy obrońca,ŚOB,350 tys. €,Cypr,Doxa Katokopias,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2019/2020
167,Tomas DiazT. Diaz,22,Argentyna,Środkowy napastnik,ŚNP,50 tys. €,Argentyna,Barracas C.,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2019/2020
168,Hrvoje BarisicH. Barisic,28,Chorwacja,Środkowy obrońca,ŚOB,300 tys. €,Bośnia i Hercegowina,Zrinjski Mostar,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2019/2020
169,Ioan DumiterI. Dumiter,20,Rumunia,Prawy napastnik,PNP,250 tys. €,Rumunia,Ripensia,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2019/2020
170,Radoslav DimitrovR. Dimitrov,30,Bułgaria,Prawy obrońca,POB,450 tys. €,Rumunia,CS U Craiova,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2019/2020
171,Lóránt KovácsL. Kovács,26,Rumunia,Defensywny pomocnik,DPM,150 tys. €,Węgry,Újpest FC,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2019/2020
172,Andres DumitrescuA. Dumitrescu,18,Rumunia,Lewy obrońca,LOB,50 tys. €,Szwajcaria,FC Lugano U21,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2019/2020
173,Hugo KonongoH. Konongo,27,Kongo,Lewy obrońca,LOB,300 tys. €,Bułgaria,Cherno More,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2019/2020
174,Horatiu MoldovanH. Moldovan,21,Rumunia,Bramkarz,BRK,150 tys. €,Rumunia,Ripensia,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2019/2020
175,Goran KaranovicG. Karanovic,31,Szwajcaria,Środkowy napastnik,ŚNP,500 tys. €,Szwajcaria,FC Aarau,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2019/2020
176,Oumar DiakhitéO. Diakhité,25,Senegal,Środkowy obrońca,ŚOB,450 tys. €,Portugalia,Estoril,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2019/2020
177,Anass AchahbarA. Achahbar,26,Holandia,Środkowy napastnik,ŚNP,300 tys. €,Holandia,FC Dordrecht,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2019/2020
178,Balázs CsiszérB. Csiszér,20,Rumunia,Prawy obrońca,POB,25 tys. €,Rumunia,Csikszereda,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2019/2020
179,Edgar SalliE. Salli,26,Kamerun,Prawy napastnik,PNP,500 tys. €,Niemcy,Nürnberg,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2019/2020
180,Hilal Ben MoussaH. Ben Moussa,27,Holandia,Środkowy pomocnik,ŚPM,500 tys. €,Holandia,FC Emmen,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2019/2020
181,Claudiu VeresC. Veres,19,Rumunia,Lewy napastnik,LNP,-,Rumunia,National Sebis,10 tys. €,Kupno,Sepsi Sf. Gheorghe,2019/2020
182,Daniel CeleaD. Celea,24,Rumunia,Środkowy obrońca,ŚOB,200 tys. €,Rumunia,CS Mioveni,?,Kupno,Sepsi Sf. Gheorghe,2019/2020
183,Rachid BouhennaR. Bouhenna,28,Algieria,Środkowy obrońca,ŚOB,300 tys. €,Szkocja,Dundee United,?,Kupno,Sepsi Sf. Gheorghe,2019/2020
184,Peter Gal-AndrezlyP. Gal-Andrezly,29,Słowacja,Lewy pomocnik,LPM,450 tys. €,Słowacja,Ruzomberok,?,Kupno,Sepsi Sf. Gheorghe,2019/2020
185,Pavol SafrankoP. Safranko,24,Słowacja,Środkowy napastnik,ŚNP,300 tys. €,Dania,Aalborg BK,?,Kupno,Sepsi Sf. Gheorghe,2019/2020
186,Ibrahima TandiaI. Tandia,25,Mali,Lewy napastnik,LNP,900 tys. €,Arabia Saudyjska,Al-Hazm,600 tys. €,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
187,Sebastian RudolS. Rudol,24,Polska,Środkowy obrońca,ŚOB,350 tys. €,Polska,Widzew Łódź,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
188,Hilal Ben MoussaH. Ben Moussa,27,Holandia,Środkowy pomocnik,ŚPM,250 tys. €,Holandia,FC Emmen,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
189,Marko SimonovskiM. Simonovski,27,Macedonia Północna,Środkowy napastnik,ŚNP,400 tys. €,Rumunia,FC Voluntari,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
190,Horatiu MoldovanH. Moldovan,21,Rumunia,Bramkarz,BRK,50 tys. €,Rumunia,Ripensia,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
191,Joseph MensahJ. Mensah,24,Ghana,Prawy napastnik,PNP,450 tys. €,Turcja,Istanbulspor,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
192,Aleksandr KarnitskiyA. Karnitskiy,30,Białoruś,Defensywny pomocnik,DPM,450 tys. €,Węgry,Mezőkövesd,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
193,Oumar DiakhitéO. Diakhité,26,Senegal,Środkowy obrońca,ŚOB,200 tys. €,Portugalia,Desportivo Aves,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
194,Relu StoianR. Stoian,23,Rumunia,Bramkarz,BRK,100 tys. €,Rumunia,Gloria Buzau,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
195,Igor JovanovicI. Jovanovic,30,Chorwacja,Środkowy obrońca,ŚOB,550 tys. €,Grecja,Panetolikos,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
196,Ionut UrsuI. Ursu,30,Rumunia,Środkowy obrońca,ŚOB,100 tys. €,Rumunia,SSC Farul,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
197,Dylan FloresD. Flores,26,Kostaryka,Ofensywny pomocnik,OPM,600 tys. €,Kostaryka,LD Alajuelense,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
198,Calin TudorC. Tudor,18,Rumunia,Środkowy pomocnik,ŚPM,25 tys. €,Rumunia,Ripensia,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
199,GabrielGabriel,31,Brazylia,Prawy obrońca,POB,600 tys. €,Rumunia,Dinamo Bukaresz,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
200,Ousmane VieraO. Viera,32,Wybrzeże Kości Słoniowej,Środkowy obrońca,ŚOB,450 tys. €,Rumunia,FC Hermannstadt,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
201,Edgar SalliE. Salli,27,Kamerun,Prawy napastnik,PNP,300 tys. €,Cypr,Olympiakos N.,?,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
202,Abud OmarAbud Omar,26,Kenia,Lewy obrońca,LOB,500 tys. €,-,Bez klubu,-,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
203,Attila HadnagyA. Hadnagy,38,Rumunia,Środkowy napastnik,ŚNP,50 tys. €,-,Koniec kariery,-,Sprzedaż,Sepsi Sf. Gheorghe,2019/2020
204,Sergiu CiocanS. Ciocan,20,Rumunia,Środkowy pomocnik,ŚPM,50 tys. €,Rumunia,Comuna Recea,Bez odstępnego,Kupno,Gaz Metan Medias,2019/2020
205,Ioan HoraIoan Hora,31,Rumunia,Środkowy napastnik,ŚNP,550 tys. €,Rumunia,FCSB,Bez odstępnego,Kupno,Gaz Metan Medias,2019/2020
206,Sergiu BusS. Bus,26,Rumunia,Środkowy napastnik,ŚNP,400 tys. €,Bułgaria,Levski Sofia,Bez odstępnego,Kupno,Gaz Metan Medias,2019/2020
207,Lukas DroppaL. Droppa,30,Czechy,Defensywny pomocnik,DPM,300 tys. €,Kazachstan,Szachtior K.,Bez odstępnego,Kupno,Gaz Metan Medias,2019/2020
208,Nicolao DumitruN. Dumitru,27,Włochy,Lewy napastnik,LNP,300 tys. €,Włochy,AS Livorno,Bez odstępnego,Kupno,Gaz Metan Medias,2019/2020
209,Moussa SanohM. Sanoh,23,Holandia,Prawy napastnik,PNP,450 tys. €,Rumunia,CSM Poli Iași,Bez odstępnego,Kupno,Gaz Metan Medias,2019/2020
210,Stephan DraghiciS. Draghici,21,Rumunia,Lewy napastnik,LNP,300 tys. €,Rumunia,CS U Craiova,Bez odstępnego,Kupno,Gaz Metan Medias,2019/2020
211,Mickaël DiakotaM. Diakota,28,Francja,Środkowy pomocnik,ŚPM,200 tys. €,Francja,AS Béziers,Bez odstępnego,Kupno,Gaz Metan Medias,2019/2020
212,GabrielGabriel,31,Brazylia,Prawy obrońca,POB,450 tys. €,Rumunia,Dinamo Bukaresz,Bez odstępnego,Kupno,Gaz Metan Medias,2019/2020
213,Nelut RosuN. Rosu,25,Rumunia,Środkowy pomocnik,ŚPM,750 tys. €,Rumunia,Astra Giurgiu,Bez odstępnego,Kupno,Gaz Metan Medias,2019/2020
214,Razvan PopaR. Popa,22,Rumunia,Środkowy obrońca,ŚOB,150 tys. €,Rumunia,CS U Craiova,Bez odstępnego,Kupno,Gaz Metan Medias,2019/2020
215,Thomas Juel-NielsenT. Juel-Nielsen,29,Dania,Środkowy obrońca,ŚOB,200 tys. €,-,Bez klubu,-,Kupno,Gaz Metan Medias,2019/2020
216,Darius OlaruD. Olaru,21,Rumunia,Ofensywny pomocnik,OPM,"1,10 mln €",Rumunia,FCSB,600 tys. €,Sprzedaż,Gaz Metan Medias,2019/2020
217,Antoni IvanovA. Ivanov,23,Bułgaria,Ofensywny pomocnik,OPM,650 tys. €,Rumunia,CS U Craiova,150 tys. €,Sprzedaż,Gaz Metan Medias,2019/2020
218,Valentin CretuV. Cretu,30,Rumunia,Prawy obrońca,POB,550 tys. €,Rumunia,FCSB,125 tys. €,Sprzedaż,Gaz Metan Medias,2019/2020
219,Bradley DialloB. Diallo,28,Francja,Środkowy obrońca,ŚOB,350 tys. €,Rumunia,CSM Poli Iași,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2019/2020
220,Luís AurélioL. Aurélio,30,Portugalia,Środkowy pomocnik,ŚPM,600 tys. €,Rumunia,CFR Cluj,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2019/2020
221,André MicaelAndré Micael,30,Portugalia,Środkowy obrońca,ŚOB,250 tys. €,Portugalia,Paços Ferreira,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2019/2020
222,Raul HajmasanR. Hajmasan,18,Rumunia,Ofensywny pomocnik,OPM,50 tys. €,Rumunia,Viitorul Tg.Jiu,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2019/2020
223,Mario RondónM. Rondón,33,Wenezuela,Środkowy napastnik,ŚNP,550 tys. €,Rumunia,CFR Cluj,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2019/2020
224,Sorin BusuS. Busu,29,Rumunia,Lewy obrońca,LOB,450 tys. €,Rumunia,FC Hermannstadt,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2019/2020
225,YazaldeYazalde,30,Gwinea Bissau,Środkowy napastnik,ŚNP,400 tys. €,Rumunia,FC Hermannstadt,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2019/2020
226,Daniel Teodor PopD. Pop,20,Rumunia,Środkowy obrońca,ŚOB,50 tys. €,-,Bez klubu,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2019/2020
227,Mite CikarskiM. Cikarski,27,Macedonia Północna,Lewy obrońca,LOB,150 tys. €,Macedonia Północna,Akad. Pandev,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2019/2020
228,David CaiadoD. Caiado,32,Portugalia,Lewy napastnik,LNP,350 tys. €,Rumunia,FC Hermannstadt,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2019/2020
229,Pedro MendesP. Mendes,25,Portugalia,Ofensywny pomocnik,OPM,150 tys. €,Rumunia,U Cluj,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2019/2020
230,Alin SeroniA. Seroni,32,Rumunia,Środkowy obrońca,ŚOB,75 tys. €,Rumunia,UTA Arad,Bez odstępnego,Kupno,FC Botosani,2019/2020
231,Bautista CasciniB. Cascini,22,Argentyna,Środkowy pomocnik,ŚPM,500 tys. €,Argentyna,Estudiantes,Bez odstępnego,Kupno,FC Botosani,2019/2020
232,David BabunskiD. Babunski,26,Macedonia Północna,Ofensywny pomocnik,OPM,400 tys. €,Japonia,Omiya Ardija,Bez odstępnego,Kupno,FC Botosani,2019/2020
233,Mario EbenhoferM. Ebenhofer,26,Austria,Lewy pomocnik,LPM,300 tys. €,Austria,Blau Weiss Linz,Bez odstępnego,Kupno,FC Botosani,2019/2020
234,Alexandru TiganasuA. Tiganasu,29,Rumunia,Lewy obrońca,LOB,200 tys. €,Rumunia,Petrolul,Bez odstępnego,Kupno,FC Botosani,2019/2020
235,Sofiane MoussaS. Moussa,31,Tunezja,Środkowy napastnik,ŚNP,300 tys. €,Rumunia,Chiajna,Bez odstępnego,Kupno,FC Botosani,2019/2020
236,Realdo FiliR. Fili,23,Albania,Lewy napastnik,LNP,150 tys. €,Albania,FC Luftëtari,Bez odstępnego,Kupno,FC Botosani,2019/2020
237,Hamidou KeytaH. Keyta,24,Francja,Lewy napastnik,LNP,200 tys. €,Rumunia,FC Viitorul,Bez odstępnego,Kupno,FC Botosani,2019/2020
238,Alessio CarloneA. Carlone,24,Belgia,Ofensywny pomocnik,OPM,100 tys. €,Rumunia,CSM Poli Iași,Bez odstępnego,Kupno,FC Botosani,2019/2020
239,Reagy OfosuR. Ofosu,27,Niemcy,Lewy napastnik,LNP,250 tys. €,Węgry,Haladás,Bez odstępnego,Kupno,FC Botosani,2019/2020
240,Leonel PierceL. Pierce,25,Argentyna,Defensywny pomocnik,DPM,175 tys. €,Argentyna,Dep. Santamarin,Bez odstępnego,Kupno,FC Botosani,2019/2020
241,Bryan MendozaB. Mendoza,26,Argentyna,Prawy obrońca,POB,50 tys. €,Argentyna,Barracas C.,Bez odstępnego,Kupno,FC Botosani,2019/2020
242,Mihai RomanM. Roman,34,Rumunia,Prawy napastnik,PNP,300 tys. €,Rumunia,FCSB,Bez odstępnego,Kupno,FC Botosani,2019/2020
243,Bautista PavlovskyB. Pavlovsky,21,Argentyna,Środkowy napastnik,ŚNP,75 tys. €,-,Bez klubu,Bez odstępnego,Kupno,FC Botosani,2019/2020
244,Stefan AshkovskiS. Ashkovski,27,Macedonia Północna,Lewy napastnik,LNP,300 tys. €,Bułgaria,Slavia Sofia,Bez odstępnego,Kupno,FC Botosani,2019/2020
245,Denis HarutD. Harut,20,Rumunia,Prawy obrońca,POB,200 tys. €,Rumunia,Poli Timisoara,Bez odstępnego,Kupno,FC Botosani,2019/2020
246,Hidajet HankicH. Hankic,25,Austria,Bramkarz,BRK,250 tys. €,Austria,FC Wacker,Bez odstępnego,Kupno,FC Botosani,2019/2020
247,Minas ChalkiadakisM. Chalkiadakis,24,Grecja,Środkowy napastnik,ŚNP,100 tys. €,Grecja,PAE Chania,Bez odstępnego,Kupno,FC Botosani,2019/2020
248,Marko DugandzicM. Dugandzic,25,Chorwacja,Środkowy napastnik,ŚNP,150 tys. €,Chorwacja,NK Osijek,?,Kupno,FC Botosani,2019/2020
249,Razvan OaidaR. Oaida,21,Rumunia,Środkowy pomocnik,ŚPM,600 tys. €,Rumunia,FCSB,700 tys. €,Sprzedaż,FC Botosani,2019/2020
250,Hervin OngendaH. Ongenda,24,Francja,Lewy napastnik,LNP,700 tys. €,Włochy,Chievo Verona,500 tys. €,Sprzedaż,FC Botosani,2019/2020
251,Catalin GolofcaC. Golofca,29,Rumunia,Prawy napastnik,PNP,800 tys. €,Rumunia,CFR Cluj,500 tys. €,Sprzedaż,FC Botosani,2019/2020
252,Lóránd FülöpL. Fülöp,21,Rumunia,Środkowy pomocnik,ŚPM,700 tys. €,Węgry,Puskás AFC,400 tys. €,Sprzedaż,FC Botosani,2019/2020
253,Andrei BurcaA. Burca,26,Rumunia,Środkowy obrońca,ŚOB,"1,00 mln €",Rumunia,CFR Cluj,200 tys. €,Sprzedaż,FC Botosani,2019/2020
254,Razvan AndronicR. Andronic,20,Rumunia,Prawy pomocnik,PPM,200 tys. €,Rumunia,CFR Cluj,60 tys. €,Sprzedaż,FC Botosani,2019/2020
255,Andrei DumitrasA. Dumitras,31,Rumunia,Prawy obrońca,POB,350 tys. €,Rumunia,Chiajna,Bez odstępnego,Sprzedaż,FC Botosani,2019/2020
256,Sofiane MoussaS. Moussa,31,Tunezja,Środkowy napastnik,ŚNP,200 tys. €,Rumunia,Ac. Clinceni,Bez odstępnego,Sprzedaż,FC Botosani,2019/2020
257,Moussa DiakitéM. Diakité,20,Mali,Środkowy pomocnik,ŚPM,50 tys. €,Armenia,Lori Vanadzor,Bez odstępnego,Sprzedaż,FC Botosani,2019/2020
258,Alexandru CorbanA. Corban,21,Rumunia,Prawy pomocnik,PPM,50 tys. €,Rumunia,Aerostar Bacau,Bez odstępnego,Sprzedaż,FC Botosani,2019/2020
259,Martin FraislM. Fraisl,26,Austria,Bramkarz,BRK,450 tys. €,Niemcy,SV Sandhausen,Bez odstępnego,Sprzedaż,FC Botosani,2019/2020
260,Laurentiu BusL. Bus,31,Rumunia,Prawy pomocnik,PPM,300 tys. €,Rumunia,Ac. Clinceni,Bez odstępnego,Sprzedaż,FC Botosani,2019/2020
261,Andrei PitianA. Pitian,23,Rumunia,Środkowy obrońca,ŚOB,250 tys. €,Rumunia,Chindia,Bez odstępnego,Sprzedaż,FC Botosani,2019/2020
262,Iulian Anca TripI. Anca Trip,24,Rumunia,Bramkarz,BRK,100 tys. €,Rumunia,Viitorul Tg.Jiu,Bez odstępnego,Sprzedaż,FC Botosani,2019/2020
263,Leonel PierceL. Pierce,26,Argentyna,Defensywny pomocnik,DPM,200 tys. €,Rumunia,Petrolul,Bez odstępnego,Sprzedaż,FC Botosani,2019/2020
264,George MironG. Miron,25,Rumunia,Środkowy obrońca,ŚOB,800 tys. €,Rumunia,FCSB,Bez odstępnego,Sprzedaż,FC Botosani,2019/2020
265,Diego FabbriniD. Fabbrini,28,Włochy,Ofensywny pomocnik,OPM,"1,00 mln €",Bułgaria,CSKA Sofia,Bez odstępnego,Sprzedaż,FC Botosani,2019/2020
266,Lukas SkovajsaL. Skovajsa,25,Słowacja,Lewy obrońca,LOB,300 tys. €,Słowacja,AS Trencin,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2019/2020
267,BritoBrito,31,Republika Zielonego Przylądka,Prawy napastnik,PNP,350 tys. €,Grecja,AO Xanthi,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2019/2020
268,Alexandru RautaA. Rauta,27,Rumunia,Defensywny pomocnik,DPM,550 tys. €,Rumunia,FC Voluntari,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2019/2020
269,Florin BejanF. Bejan,28,Rumunia,Środkowy obrońca,ŚOB,750 tys. €,Rumunia,Astra Giurgiu,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2019/2020
270,Filip MrzljakF. Mrzljak,26,Chorwacja,Defensywny pomocnik,DPM,"1,20 mln €",Rumunia,Astra Giurgiu,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2019/2020
271,Kristian KostrnaK. Kostrna,26,Słowacja,Prawy obrońca,POB,450 tys. €,Słowacja,Dunajska Streda,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2019/2020
272,GabrielGabriel,31,Brazylia,Prawy obrońca,POB,600 tys. €,Rumunia,Sepsi Sf. Gh.,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2019/2020
273,Andrei SinA. Sin,27,Rumunia,Lewy pomocnik,LPM,650 tys. €,Rumunia,CSM Poli Iași,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2019/2020
274,Riccardo PiscitelliR. Piscitelli,25,Włochy,Bramkarz,BRK,300 tys. €,Włochy,Carpi,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2019/2020
275,Valentin LazarV. Lazar,30,Rumunia,Lewy napastnik,LNP,750 tys. €,Turcja,Ümraniyespor,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2019/2020
276,Kévin BruK. Bru,30,Mauritius,Środkowy pomocnik,ŚPM,600 tys. €,Cypr,Apol. Limassol,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2019/2020
277,Catalin StratonC. Straton,29,Rumunia,Bramkarz,BRK,400 tys. €,Rumunia,D. Calarasi,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2019/2020
278,Slavko PerovicS. Perovic,30,Serbia,Środkowy napastnik,ŚNP,75 tys. €,Turcja,Istanbulspor,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2019/2020
279,Diego FabbriniD. Fabbrini,29,Włochy,Ofensywny pomocnik,OPM,"1,00 mln €",Bułgaria,CSKA Sofia,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2019/2020
280,Roberto StrechieR. Strechie,19,Włochy,Defensywny pomocnik,DPM,100 tys. €,Włochy,Venezia,?,Kupno,FC Dinamo Bukareszt,2019/2020
281,Dan NistorD. Nistor,31,Rumunia,Środkowy pomocnik,ŚPM,"1,10 mln €",Rumunia,CS U Craiova,260 tys. €,Sprzedaż,FC Dinamo Bukareszt,2019/2020
282,Denis CiobotariuD. Ciobotariu,21,Rumunia,Środkowy obrońca,ŚOB,650 tys. €,Rumunia,CFR Cluj,150 tys. €,Sprzedaż,FC Dinamo Bukareszt,2019/2020
283,Facundo MalloF. Mallo,24,Urugwaj,Środkowy obrońca,ŚOB,200 tys. €,Rumunia,Rapid 1923,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2019/2020
284,Vlad OlteanuV. Olteanu,23,Rumunia,Lewy obrońca,LOB,200 tys. €,Rumunia,Chiajna,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2019/2020
285,Damien DussautD. Dussaut,24,Francja,Prawy obrońca,POB,400 tys. €,Rumunia,FC Viitorul,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2019/2020
286,Athanasios PapazoglouA. Papazoglou,31,Grecja,Środkowy napastnik,ŚNP,500 tys. €,Rumunia,FC Voluntari,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2019/2020
287,Reda JaadiR. Jaadi,24,Belgia,Lewy napastnik,LNP,450 tys. €,Maroko,FUS Rabat,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2019/2020
288,Alexander ChristovaoA. Christovao,26,Angola,Środkowy napastnik,ŚNP,150 tys. €,Arabia Saudyjska,Al-Mojzel,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2019/2020
289,Ivan PesicI. Pesic,27,Chorwacja,Lewy napastnik,LNP,850 tys. €,Kazachstan,Kaysar,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2019/2020
290,Kévin BruK. Bru,30,Mauritius,Środkowy pomocnik,ŚPM,600 tys. €,-,Bez klubu,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2019/2020
291,Laurentiu CorbuL. Corbu,25,Rumunia,Prawy obrońca,POB,400 tys. €,Rumunia,Chindia,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2019/2020
292,Vlad MutiuV. Mutiu,24,Rumunia,Bramkarz,BRK,150 tys. €,Rumunia,SSC Farul,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2019/2020
293,Elvis KabashiE. Kabashi,25,Albania,Środkowy pomocnik,ŚPM,100 tys. €,Włochy,Renate,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2019/2020
294,Linas KlimaviciusL. Klimavicius,30,Litwa,Środkowy obrońca,ŚOB,500 tys. €,Rumunia,CSM Poli Iași,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2019/2020
295,Naser AlijiN. Aliji,25,Albania,Lewy obrońca,LOB,500 tys. €,Węgry,Honvéd,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2019/2020
296,GabrielGabriel,31,Brazylia,Prawy obrońca,POB,450 tys. €,Rumunia,Gaz Metan,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2019/2020
297,Rachid Aït-AtmaneR. Aït-Atmane,26,Algieria,Środkowy pomocnik,ŚPM,400 tys. €,Tunezja,CS Sfaxien,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2019/2020
298,Aleksandru LongherA. Longher,19,Rumunia,Prawy napastnik,PNP,50 tys. €,Rumunia,CSM Poli Iași,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2019/2020
299,Roberto StrechieR. Strechie,19,Włochy,Defensywny pomocnik,DPM,50 tys. €,Włochy,Novara Calcio,?,Sprzedaż,FC Dinamo Bukareszt,2019/2020
300,Nabil JaadiN. Jaadi,23,Maroko,Prawy napastnik,PNP,100 tys. €,-,Bez klubu,-,Sprzedaż,FC Dinamo Bukareszt,2019/2020
301,BritoBrito,32,Republika Zielonego Przylądka,Prawy napastnik,PNP,150 tys. €,Portugalia,Coimbra,-,Sprzedaż,FC Dinamo Bukareszt,2019/2020
302,Simon ZenkeS. Zenke,30,Nigeria,Prawy napastnik,PNP,350 tys. €,-,Bez klubu,-,Sprzedaż,FC Dinamo Bukareszt,2019/2020
303,Cristian CostinC. Costin,21,Rumunia,Prawy obrońca,POB,225 tys. €,Rumunia,UTA Arad,50 tys. €,Kupno,FC Voluntari,2019/2020
304,Daniel BenzarD. Benzar,21,Rumunia,Prawy napastnik,PNP,350 tys. €,Rumunia,FCSB,Bez odstępnego,Kupno,FC Voluntari,2019/2020
