,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
1850,Mohammed AbdellaoueM. Abdellaoue,27,Norwegia,Środkowy napastnik,ŚNP,"5,50 mln €",Niemcy,Stuttgart,"3,50 mln €",Sprzedaż,Hannover 96,2013/2014
1851,Karim HagguiK. Haggui,29,Tunezja,Środkowy obrońca,ŚOB,"2,50 mln €",Niemcy,Stuttgart,"1,00 mln €",Sprzedaż,Hannover 96,2013/2014
1852,Daniel RoyerD. Royer,23,Austria,Lewy napastnik,LNP,700 tys. €,Austria,Austria Wiedeń,200 tys. €,Sprzedaż,Hannover 96,2013/2014
1853,Deniz KadahD. Kadah,27,Turcja,Środkowy napastnik,ŚNP,300 tys. €,Turcja,C. Rizespor,Bez odstępnego,Sprzedaż,Hannover 96,2013/2014
1854,Konstantin RauschK. Rausch,23,Rosja,Lewy obrońca,LOB,"5,00 mln €",Niemcy,Stuttgart,Bez odstępnego,Sprzedaż,Hannover 96,2013/2014
1855,Mario EggimannM. Eggimann,32,Szwajcaria,Środkowy obrońca,ŚOB,"1,00 mln €",Niemcy,Union Berlin,Bez odstępnego,Sprzedaż,Hannover 96,2013/2014
1856,Niko GießelmannN. Gießelmann,21,Niemcy,Lewy obrońca,LOB,150 tys. €,Niemcy,Greuther Fürth,Bez odstępnego,Sprzedaż,Hannover 96,2013/2014
1857,Sérgio da Silva PintoS. da Silva Pinto,32,Niemcy,Środkowy pomocnik,ŚPM,"1,50 mln €",Hiszpania,Levante UD,Bez odstępnego,Sprzedaż,Hannover 96,2013/2014
1858,Sascha SchünemannS. Schünemann,21,Niemcy,Środkowy pomocnik,ŚPM,150 tys. €,Niemcy,Hansa Rostock,Bez odstępnego,Sprzedaż,Hannover 96,2013/2014
1859,Deniz AycicekD. Aycicek,23,Niemcy,Ofensywny pomocnik,OPM,150 tys. €,Niemcy,MSV Duisburg,Bez odstępnego,Sprzedaż,Hannover 96,2013/2014
1860,Steven CherundoloS. Cherundolo,35,Stany Zjednaczone,Prawy obrońca,POB,750 tys. €,-,Koniec kariery,-,Sprzedaż,Hannover 96,2013/2014
1861,Sofian ChahedS. Chahed,30,Tunezja,Prawy obrońca,POB,500 tys. €,-,Bez klubu,-,Sprzedaż,Hannover 96,2013/2014
1862,Makoto HasebeM. Hasebe,29,Japonia,Defensywny pomocnik,DPM,"3,00 mln €",Niemcy,Wolfsburg,"2,50 mln €",Kupno,1.FC Nürnberg,2013/2014
1863,Josip DrmicJ. Drmic,20,Szwajcaria,Środkowy napastnik,ŚNP,"3,00 mln €",Szwajcaria,FC Zürich,"2,20 mln €",Kupno,1.FC Nürnberg,2013/2014
1864,Daniel GinczekD. Ginczek,22,Niemcy,Środkowy napastnik,ŚNP,"2,00 mln €",Niemcy,Bor. Dortmund,"1,50 mln €",Kupno,1.FC Nürnberg,2013/2014
1865,Ondrej PetrakO. Petrak,21,Czechy,Defensywny pomocnik,DPM,600 tys. €,Czechy,Slavia Praga,"1,00 mln €",Kupno,1.FC Nürnberg,2013/2014
1866,Mariusz StepinskiM. Stepinski,18,Polska,Środkowy napastnik,ŚNP,800 tys. €,Polska,Widzew Łódź,120 tys. €,Kupno,1.FC Nürnberg,2013/2014
1867,Martin AnghaM. Angha,19,Szwajcaria,Środkowy obrońca,ŚOB,-,Anglia,FC Arsenal,Bez odstępnego,Kupno,1.FC Nürnberg,2013/2014
1868,Emanuel PogatetzE. Pogatetz,30,Austria,Środkowy obrońca,ŚOB,"2,50 mln €",Niemcy,Wolfsburg,Bez odstępnego,Kupno,1.FC Nürnberg,2013/2014
1869,Nick WeberN. Weber,18,Niemcy,Środkowy napastnik,ŚNP,-,Niemcy,B. Dortmund U19,Bez odstępnego,Kupno,1.FC Nürnberg,2013/2014
1870,Timm KloseT. Klose,25,Szwajcaria,Środkowy obrońca,ŚOB,"5,50 mln €",Niemcy,Wolfsburg,"6,00 mln €",Sprzedaż,1.FC Nürnberg,2013/2014
1871,Timmy SimonsT. Simons,36,Belgia,Defensywny pomocnik,DPM,900 tys. €,Belgia,FC Brügge,500 tys. €,Sprzedaż,1.FC Nürnberg,2013/2014
1872,Alexander EssweinA. Esswein,23,Niemcy,Prawy napastnik,PNP,"2,00 mln €",Niemcy,FC Augsburg,250 tys. €,Sprzedaż,1.FC Nürnberg,2013/2014
1873,Marcos AntónioMarcos António,30,Brazylia,Środkowy obrońca,ŚOB,400 tys. €,Malezja,Johor DT,Bez odstępnego,Sprzedaż,1.FC Nürnberg,2013/2014
1874,Nick WeberN. Weber,18,Niemcy,Środkowy napastnik,ŚNP,150 tys. €,Niemcy,B. Dortmund II,Bez odstępnego,Sprzedaż,1.FC Nürnberg,2013/2014
1875,Noah KorczowskiN. Korczowski,20,Niemcy,Środkowy obrońca,ŚOB,350 tys. €,Niemcy,Wolfsburg II,Bez odstępnego,Sprzedaż,1.FC Nürnberg,2013/2014
1876,Almog CohenA. Cohen,24,Izrael,Środkowy pomocnik,ŚPM,"1,75 mln €",Niemcy,FC Ingolstadt,Bez odstępnego,Sprzedaż,1.FC Nürnberg,2013/2014
1877,Muhammed IldizM. Ildiz,22,Austria,Środkowy pomocnik,ŚPM,500 tys. €,Turcja,Gaziantepspor,Bez odstępnego,Sprzedaż,1.FC Nürnberg,2013/2014
1878,Manuel ZeitzM. Zeitz,22,Niemcy,Defensywny pomocnik,DPM,600 tys. €,Niemcy,SC Paderborn,Bez odstępnego,Sprzedaż,1.FC Nürnberg,2013/2014
1879,Mu KanazakiM. Kanazaki,24,Japonia,Środkowy napastnik,ŚNP,900 tys. €,Portugalia,Portimonense,Bez odstępnego,Sprzedaż,1.FC Nürnberg,2013/2014
1880,Wilson KamavuakaW. Kamavuaka,23,Demokratyczna Republika Kongo,Defensywny pomocnik,DPM,450 tys. €,-,Bez klubu,-,Sprzedaż,1.FC Nürnberg,2013/2014
1881,Kevin De BruyneK. De Bruyne,22,Belgia,Ofensywny pomocnik,OPM,"15,00 mln €",Anglia,Chelsea FC,"22,00 mln €",Kupno,VfL Wolfsburg,2013/2014
1882,Luiz GustavoLuiz Gustavo,26,Brazylia,Defensywny pomocnik,DPM,"18,00 mln €",Niemcy,Bayern,"16,00 mln €",Kupno,VfL Wolfsburg,2013/2014
1883,Timm KloseT. Klose,25,Szwajcaria,Środkowy obrońca,ŚOB,"5,50 mln €",Niemcy,Nürnberg,"6,00 mln €",Kupno,VfL Wolfsburg,2013/2014
1884,Daniel CaligiuriD. Caligiuri,25,Włochy,Prawy pomocnik,PPM,"4,50 mln €",Niemcy,SC Freiburg,"4,50 mln €",Kupno,VfL Wolfsburg,2013/2014
1885,Junior MalandaJunior Malanda,18,Belgia,Defensywny pomocnik,DPM,"4,00 mln €",Belgia,Zulte Waregem,"1,70 mln €",Kupno,VfL Wolfsburg,2013/2014
1886,Max GrünMax Grün,26,Niemcy,Bramkarz,BRK,"1,00 mln €",Niemcy,Greuther Fürth,400 tys. €,Kupno,VfL Wolfsburg,2013/2014
1887,Stefan KutschkeS. Kutschke,24,Niemcy,Środkowy napastnik,ŚNP,250 tys. €,Niemcy,RB Leipzig,Bez odstępnego,Kupno,VfL Wolfsburg,2013/2014
1888,Ja-cheol KooJ. Koo,24,Korea Południowa,Środkowy pomocnik,ŚPM,"4,00 mln €",Niemcy,1.FSV Mainz 05,"5,00 mln €",Sprzedaż,VfL Wolfsburg,2013/2014
1889,Simon KjaerS. Kjaer,24,Dania,Środkowy obrońca,ŚOB,"7,00 mln €",Francja,LOSC Lille,"2,50 mln €",Sprzedaż,VfL Wolfsburg,2013/2014
1890,Makoto HasebeM. Hasebe,29,Japonia,Defensywny pomocnik,DPM,"3,00 mln €",Niemcy,Nürnberg,"2,50 mln €",Sprzedaż,VfL Wolfsburg,2013/2014
1891,Giovanni SioG. Sio,24,Wybrzeże Kości Słoniowej,Środkowy napastnik,ŚNP,"2,00 mln €",Szwajcaria,FC Basel,"2,00 mln €",Sprzedaż,VfL Wolfsburg,2013/2014
1892,DiegoDiego,28,Brazylia,Ofensywny pomocnik,OPM,"12,00 mln €",Hiszpania,Atlético Madryt,"1,50 mln €",Sprzedaż,VfL Wolfsburg,2013/2014
1893,Sebastian PolterS. Polter,22,Niemcy,Środkowy napastnik,ŚNP,"1,50 mln €",Niemcy,1.FSV Mainz 05,750 tys. €,Sprzedaż,VfL Wolfsburg,2013/2014
1894,Marco RussM. Russ,27,Niemcy,Środkowy obrońca,ŚOB,"1,50 mln €",Niemcy,E. Frankfurt,400 tys. €,Sprzedaż,VfL Wolfsburg,2013/2014
1895,Ferhan HasaniF. Hasani,23,Macedonia Północna,Ofensywny pomocnik,OPM,400 tys. €,Dania,Bröndby IF,350 tys. €,Sprzedaż,VfL Wolfsburg,2013/2014
1896,Mateusz KlichM. Klich,23,Polska,Środkowy pomocnik,ŚPM,750 tys. €,Holandia,PEC Zwolle,200 tys. €,Sprzedaż,VfL Wolfsburg,2013/2014
1897,Michael SchulzeM. Schulze,24,Niemcy,Prawy obrońca,POB,700 tys. €,Niemcy,Energie Cottbus,150 tys. €,Sprzedaż,VfL Wolfsburg,2013/2014
1898,Yohandry OrozcoY. Orozco,22,Wenezuela,Ofensywny pomocnik,OPM,400 tys. €,Wenezuela,Táchira,Bez odstępnego,Sprzedaż,VfL Wolfsburg,2013/2014
1899,Emanuel PogatetzE. Pogatetz,30,Austria,Środkowy obrońca,ŚOB,"2,50 mln €",Niemcy,Nürnberg,Bez odstępnego,Sprzedaż,VfL Wolfsburg,2013/2014
1900,Thomas KahlenbergT. Kahlenberg,30,Dania,Środkowy pomocnik,ŚPM,"1,25 mln €",Dania,Bröndby IF,Bez odstępnego,Sprzedaż,VfL Wolfsburg,2013/2014
1901,Marwin HitzM. Hitz,25,Szwajcaria,Bramkarz,BRK,450 tys. €,Niemcy,FC Augsburg,Bez odstępnego,Sprzedaż,VfL Wolfsburg,2013/2014
1902,Akaki GogiaA. Gogia,21,Niemcy,Prawy napastnik,PNP,700 tys. €,Niemcy,Hallescher FC,Bez odstępnego,Sprzedaż,VfL Wolfsburg,2013/2014
1903,Srdjan LakicS. Lakic,30,Chorwacja,Środkowy napastnik,ŚNP,"1,75 mln €",Niemcy,1.FC K'lautern,Bez odstępnego,Sprzedaż,VfL Wolfsburg,2013/2014
1904,Patrick HelmesP. Helmes,29,Niemcy,Środkowy napastnik,ŚNP,"3,00 mln €",Niemcy,Köln,Bez odstępnego,Sprzedaż,VfL Wolfsburg,2013/2014
1905,Sotiris KyrgiakosS. Kyrgiakos,33,Grecja,Środkowy obrońca,ŚOB,300 tys. €,-,Bez klubu,-,Sprzedaż,VfL Wolfsburg,2013/2014
1906,Kevin PannewitzK. Pannewitz,21,Niemcy,Defensywny pomocnik,DPM,250 tys. €,-,Bez klubu,-,Sprzedaż,VfL Wolfsburg,2013/2014
1907,Alexander MadlungA. Madlung,30,Niemcy,Środkowy obrońca,ŚOB,800 tys. €,-,Bez klubu,-,Sprzedaż,VfL Wolfsburg,2013/2014
1908,Mohammed AbdellaoueM. Abdellaoue,27,Norwegia,Środkowy napastnik,ŚNP,"5,50 mln €",Niemcy,Hannover 96,"3,50 mln €",Kupno,VfB Stuttgart,2013/2014
1909,Gotoku SakaiG. Sakai,22,Japonia,Lewy obrońca,LOB,"4,00 mln €",Japonia,Albirex Niigata,"1,20 mln €",Kupno,VfB Stuttgart,2013/2014
1910,Carlos GruezoC. Gruezo,18,Ekwador,Defensywny pomocnik,DPM,"1,00 mln €",Ekwador,Barcelona SC,"1,00 mln €",Kupno,VfB Stuttgart,2013/2014
1911,Karim HagguiK. Haggui,29,Tunezja,Środkowy obrońca,ŚOB,"2,50 mln €",Niemcy,Hannover 96,"1,00 mln €",Kupno,VfB Stuttgart,2013/2014
1912,Thorsten KirschbaumT. Kirschbaum,26,Niemcy,Bramkarz,BRK,"1,00 mln €",Niemcy,Energie Cottbus,Bez odstępnego,Kupno,VfB Stuttgart,2013/2014
1913,Daniel SchwaabD. Schwaab,24,Niemcy,Środkowy obrońca,ŚOB,"2,50 mln €",Niemcy,Bay. Leverkusen,Bez odstępnego,Kupno,VfB Stuttgart,2013/2014
1914,Sercan SararerS. Sararer,23,Turcja,Lewy napastnik,LNP,"2,50 mln €",Niemcy,Greuther Fürth,Bez odstępnego,Kupno,VfB Stuttgart,2013/2014
1915,Marco RojasM. Rojas,21,Nowa Zelandia,Prawy napastnik,PNP,"1,00 mln €",Australia,Melbourne,Bez odstępnego,Kupno,VfB Stuttgart,2013/2014
1916,Konstantin RauschK. Rausch,23,Rosja,Lewy obrońca,LOB,"5,00 mln €",Niemcy,Hannover 96,Bez odstępnego,Kupno,VfB Stuttgart,2013/2014
1917,Serdar TasciS. Tasci,26,Niemcy,Środkowy obrońca,ŚOB,"9,00 mln €",Rosja,Spartak Moskwa,"4,00 mln €",Sprzedaż,VfB Stuttgart,2013/2014
1918,Shinji OkazakiS. Okazaki,27,Japonia,Środkowy napastnik,ŚNP,"2,00 mln €",Niemcy,1.FSV Mainz 05,"1,50 mln €",Sprzedaż,VfB Stuttgart,2013/2014
1919,Tunay TorunT. Torun,23,Turcja,Prawy napastnik,PNP,"1,50 mln €",Turcja,Kasimpasa,500 tys. €,Sprzedaż,VfB Stuttgart,2013/2014
1920,Tamás HajnalT. Hajnal,32,Węgry,Ofensywny pomocnik,OPM,500 tys. €,Niemcy,FC Ingolstadt,250 tys. €,Sprzedaż,VfB Stuttgart,2013/2014
1921,André WeisA. Weis,23,Niemcy,Bramkarz,BRK,500 tys. €,Niemcy,FC Ingolstadt,200 tys. €,Sprzedaż,VfB Stuttgart,2013/2014
1922,Patrick BauerP. Bauer,20,Niemcy,Środkowy obrońca,ŚOB,300 tys. €,Portugalia,Marítimo,150 tys. €,Sprzedaż,VfB Stuttgart,2013/2014
1923,Cristian MolinaroC. Molinaro,30,Włochy,Lewy obrońca,LOB,"1,50 mln €",Włochy,Parma,Bez odstępnego,Sprzedaż,VfB Stuttgart,2013/2014
1924,Benedikt RöckerB. Röcker,24,Niemcy,Środkowy obrońca,ŚOB,450 tys. €,Niemcy,Greuther Fürth,Bez odstępnego,Sprzedaż,VfB Stuttgart,2013/2014
1925,Marc ZieglerM. Ziegler,37,Niemcy,Bramkarz,BRK,200 tys. €,-,Koniec kariery,-,Sprzedaż,VfB Stuttgart,2013/2014
1926,Mamadou BahM. Bah,25,Gwinea,Defensywny pomocnik,DPM,250 tys. €,-,Bez klubu,-,Sprzedaż,VfB Stuttgart,2013/2014
1927,Ja-cheol KooJ. Koo,24,Korea Południowa,Środkowy pomocnik,ŚPM,"4,00 mln €",Niemcy,Wolfsburg,"5,00 mln €",Kupno,1.FSV Mainz 05,2013/2014
1928,Todor NedelevT. Nedelev,20,Bułgaria,Prawy napastnik,PNP,"3,00 mln €",Bułgaria,Botev Plovdiv,"2,80 mln €",Kupno,1.FSV Mainz 05,2013/2014
1929,Dani SchahinD. Schahin,23,Niemcy,Środkowy napastnik,ŚNP,"1,10 mln €",Niemcy,F. Düsseldorf,"1,50 mln €",Kupno,1.FSV Mainz 05,2013/2014
1930,Shinji OkazakiS. Okazaki,27,Japonia,Środkowy napastnik,ŚNP,"2,00 mln €",Niemcy,Stuttgart,"1,50 mln €",Kupno,1.FSV Mainz 05,2013/2014
1931,Ju-ho ParkJ. Park,26,Korea Południowa,Lewy obrońca,LOB,900 tys. €,Szwajcaria,FC Basel,"1,15 mln €",Kupno,1.FSV Mainz 05,2013/2014
1932,Johannes GeisJ. Geis,19,Niemcy,Defensywny pomocnik,DPM,500 tys. €,Niemcy,Greuther Fürth,900 tys. €,Kupno,1.FSV Mainz 05,2013/2014
1933,Sebastian PolterS. Polter,22,Niemcy,Środkowy napastnik,ŚNP,"1,50 mln €",Niemcy,Wolfsburg,750 tys. €,Kupno,1.FSV Mainz 05,2013/2014
1934,Julian KochJ. Koch,22,Niemcy,Defensywny pomocnik,DPM,"1,00 mln €",Niemcy,Bor. Dortmund,600 tys. €,Kupno,1.FSV Mainz 05,2013/2014
1935,Christoph MoritzC. Moritz,23,Niemcy,Środkowy pomocnik,ŚPM,"1,50 mln €",Niemcy,FC Schalke 04,Bez odstępnego,Kupno,1.FSV Mainz 05,2013/2014
1936,Dario KresicD. Kresic,29,Chorwacja,Bramkarz,BRK,"1,20 mln €",Rosja,Loko Moskwa,Bez odstępnego,Kupno,1.FSV Mainz 05,2013/2014
1937,Ádám SzalaiÁ. Szalai,25,Węgry,Środkowy napastnik,ŚNP,"7,00 mln €",Niemcy,FC Schalke 04,"8,00 mln €",Sprzedaż,1.FSV Mainz 05,2013/2014
1938,Anthony UjahA. Ujah,22,Nigeria,Środkowy napastnik,ŚNP,"1,75 mln €",Niemcy,Köln,"2,30 mln €",Sprzedaż,1.FSV Mainz 05,2013/2014
1939,Marcel RisseM. Risse,23,Niemcy,Prawy pomocnik,PPM,"1,20 mln €",Niemcy,Köln,700 tys. €,Sprzedaż,1.FSV Mainz 05,2013/2014
1940,Fabian SchönheimF. Schönheim,26,Niemcy,Środkowy obrońca,ŚOB,800 tys. €,Niemcy,Union Berlin,300 tys. €,Sprzedaż,1.FSV Mainz 05,2013/2014
1941,Deniz YilmazD. Yilmaz,25,Azerbejdżan,Środkowy napastnik,ŚNP,500 tys. €,Turcja,Elazigspor,250 tys. €,Sprzedaż,1.FSV Mainz 05,2013/2014
1942,Andreas IvanschitzA. Ivanschitz,29,Austria,Ofensywny pomocnik,OPM,"3,00 mln €",Hiszpania,Levante UD,Bez odstępnego,Sprzedaż,1.FSV Mainz 05,2013/2014
1943,Marco CaligiuriM. Caligiuri,29,Niemcy,Środkowy obrońca,ŚOB,"1,50 mln €",Niemcy,E. Braunschweig,Bez odstępnego,Sprzedaż,1.FSV Mainz 05,2013/2014
1944,Jan KirchhoffJ. Kirchhoff,22,Niemcy,Środkowy obrońca,ŚOB,"4,00 mln €",Niemcy,Bayern,Bez odstępnego,Sprzedaż,1.FSV Mainz 05,2013/2014
1945,Radoslav ZabavnikR. Zabavnik,32,Słowacja,Lewy obrońca,LOB,600 tys. €,Niemcy,SV Sandhausen,Bez odstępnego,Sprzedaż,1.FSV Mainz 05,2013/2014
1946,Ivan KlasnicI. Klasnic,33,Chorwacja,Środkowy napastnik,ŚNP,500 tys. €,-,Koniec kariery,-,Sprzedaż,1.FSV Mainz 05,2013/2014
1947,Cédric MakiadiC. Makiadi,29,Demokratyczna Republika Kongo,Środkowy pomocnik,ŚPM,"3,50 mln €",Niemcy,SC Freiburg,"3,00 mln €",Kupno,SV Werder Bremen,2013/2014
1948,Nils PetersenN. Petersen,24,Niemcy,Środkowy napastnik,ŚNP,"5,00 mln €",Niemcy,Bayern,"3,00 mln €",Kupno,SV Werder Bremen,2013/2014
1949,Luca CaldirolaL. Caldirola,22,Włochy,Środkowy obrońca,ŚOB,"3,00 mln €",Włochy,Inter,"2,25 mln €",Kupno,SV Werder Bremen,2013/2014
1950,Ludovic ObraniakL. Obraniak,29,Polska,Ofensywny pomocnik,OPM,"5,00 mln €",Francja,G. Bordeaux,"1,50 mln €",Kupno,SV Werder Bremen,2013/2014
1951,Franco Di SantoF. Di Santo,24,Argentyna,Środkowy napastnik,ŚNP,"3,00 mln €",Anglia,Wigan,Bez odstępnego,Kupno,SV Werder Bremen,2013/2014
1952,SokratisSokratis,25,Grecja,Środkowy obrońca,ŚOB,"10,00 mln €",Niemcy,Bor. Dortmund,"9,90 mln €",Sprzedaż,SV Werder Bremen,2013/2014
1953,Marko ArnautovicM. Arnautovic,24,Austria,Środkowy napastnik,ŚNP,"7,00 mln €",Anglia,Stoke City,"2,80 mln €",Sprzedaż,SV Werder Bremen,2013/2014
1954,Denni AvdicD. Avdic,24,Szwecja,Środkowy napastnik,ŚNP,900 tys. €,Holandia,AZ Alkmaar,250 tys. €,Sprzedaż,SV Werder Bremen,2013/2014
1955,Florian HartherzF. Hartherz,20,Niemcy,Lewy obrońca,LOB,800 tys. €,Niemcy,SC Paderborn,150 tys. €,Sprzedaż,SV Werder Bremen,2013/2014
1956,Tom TrybullT. Trybull,20,Niemcy,Defensywny pomocnik,DPM,"1,50 mln €",Niemcy,St. Pauli,100 tys. €,Sprzedaż,SV Werder Bremen,2013/2014
1957,Christian VanderC. Vander,32,Niemcy,Bramkarz,BRK,100 tys. €,-,Koniec kariery,-,Sprzedaż,SV Werder Bremen,2013/2014
1958,Jung-ho HongJ. Hong,24,Korea Południowa,Środkowy obrońca,ŚOB,850 tys. €,Korea Południowa,Jeju Utd.,"2,00 mln €",Kupno,FC Augsburg,2013/2014
1959,Raúl BobadillaR. Bobadilla,26,Paragwaj,Środkowy napastnik,ŚNP,"4,00 mln €",Szwajcaria,FC Basel,"1,50 mln €",Kupno,FC Augsburg,2013/2014
1960,Alexander EssweinA. Esswein,23,Niemcy,Prawy napastnik,PNP,"2,00 mln €",Niemcy,Nürnberg,250 tys. €,Kupno,FC Augsburg,2013/2014
1961,Mathias FetschM. Fetsch,24,Niemcy,Środkowy napastnik,ŚNP,400 tys. €,Niemcy,K. Offenbach,200 tys. €,Kupno,FC Augsburg,2013/2014
1962,Marwin HitzM. Hitz,25,Szwajcaria,Bramkarz,BRK,450 tys. €,Niemcy,Wolfsburg,Bez odstępnego,Kupno,FC Augsburg,2013/2014
1963,Halil AltintopH. Altintop,30,Turcja,Ofensywny pomocnik,OPM,"3,00 mln €",Turcja,Trabzonspor,Bez odstępnego,Kupno,FC Augsburg,2013/2014
1964,Dong-won JiD. Ji,22,Korea Południowa,Środkowy napastnik,ŚNP,"2,00 mln €",Anglia,AFC Sunderland,?,Kupno,FC Augsburg,2013/2014
1965,Torsten OehrlT. Oehrl,27,Niemcy,Środkowy napastnik,ŚNP,"1,00 mln €",Niemcy,E. Braunschweig,500 tys. €,Sprzedaż,FC Augsburg,2013/2014
1966,Michael ParkhurstM. Parkhurst,29,Stany Zjednaczone,Środkowy obrońca,ŚOB,800 tys. €,Stany Zjednaczone,Columbus Crew,Bez odstępnego,Sprzedaż,FC Augsburg,2013/2014
1967,Stephan HainS. Hain,24,Niemcy,Środkowy napastnik,ŚNP,600 tys. €,Niemcy,1860 München,Bez odstępnego,Sprzedaż,FC Augsburg,2013/2014
1968,Sebastian LangkampS. Langkamp,25,Niemcy,Środkowy obrońca,ŚOB,"1,75 mln €",Niemcy,Hertha BSC,Bez odstępnego,Sprzedaż,FC Augsburg,2013/2014
1969,Marco ThiedeM. Thiede,21,Niemcy,Prawy obrońca,POB,100 tys. €,Niemcy,SV Sandhausen,Bez odstępnego,Sprzedaż,FC Augsburg,2013/2014
1970,Milan PetrzelaM. Petrzela,30,Czechy,Prawy pomocnik,PPM,500 tys. €,Czechy,Viktoria Pilzno,Bez odstępnego,Sprzedaż,FC Augsburg,2013/2014
1971,Simon JentzschS. Jentzsch,37,Niemcy,Bramkarz,BRK,300 tys. €,-,Koniec kariery,-,Sprzedaż,FC Augsburg,2013/2014
1972,Somen TchoyiS. Tchoyi,30,Kamerun,Ofensywny pomocnik,OPM,500 tys. €,-,Bez klubu,-,Sprzedaż,FC Augsburg,2013/2014
1973,Tarik ElyounoussiT. Elyounoussi,25,Norwegia,Lewy napastnik,LNP,"1,70 mln €",Norwegia,Rosenborg BK,"3,00 mln €",Kupno,TSG 1899 Hoffenheim,2013/2014
1974,Anthony ModesteA. Modeste,25,Francja,Środkowy napastnik,ŚNP,"4,50 mln €",Francja,G. Bordeaux,"3,00 mln €",Kupno,TSG 1899 Hoffenheim,2013/2014
1975,Bruno NazárioB. Nazário,18,Brazylia,Lewy napastnik,LNP,-,Brazylia,Tombense,"1,50 mln €",Kupno,TSG 1899 Hoffenheim,2013/2014
1976,Igor de CamargoI. de Camargo,30,Belgia,Środkowy napastnik,ŚNP,"2,25 mln €",Niemcy,M´gladbach,"1,40 mln €",Kupno,TSG 1899 Hoffenheim,2013/2014
1977,Kevin AkpogumaK. Akpoguma,18,Niemcy,Środkowy obrońca,ŚOB,450 tys. €,Niemcy,Karlsruher SC,"1,00 mln €",Kupno,TSG 1899 Hoffenheim,2013/2014
1978,Jiloan HamadJ. Hamad,23,Irak,Ofensywny pomocnik,OPM,"2,50 mln €",Szwecja,Malmö FF,Bez odstępnego,Kupno,TSG 1899 Hoffenheim,2013/2014
1979,Alexander StolzA. Stolz,29,Niemcy,Bramkarz,BRK,50 tys. €,-,Bez klubu,-,Kupno,TSG 1899 Hoffenheim,2013/2014
1980,Danny WilliamsD. Williams,24,Stany Zjednaczone,Defensywny pomocnik,DPM,"2,50 mln €",Anglia,Reading,"2,00 mln €",Sprzedaż,TSG 1899 Hoffenheim,2013/2014
1981,Stephan SchröckS. Schröck,26,Filipiny,Ofensywny pomocnik,OPM,"1,00 mln €",Niemcy,E. Frankfurt,500 tys. €,Sprzedaż,TSG 1899 Hoffenheim,2013/2014
1982,Igor de CamargoI. de Camargo,30,Belgia,Środkowy napastnik,ŚNP,"2,25 mln €",Belgia,Standard Liège,100 tys. €,Sprzedaż,TSG 1899 Hoffenheim,2013/2014
1983,Matthieu DelpierreM. Delpierre,32,Francja,Środkowy obrońca,ŚOB,"1,00 mln €",Holandia,FC Utrecht,Bez odstępnego,Sprzedaż,TSG 1899 Hoffenheim,2013/2014
1984,ChrisChris,34,Brazylia,Środkowy obrońca,ŚOB,300 tys. €,Brazylia,Tombense,Bez odstępnego,Sprzedaż,TSG 1899 Hoffenheim,2013/2014
1985,Tim WieseTim Wiese,32,Niemcy,Bramkarz,BRK,"1,00 mln €",-,Bez klubu,-,Sprzedaż,TSG 1899 Hoffenheim,2013/2014
1986,Matthias JaissleM. Jaissle,25,Niemcy,Środkowy obrońca,ŚOB,125 tys. €,-,Koniec kariery,-,Sprzedaż,TSG 1899 Hoffenheim,2013/2014
1987,Hajime HosogaiH. Hosogai,27,Japonia,Defensywny pomocnik,DPM,"2,00 mln €",Niemcy,Bay. Leverkusen,"1,00 mln €",Kupno,Hertha BSC,2013/2014
1988,Rune JarsteinR. Jarstein,29,Norwegia,Bramkarz,BRK,"1,00 mln €",Norwegia,Viking FK,Bez odstępnego,Kupno,Hertha BSC,2013/2014
1989,Johannes van den BerghJ. van den Bergh,26,Niemcy,Lewy obrońca,LOB,"1,75 mln €",Niemcy,F. Düsseldorf,Bez odstępnego,Kupno,Hertha BSC,2013/2014
1990,Sebastian LangkampS. Langkamp,25,Niemcy,Środkowy obrońca,ŚOB,"1,75 mln €",Niemcy,FC Augsburg,Bez odstępnego,Kupno,Hertha BSC,2013/2014
1991,Alexander BaumjohannA. Baumjohann,26,Niemcy,Ofensywny pomocnik,OPM,"1,75 mln €",Niemcy,1.FC K'lautern,Bez odstępnego,Kupno,Hertha BSC,2013/2014
1992,Alfredo MoralesA. Morales,23,Stany Zjednaczone,Środkowy pomocnik,ŚPM,500 tys. €,Niemcy,FC Ingolstadt,Bez odstępnego,Sprzedaż,Hertha BSC,2013/2014
1993,Daniel BeichlerD. Beichler,24,Austria,Cofnięty napastnik,CNP,350 tys. €,Austria,Sturm Graz,Bez odstępnego,Sprzedaż,Hertha BSC,2013/2014
1994,Shervin Radjabali-FardiS. Radjabali-Fardi,22,Niemcy,Lewy obrońca,LOB,400 tys. €,Niemcy,Hansa Rostock,Bez odstępnego,Sprzedaż,Hertha BSC,2013/2014
1995,Roman HubnikR. Hubnik,29,Czechy,Środkowy obrońca,ŚOB,800 tys. €,Czechy,Viktoria Pilzno,Bez odstępnego,Sprzedaż,Hertha BSC,2013/2014
1996,Marvin KnollM. Knoll,22,Niemcy,Defensywny pomocnik,DPM,200 tys. €,Niemcy,SV Sandhausen,Bez odstępnego,Sprzedaż,Hertha BSC,2013/2014
