,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
152,Rafal AugustyniakR. Augustyniak,25,Polska,Defensywny pomocnik,DPM,300 tys. €,Polska,Miedź Legnica,500 tys. €,Kupno,Ural Jekaterynburg,2019/2020
153,Andrey PanyukovA. Panyukov,24,Rosja,Środkowy napastnik,ŚNP,"2,00 mln €",Rosja,Zenit,300 tys. €,Kupno,Ural Jekaterynburg,2019/2020
154,Nikolai ZolotovN. Zolotov,25,Białoruś,Lewy obrońca,LOB,450 tys. €,Białoruś,Vitebsk,Bez odstępnego,Kupno,Ural Jekaterynburg,2019/2020
155,Michal KucharczykM. Kucharczyk,28,Polska,Lewy napastnik,LNP,"1,00 mln €",Polska,Legia Warszawa,Bez odstępnego,Kupno,Ural Jekaterynburg,2019/2020
156,Dmitri EfremovD. Efremov,24,Rosja,Lewy pomocnik,LPM,750 tys. €,Rosja,CSKA Moskwa,Bez odstępnego,Kupno,Ural Jekaterynburg,2019/2020
157,Maciej WiluszM. Wilusz,31,Polska,Środkowy obrońca,ŚOB,800 tys. €,Rosja,Rostov,Bez odstępnego,Kupno,Ural Jekaterynburg,2019/2020
158,Nikita ChistyakovN. Chistyakov,18,Rosja,Lewy obrońca,LOB,225 tys. €,Rosja,Anży,Bez odstępnego,Kupno,Ural Jekaterynburg,2019/2020
159,Artem MaminA. Mamin,22,Rosja,Środkowy obrońca,ŚOB,600 tys. €,Rosja,Spartak 2,12 tys. €,Kupno,Ural Jekaterynburg,2019/2020
160,Islamzhan NasyrovI. Nasyrov,21,Rosja,Lewy obrońca,LOB,225 tys. €,Rosja,Nosta,?,Kupno,Ural Jekaterynburg,2019/2020
161,Vladimir IljinV. Iljin,27,Rosja,Środkowy napastnik,ŚNP,"1,50 mln €",Rosja,Akhmat Grozny,435 tys. €,Sprzedaż,Ural Jekaterynburg,2019/2020
162,Anatoli KatrichA. Katrich,25,Rosja,Prawy pomocnik,PPM,300 tys. €,Rosja,Luch,Bez odstępnego,Sprzedaż,Ural Jekaterynburg,2019/2020
163,Dmitri ArapovD. Arapov,26,Rosja,Bramkarz,BRK,325 tys. €,Rosja,Chaika Pes.,Bez odstępnego,Sprzedaż,Ural Jekaterynburg,2019/2020
164,Vladimir KhozinV. Khozin,29,Rosja,Środkowy obrońca,ŚOB,400 tys. €,Rosja,Nizhny Novgorod,Bez odstępnego,Sprzedaż,Ural Jekaterynburg,2019/2020
165,Sergey BryzgalovS. Bryzgalov,26,Rosja,Środkowy obrońca,ŚOB,800 tys. €,Rosja,Fakel Voronezh,Bez odstępnego,Sprzedaż,Ural Jekaterynburg,2019/2020
166,Gregor BalazicG. Balazic,31,Słowenia,Środkowy obrońca,ŚOB,700 tys. €,-,Bez klubu,-,Sprzedaż,Ural Jekaterynburg,2019/2020
167,Aleksandr DantsevA. Dantsev,34,Rosja,Lewy obrońca,LOB,25 tys. €,-,Koniec kariery,-,Sprzedaż,Ural Jekaterynburg,2019/2020
168,Denis PolyakovD. Polyakov,28,Białoruś,Środkowy obrońca,ŚOB,"1,20 mln €",-,Bez klubu,-,Sprzedaż,Ural Jekaterynburg,2019/2020
169,Ivan IgnatjevI. Ignatjev,20,Rosja,Środkowy napastnik,ŚNP,"7,50 mln €",Rosja,Krasnodar,"7,00 mln €",Kupno,Rubin Kazań,2019/2020
170,Aleksey SutorminA. Sutormin,25,Rosja,Prawy napastnik,PNP,"3,50 mln €",Rosja,Orenburg,"2,00 mln €",Kupno,Rubin Kazań,2019/2020
171,Silvije BegicS. Begic,26,Chorwacja,Środkowy obrońca,ŚOB,"2,50 mln €",Rosja,Orenburg,"1,20 mln €",Kupno,Rubin Kazań,2019/2020
172,Carl StarfeltC. Starfelt,24,Szwecja,Środkowy obrońca,ŚOB,800 tys. €,Szwecja,IFK Göteborg,"1,00 mln €",Kupno,Rubin Kazań,2019/2020
173,Darko JevticD. Jevtic,26,Szwajcaria,Ofensywny pomocnik,OPM,"1,25 mln €",Polska,Lech Poznań,500 tys. €,Kupno,Rubin Kazań,2019/2020
174,Soltmurad BakaevS. Bakaev,20,Rosja,Prawy napastnik,PNP,450 tys. €,Rosja,Spartak 2,300 tys. €,Kupno,Rubin Kazań,2019/2020
175,Denis MakarovD. Makarov,21,Rosja,Ofensywny pomocnik,OPM,750 tys. €,Rosja,Neftekhimik,300 tys. €,Kupno,Rubin Kazań,2019/2020
176,Nikolay KipianiN. Kipiani,22,Rosja,Lewy napastnik,LNP,200 tys. €,Gruzja,Rustavi,Bez odstępnego,Kupno,Rubin Kazań,2019/2020
177,Kamil ZakirovK. Zakirov,20,Rosja,Środkowy pomocnik,ŚPM,700 tys. €,Rosja,Anży,Bez odstępnego,Kupno,Rubin Kazań,2019/2020
178,Vitali DenisovV. Denisov,32,Uzbekistan,Lewy obrońca,LOB,"1,50 mln €",Rosja,Loko Moskwa,Bez odstępnego,Kupno,Rubin Kazań,2019/2020
179,Oleg DanchenkoO. Danchenko,24,Ukraina,Prawy obrońca,POB,"2,50 mln €",Ukraina,Szachtar D.,Bez odstępnego,Kupno,Rubin Kazań,2019/2020
180,Khvicha KvaratskheliaK. Kvaratskhelia,18,Gruzja,Lewy napastnik,LNP,900 tys. €,Gruzja,Rustavi,Bez odstępnego,Kupno,Rubin Kazań,2019/2020
181,Ilya SamoshnikovI. Samoshnikov,22,Rosja,Lewy obrońca,LOB,550 tys. €,Rosja,Torpedo Moskau,Bez odstępnego,Kupno,Rubin Kazań,2019/2020
182,Yuri DyupinY. Dyupin,31,Rosja,Bramkarz,BRK,"1,20 mln €",Rosja,Anży,Bez odstępnego,Kupno,Rubin Kazań,2019/2020
183,Beka MikeltadzeB. Mikeltadze,21,Gruzja,Środkowy napastnik,ŚNP,500 tys. €,Cypr,Anorthosis,Bez odstępnego,Kupno,Rubin Kazań,2019/2020
184,Zurab DavitashviliZ. Davitashvili,18,Gruzja,Ofensywny pomocnik,OPM,500 tys. €,Gruzja,FC Locomotive,?,Kupno,Rubin Kazań,2019/2020
185,Dmitri TarasovD. Tarasov,32,Rosja,Defensywny pomocnik,DPM,750 tys. €,-,Bez klubu,-,Kupno,Rubin Kazań,2019/2020
186,Egor SorokinE. Sorokin,23,Rosja,Środkowy obrońca,ŚOB,"4,00 mln €",Rosja,Krasnodar,"4,00 mln €",Sprzedaż,Rubin Kazań,2019/2020
187,Aleksey SutorminA. Sutormin,25,Rosja,Prawy napastnik,PNP,"3,50 mln €",Rosja,Zenit,"3,00 mln €",Sprzedaż,Rubin Kazań,2019/2020
188,Igor KalininI. Kalinin,23,Rosja,Lewy obrońca,LOB,700 tys. €,Rosja,Dynamo Moskwa,500 tys. €,Sprzedaż,Rubin Kazań,2019/2020
189,Ruslan KambolovR. Kambolov,29,Rosja,Defensywny pomocnik,DPM,"3,00 mln €",Rosja,Krasnodar,400 tys. €,Sprzedaż,Rubin Kazań,2019/2020
190,Vitali DenisovV. Denisov,32,Uzbekistan,Lewy obrońca,LOB,"1,20 mln €",Rosja,Rotor Volgograd,Bez odstępnego,Sprzedaż,Rubin Kazań,2019/2020
191,Timur AkmurzinT. Akmurzin,21,Rosja,Bramkarz,BRK,200 tys. €,Rosja,Spartak 2,Bez odstępnego,Sprzedaż,Rubin Kazań,2019/2020
192,Evgeniy BashkirovE. Bashkirov,28,Rosja,Środkowy pomocnik,ŚPM,900 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Sprzedaż,Rubin Kazań,2019/2020
193,Vladislav PanteleevV. Panteleev,22,Rosja,Środkowy pomocnik,ŚPM,900 tys. €,Rosja,Arsenal Tula,Bez odstępnego,Sprzedaż,Rubin Kazań,2019/2020
194,Reza ShekariReza Shekari,21,Iran,Ofensywny pomocnik,OPM,250 tys. €,Iran,Tractor,Bez odstępnego,Sprzedaż,Rubin Kazań,2019/2020
195,Roman AkbashevR. Akbashev,28,Rosja,Środkowy pomocnik,ŚPM,600 tys. €,Rosja,Neftekhimik,Bez odstępnego,Sprzedaż,Rubin Kazań,2019/2020
196,Vitali UstinovV. Ustinov,28,Rosja,Prawy obrońca,POB,"1,00 mln €",Kazachstan,Atyrau,Bez odstępnego,Sprzedaż,Rubin Kazań,2019/2020
197,Aleksandr BukharovA. Bukharov,34,Rosja,Środkowy napastnik,ŚNP,300 tys. €,-,pauzuje,-,Sprzedaż,Rubin Kazań,2019/2020
198,Maximilian PhilippM. Philipp,25,Niemcy,Cofnięty napastnik,CNP,"13,00 mln €",Niemcy,Bor. Dortmund,"20,00 mln €",Kupno,Dynamo Moskwa,2019/2020
199,Clinton N'JieC. N'Jie,25,Kamerun,Środkowy napastnik,ŚNP,"3,50 mln €",Francja,Marseille,"6,00 mln €",Kupno,Dynamo Moskwa,2019/2020
200,Sebastian SzymanskiS. Szymanski,20,Polska,Prawy napastnik,PNP,"6,00 mln €",Polska,Legia Warszawa,"5,50 mln €",Kupno,Dynamo Moskwa,2019/2020
201,Dmitri SkopintsevD. Skopintsev,22,Rosja,Lewy obrońca,LOB,"4,00 mln €",Rosja,Krasnodar,"4,30 mln €",Kupno,Dynamo Moskwa,2019/2020
202,Nikolay KomlichenkoN. Komlichenko,24,Rosja,Środkowy napastnik,ŚNP,"5,50 mln €",Czechy,Mladá Boleslav,"3,50 mln €",Kupno,Dynamo Moskwa,2019/2020
203,Zaurbek PlievZ. Pliev,27,Rosja,Lewy obrońca,LOB,"1,30 mln €",Rosja,Akhmat Grozny,"1,20 mln €",Kupno,Dynamo Moskwa,2019/2020
204,Igor KalininI. Kalinin,23,Rosja,Lewy obrońca,LOB,700 tys. €,Rosja,Rubin Kazań,500 tys. €,Kupno,Dynamo Moskwa,2019/2020
205,Ivan OrdetsI. Ordets,26,Ukraina,Środkowy obrońca,ŚOB,"1,50 mln €",Ukraina,Szachtar D.,Bez odstępnego,Kupno,Dynamo Moskwa,2019/2020
206,Charles KaboréC. Kaboré,31,Burkina Faso,Defensywny pomocnik,DPM,"5,50 mln €",Rosja,Krasnodar,Bez odstępnego,Kupno,Dynamo Moskwa,2019/2020
207,Ramil SheydaevR. Sheydaev,23,Azerbejdżan,Środkowy napastnik,ŚNP,"1,20 mln €",Rosja,KS Samara,Bez odstępnego,Kupno,Dynamo Moskwa,2019/2020
208,Sergey ParshivlyukS. Parshivlyuk,30,Rosja,Prawy obrońca,POB,"3,00 mln €",Rosja,Rostov,Bez odstępnego,Kupno,Dynamo Moskwa,2019/2020
209,Roman NeustädterR. Neustädter,31,Rosja,Defensywny pomocnik,DPM,"1,70 mln €",Turcja,Fenerbahce,Bez odstępnego,Kupno,Dynamo Moskwa,2019/2020
210,Aleksandr SheplyakovA. Sheplyakov,23,Rosja,Bramkarz,BRK,150 tys. €,-,Bez klubu,-,Kupno,Dynamo Moskwa,2019/2020
211,Samba SowSamba Sow,30,Mali,Defensywny pomocnik,DPM,"2,00 mln €",Anglia,Nottm Forest,700 tys. €,Sprzedaż,Dynamo Moskwa,2019/2020
212,Abdul-Aziz TettehA. Tetteh,29,Ghana,Defensywny pomocnik,DPM,"2,50 mln €",Turcja,Gaziantep FK,400 tys. €,Sprzedaż,Dynamo Moskwa,2019/2020
213,Ramil SheydaevR. Sheydaev,23,Azerbejdżan,Środkowy napastnik,ŚNP,900 tys. €,Azerbejdżan,Sabah FK,Bez odstępnego,Sprzedaż,Dynamo Moskwa,2019/2020
214,Evgeniy LutsenkoE. Lutsenko,32,Rosja,Środkowy napastnik,ŚNP,"1,00 mln €",Rosja,Arsenal Tula,Bez odstępnego,Sprzedaż,Dynamo Moskwa,2019/2020
215,Maksim KuzminM. Kuzmin,23,Rosja,Środkowy pomocnik,ŚPM,450 tys. €,Rosja,Baltika,Bez odstępnego,Sprzedaż,Dynamo Moskwa,2019/2020
216,Sebastian HolménS. Holmén,27,Szwecja,Środkowy obrońca,ŚOB,"1,25 mln €",Holandia,Willem II,Bez odstępnego,Sprzedaż,Dynamo Moskwa,2019/2020
217,Aleksey KozlovA. Kozlov,32,Rosja,Prawy obrońca,POB,"1,00 mln €",Rosja,Rostov,Bez odstępnego,Sprzedaż,Dynamo Moskwa,2019/2020
218,Aleksandr SheplyakovA. Sheplyakov,23,Rosja,Bramkarz,BRK,150 tys. €,Kazachstan,Okzhetpes,Bez odstępnego,Sprzedaż,Dynamo Moskwa,2019/2020
219,Aleksandr ZotovA. Zotov,28,Rosja,Środkowy pomocnik,ŚPM,"1,00 mln €",Rosja,Enisey,Bez odstępnego,Sprzedaż,Dynamo Moskwa,2019/2020
220,Ivan TemnikovI. Temnikov,30,Rosja,Prawy obrońca,POB,450 tys. €,Rosja,Nizhny Novgorod,Bez odstępnego,Sprzedaż,Dynamo Moskwa,2019/2020
221,Nikita ChernovN. Chernov,23,Rosja,Środkowy obrońca,ŚOB,"1,80 mln €",Rosja,CSKA Moskwa,500 tys. €,Kupno,Krylja Sowietow Samara,2019/2020
222,Safa HadiSafa Hadi,21,Irak,Defensywny pomocnik,DPM,-,Irak,Al-Shorta SC,150 tys. €,Kupno,Krylja Sowietow Samara,2019/2020
223,Vitali LystsovV. Lystsov,24,Rosja,Środkowy obrońca,ŚOB,150 tys. €,Portugalia,Benfika B,150 tys. €,Kupno,Krylja Sowietow Samara,2019/2020
224,Radu GinsariR. Ginsari,27,Mołdawia,Ofensywny pomocnik,OPM,500 tys. €,Izrael,Hapoel Haifa,Bez odstępnego,Kupno,Krylja Sowietow Samara,2019/2020
225,Alexandru GatcanA. Gatcan,35,Mołdawia,Defensywny pomocnik,DPM,300 tys. €,Rosja,Rostov,Bez odstępnego,Kupno,Krylja Sowietow Samara,2019/2020
226,Evgeniy FrolovE. Frolov,31,Rosja,Bramkarz,BRK,750 tys. €,Rosja,Sochi,Bez odstępnego,Kupno,Krylja Sowietow Samara,2019/2020
227,Dmitri KombarovD. Kombarov,32,Rosja,Lewy obrońca,LOB,"1,50 mln €",Rosja,Spartak Moskwa,Bez odstępnego,Kupno,Krylja Sowietow Samara,2019/2020
228,Denis PopovicD. Popovic,30,Słowenia,Środkowy pomocnik,ŚPM,"1,00 mln €",Szwajcaria,FC Zürich,Bez odstępnego,Kupno,Krylja Sowietow Samara,2019/2020
229,Dmitri KabutovD. Kabutov,27,Rosja,Prawy napastnik,PNP,500 tys. €,Rosja,SKA Khabarovsk,Bez odstępnego,Kupno,Krylja Sowietow Samara,2019/2020
230,Denis YakubaD. Yakuba,23,Rosja,Defensywny pomocnik,DPM,400 tys. €,Rosja,Rotor Volgograd,Bez odstępnego,Kupno,Krylja Sowietow Samara,2019/2020
231,Dejan RadonjicD. Radonjic,28,Chorwacja,Środkowy napastnik,ŚNP,600 tys. €,Chorwacja,NK Lokomotiva,?,Kupno,Krylja Sowietow Samara,2019/2020
232,Mehdi ZeffaneM. Zeffane,27,Algieria,Prawy obrońca,POB,"2,00 mln €",-,Bez klubu,-,Kupno,Krylja Sowietow Samara,2019/2020
233,Agustín RogelA. Rogel,21,Urugwaj,Środkowy obrońca,ŚOB,"1,00 mln €",Francja,Toulouse,"2,50 mln €",Sprzedaż,Krylja Sowietow Samara,2019/2020
234,Aleksandr SamedovA. Samedov,35,Rosja,Prawy napastnik,PNP,-,Rosja,Znamya Noginsk,Bez odstępnego,Sprzedaż,Krylja Sowietow Samara,2019/2020
235,Kirill GotsukK. Gotsuk,27,Rosja,Środkowy obrońca,ŚOB,650 tys. €,Rosja,Nizhny Novgorod,Bez odstępnego,Sprzedaż,Krylja Sowietow Samara,2019/2020
236,Ramil SheydaevR. Sheydaev,23,Azerbejdżan,Środkowy napastnik,ŚNP,"1,20 mln €",Rosja,Dynamo Moskwa,Bez odstępnego,Sprzedaż,Krylja Sowietow Samara,2019/2020
237,Miral SamardzicM. Samardzic,32,Słowenia,Środkowy obrońca,ŚOB,600 tys. €,Słowenia,NK Olimpija,Bez odstępnego,Sprzedaż,Krylja Sowietow Samara,2019/2020
238,Vanja VucicevicV. Vucicevic,21,Serbia,Środkowy napastnik,ŚNP,300 tys. €,Serbia,Sindjelic Bg,Bez odstępnego,Sprzedaż,Krylja Sowietow Samara,2019/2020
239,Denis TkachukD. Tkachuk,30,Rosja,Lewy pomocnik,LPM,"1,50 mln €",Rosja,Rotor Volgograd,Bez odstępnego,Sprzedaż,Krylja Sowietow Samara,2019/2020
240,Mikhail TikhonovM. Tikhonov,20,Rosja,Prawy obrońca,POB,125 tys. €,Rosja,Khimki 2,Bez odstępnego,Sprzedaż,Krylja Sowietow Samara,2019/2020
241,Pavel YakovlevP. Yakovlev,28,Rosja,Lewy napastnik,LNP,700 tys. €,Rosja,Fakel Voronezh,Bez odstępnego,Sprzedaż,Krylja Sowietow Samara,2019/2020
242,Mohammed RabiuM. Rabiu,29,Ghana,Defensywny pomocnik,DPM,700 tys. €,Francja,Paris FC,Bez odstępnego,Sprzedaż,Krylja Sowietow Samara,2019/2020
243,Vitali ShilnikovV. Shilnikov,21,Rosja,Bramkarz,BRK,200 tys. €,Rosja,Nizhny Novgorod,Bez odstępnego,Sprzedaż,Krylja Sowietow Samara,2019/2020
244,Ilya ViznovichI. Viznovich,21,Rosja,Środkowy napastnik,ŚNP,400 tys. €,Rosja,Shinnik,17 tys. €,Sprzedaż,Krylja Sowietow Samara,2019/2020
245,Sergey KornilenkoS. Kornilenko,36,Białoruś,Środkowy napastnik,ŚNP,100 tys. €,-,Koniec kariery,-,Sprzedaż,Krylja Sowietow Samara,2019/2020
246,Daniil FominD. Fomin,22,Rosja,Defensywny pomocnik,DPM,750 tys. €,Rosja,Krasnodar 2,280 tys. €,Kupno,FK Ufa,2019/2020
247,Oston UrunovO. Urunov,19,Uzbekistan,Ofensywny pomocnik,OPM,"1,00 mln €",Uzbekistan,Loko Tashkent,200 tys. €,Kupno,FK Ufa,2019/2020
248,Gamid AgalarovG. Agalarov,19,Rosja,Środkowy napastnik,ŚNP,300 tys. €,Rosja,Anży,180 tys. €,Kupno,FK Ufa,2019/2020
249,Nikolay GiorgobianiN. Giorgobiani,21,Rosja,Ofensywny pomocnik,OPM,175 tys. €,Rosja,Chaika Pes.,Bez odstępnego,Kupno,FK Ufa,2019/2020
250,Andrey KozlovA. Kozlov,30,Rosja,Środkowy napastnik,ŚNP,750 tys. €,Rosja,Orenburg,Bez odstępnego,Kupno,FK Ufa,2019/2020
251,Kirill FolmerK. Folmer,19,Rosja,Środkowy pomocnik,ŚPM,150 tys. €,Rosja,Spartak 2,?,Kupno,FK Ufa,2019/2020
252,Dmitri ZhivoglyadovD. Zhivoglyadov,25,Rosja,Prawy obrońca,POB,"2,80 mln €",Rosja,Loko Moskwa,"2,50 mln €",Sprzedaż,FK Ufa,2019/2020
253,Danil KrugovoyD. Krugovoy,21,Rosja,Lewy obrońca,LOB,700 tys. €,Rosja,Zenit,"2,00 mln €",Sprzedaż,FK Ufa,2019/2020
254,Igor DiveevI. Diveev,19,Rosja,Środkowy obrońca,ŚOB,"3,50 mln €",Rosja,CSKA Moskwa,"1,50 mln €",Sprzedaż,FK Ufa,2019/2020
255,Erkebulan SeydakhmetE. Seydakhmet,19,Kazachstan,Środkowy napastnik,ŚNP,300 tys. €,Kazachstan,Kairat Almaty,300 tys. €,Sprzedaż,FK Ufa,2019/2020
256,Azamat ZaseevA. Zaseev,31,Rosja,Defensywny pomocnik,DPM,300 tys. €,Rosja,Alania Vl.,Bez odstępnego,Sprzedaż,FK Ufa,2019/2020
257,Veroljub SalaticV. Salatic,33,Szwajcaria,Defensywny pomocnik,DPM,400 tys. €,Szwajcaria,Grasshoppers,Bez odstępnego,Sprzedaż,FK Ufa,2019/2020
258,Ondrej VanekO. Vanek,29,Czechy,Środkowy pomocnik,ŚPM,900 tys. €,Czechy,Zbrojovka Brno,Bez odstępnego,Sprzedaż,FK Ufa,2019/2020
259,Ivan PaurevicI. Paurevic,28,Chorwacja,Defensywny pomocnik,DPM,"1,25 mln €",Niemcy,SV Sandhausen,?,Sprzedaż,FK Ufa,2019/2020
260,Artem FedchukA. Fedchuk,25,Rosja,Środkowy napastnik,ŚNP,350 tys. €,Rosja,Avangard Kursk,Bez odstępnego,Kupno,FK Tambov,2019/2020
261,Cédric GogouaC. Gogoua,24,Wybrzeże Kości Słoniowej,Środkowy obrońca,ŚOB,200 tys. €,Łotwa,Daugavpils,Bez odstępnego,Kupno,FK Tambov,2019/2020
262,Nikita SalamatovN. Salamatov,26,Rosja,Środkowy pomocnik,ŚPM,275 tys. €,Rosja,Luch,Bez odstępnego,Kupno,FK Tambov,2019/2020
263,Usman MohammedU. Mohammed,25,Nigeria,Prawy napastnik,PNP,150 tys. €,Armenia,Pyunik Erewan,Bez odstępnego,Kupno,FK Tambov,2019/2020
264,Ivan MarkelovI. Markelov,31,Rosja,Lewy napastnik,LNP,500 tys. €,Rosja,Anży,Bez odstępnego,Kupno,FK Tambov,2019/2020
265,Sulley MuniruS. Muniru,26,Ghana,Środkowy pomocnik,ŚPM,300 tys. €,Białoruś,Dinamo Minsk,Bez odstępnego,Kupno,FK Tambov,2019/2020
266,Pavel KarasevP. Karasev,26,Rosja,Defensywny pomocnik,DPM,400 tys. €,Rosja,Anży,Bez odstępnego,Kupno,FK Tambov,2019/2020
267,Oleksandr KapliyenkoO. Kapliyenko,23,Ukraina,Lewy obrońca,LOB,250 tys. €,Gruzja,Dinamo Tbilisi,Bez odstępnego,Kupno,FK Tambov,2019/2020
268,Vladimir ObukhovV. Obukhov,27,Rosja,Środkowy napastnik,ŚNP,900 tys. €,Rosja,Sochi,Bez odstępnego,Kupno,FK Tambov,2019/2020
269,Soslan TakazovS. Takazov,26,Rosja,Środkowy obrońca,ŚOB,500 tys. €,Rosja,Armavir,Bez odstępnego,Kupno,FK Tambov,2019/2020
270,Mikhail KostyukovM. Kostyukov,27,Rosja,Prawy napastnik,PNP,750 tys. €,Rosja,Enisey,Bez odstępnego,Kupno,FK Tambov,2019/2020
271,Maksim OsipenkoM. Osipenko,25,Rosja,Środkowy obrońca,ŚOB,550 tys. €,Rosja,Fakel Voronezh,Bez odstępnego,Kupno,FK Tambov,2019/2020
272,Vladimir SugrobovV. Sugrobov,22,Rosja,Bramkarz,BRK,100 tys. €,Rosja,Baltika,Bez odstępnego,Kupno,FK Tambov,2019/2020
273,Guram TetrashviliG. Tetrashvili,30,Rosja,Defensywny pomocnik,DPM,500 tys. €,Białoruś,Gomel,Bez odstępnego,Kupno,FK Tambov,2019/2020
274,Ishkhan GeloyanI. Geloyan,26,Rosja,Lewy napastnik,LNP,600 tys. €,Rosja,Shinnik,Bez odstępnego,Kupno,FK Tambov,2019/2020
275,Mohamed KonatéM. Konaté,21,Wybrzeże Kości Słoniowej,Środkowy napastnik,ŚNP,200 tys. €,Armenia,Pyunik Erewan,Bez odstępnego,Kupno,FK Tambov,2019/2020
276,Adessoye OyewoleA. Oyewole,36,Rosja,Środkowy obrońca,ŚOB,25 tys. €,Rosja,Orenburg,Bez odstępnego,Kupno,FK Tambov,2019/2020
277,Vladislav KulikV. Kulik,34,Rosja,Środkowy pomocnik,ŚPM,150 tys. €,Rosja,Anży,Bez odstępnego,Kupno,FK Tambov,2019/2020
278,Nikita ChagrovN. Chagrov,24,Rosja,Bramkarz,BRK,450 tys. €,Rosja,Avangard Kursk,?,Kupno,FK Tambov,2019/2020
279,Cédric GogouaC. Gogoua,25,Wybrzeże Kości Słoniowej,Środkowy obrońca,ŚOB,200 tys. €,Rosja,CSKA Moskwa,400 tys. €,Sprzedaż,FK Tambov,2019/2020
280,Maksim OsipenkoM. Osipenko,25,Rosja,Środkowy obrońca,ŚOB,700 tys. €,Rosja,Rostov,250 tys. €,Sprzedaż,FK Tambov,2019/2020
281,Dmitri ChistyakovD. Chistyakov,25,Rosja,Środkowy obrońca,ŚOB,800 tys. €,Rosja,Rostov,125 tys. €,Sprzedaż,FK Tambov,2019/2020
282,Andrey MurninA. Murnin,34,Rosja,Środkowy pomocnik,ŚPM,150 tys. €,Rosja,Khimki,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
283,Svyatoslav ShabanovS. Shabanov,26,Rosja,Środkowy obrońca,ŚOB,150 tys. €,Rosja,Chita,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
284,Ivan SergeevI. Sergeev,24,Rosja,Środkowy napastnik,ŚNP,425 tys. €,Rosja,Torpedo Moskau,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
285,Danil KlenkinD. Klenkin,29,Rosja,Ofensywny pomocnik,OPM,500 tys. €,Rosja,Neftekhimik,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
286,Sekou DoumbiaS. Doumbia,25,Wybrzeże Kości Słoniowej,Defensywny pomocnik,DPM,225 tys. €,Rosja,Armavir,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
287,Denis VavilinD. Vavilin,36,Rosja,Bramkarz,BRK,25 tys. €,Rosja,Tom Tomsk,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
288,Ilnur AlshinI. Alshin,25,Rosja,Prawy napastnik,PNP,500 tys. €,Rosja,Baltika,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
289,Aleksey BaevA. Baev,26,Rosja,Środkowy napastnik,ŚNP,150 tys. €,Rosja,Veles Moskow,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
290,Vladislav KulikV. Kulik,34,Rosja,Środkowy pomocnik,ŚPM,100 tys. €,Rosja,Chaika Pes.,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
291,Dmitri VyalovD. Vyalov,20,Rosja,Bramkarz,BRK,100 tys. €,Rosja,Zenit Izhevsk,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
292,Khyzyr AppaevK. Appaev,30,Rosja,Środkowy napastnik,ŚNP,600 tys. €,Rosja,Tekstilshchik,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
293,Evgeniy OvsienkoE. Ovsienko,31,Rosja,Środkowy obrońca,ŚOB,400 tys. €,Rosja,Baltika,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
294,Mikhail MishchenkoM. Mishchenko,30,Rosja,Lewy obrońca,LOB,300 tys. €,Białoruś,Torpedo Zhodino,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
295,Oleg SmirnovO. Smirnov,28,Rosja,Bramkarz,BRK,450 tys. €,Rosja,Mordovia,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
296,BenitoBenito,21,Nigeria,Lewy napastnik,LNP,250 tys. €,Ukraina,Dynamo Kijów II,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
297,Konstantin GarbuzK. Garbuz,31,Rosja,Lewy obrońca,LOB,300 tys. €,Rosja,Enisey,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
298,Usman MohammedU. Mohammed,25,Nigeria,Prawy napastnik,PNP,100 tys. €,Kazachstan,Szachtior K.,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
299,Mladen KascelanM. Kascelan,36,Czarnogóra,Defensywny pomocnik,DPM,50 tys. €,Rosja,Baltika,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
300,Aleksandr GorbatyukA. Gorbatyuk,34,Rosja,Środkowy obrońca,ŚOB,100 tys. €,Rosja,Tom Tomsk,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
301,Mohamed KonatéM. Konaté,21,Wybrzeże Kości Słoniowej,Środkowy napastnik,ŚNP,200 tys. €,Rosja,Khimki,Bez odstępnego,Sprzedaż,FK Tambov,2019/2020
302,Ivan MarkelovI. Markelov,31,Rosja,Lewy napastnik,LNP,500 tys. €,-,Bez klubu,-,Sprzedaż,FK Tambov,2019/2020
