,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
153,Richard KrizanR. Krizan,21,Słowacja,Środkowy obrońca,ŚOB,150 tys. €,Słowacja,AS Trencin,Bez odstępnego,Sprzedaż,Puskás Akadémia FC,2019/2020
154,Ádám VargaÁ. Varga,19,Węgry,Bramkarz,BRK,50 tys. €,Węgry,Tiszakécske,Bez odstępnego,Sprzedaż,Puskás Akadémia FC,2019/2020
155,Péter SzakályP. Szakály,33,Węgry,Środkowy pomocnik,ŚPM,200 tys. €,Węgry,Újpest FC,Bez odstępnego,Sprzedaż,Puskás Akadémia FC,2019/2020
156,László LakyL. Laky,19,Węgry,Bramkarz,BRK,50 tys. €,Węgry,Kaposvár,Bez odstępnego,Sprzedaż,Puskás Akadémia FC,2019/2020
157,Attila OsváthA. Osváth,23,Węgry,Prawy obrońca,POB,300 tys. €,Węgry,Paksi FC,?,Sprzedaż,Puskás Akadémia FC,2019/2020
158,András RadóA. Radó,25,Węgry,Cofnięty napastnik,CNP,250 tys. €,Węgry,Zalaegerszeg,?,Sprzedaż,Puskás Akadémia FC,2019/2020
159,Márk SzécsiM. Szécsi,25,Węgry,Środkowy napastnik,ŚNP,175 tys. €,Węgry,Debrecen,?,Sprzedaż,Puskás Akadémia FC,2019/2020
160,Branislav DanilovicB. Danilovic,31,Serbia,Bramkarz,BRK,300 tys. €,Węgry,Diósgyőr,?,Sprzedaż,Puskás Akadémia FC,2019/2020
161,Gábor MolnárG. Molnár,25,Węgry,Prawy napastnik,PNP,450 tys. €,Węgry,Mezőkövesd,?,Sprzedaż,Puskás Akadémia FC,2019/2020
162,Dániel ProsserD. Prosser,25,Węgry,Środkowy napastnik,ŚNP,100 tys. €,Węgry,Diósgyőr,?,Sprzedaż,Puskás Akadémia FC,2019/2020
163,Dejan TrajkovskiD. Trajkovski,27,Słowenia,Lewy obrońca,LOB,200 tys. €,-,Bez klubu,-,Sprzedaż,Puskás Akadémia FC,2019/2020
164,Tony TaylorT. Taylor,29,Panama,Prawy napastnik,PNP,200 tys. €,-,Bez klubu,-,Sprzedaż,Puskás Akadémia FC,2019/2020
165,Antonio PerosevicA. Perosevic,27,Chorwacja,Środkowy napastnik,ŚNP,200 tys. €,-,Bez klubu,-,Sprzedaż,Puskás Akadémia FC,2019/2020
166,Patrik PoórP. Poór,25,Węgry,Środkowy obrońca,ŚOB,250 tys. €,-,Bez klubu,-,Sprzedaż,Puskás Akadémia FC,2019/2020
167,Ádám CsilusÁ. Csilus,22,Węgry,Prawy obrońca,POB,125 tys. €,-,Bez klubu,-,Sprzedaż,Puskás Akadémia FC,2019/2020
168,Dániel BödeD. Böde,32,Węgry,Środkowy napastnik,ŚNP,500 tys. €,Węgry,Ferencváros,Bez odstępnego,Kupno,Paksi FC,2019/2020
169,Balázs BaloghB. Balogh,29,Węgry,Środkowy pomocnik,ŚPM,300 tys. €,Węgry,Puskás AFC,Bez odstępnego,Kupno,Paksi FC,2019/2020
170,Dénes SzakályD. Szakály,31,Węgry,Ofensywny pomocnik,OPM,200 tys. €,Węgry,BFC Siófok,Bez odstępnego,Kupno,Paksi FC,2019/2020
171,Ádám HolczerÁ. Holczer,31,Węgry,Bramkarz,BRK,150 tys. €,Węgry,Ferencváros,Bez odstępnego,Kupno,Paksi FC,2019/2020
172,Lajos BertusL. Bertus,29,Węgry,Ofensywny pomocnik,OPM,250 tys. €,Węgry,Mezőkövesd,?,Kupno,Paksi FC,2019/2020
173,Norbert SzélpálN. Szélpál,23,Węgry,Środkowy obrońca,ŚOB,200 tys. €,Węgry,Békéscsaba,?,Kupno,Paksi FC,2019/2020
174,Attila OsváthA. Osváth,23,Węgry,Prawy obrońca,POB,300 tys. €,Węgry,Puskás AFC,?,Kupno,Paksi FC,2019/2020
175,Patrik PoórP. Poór,25,Węgry,Środkowy obrońca,ŚOB,250 tys. €,-,Bez klubu,-,Kupno,Paksi FC,2019/2020
176,Ádám SimonÁ. Simon,29,Węgry,Defensywny pomocnik,DPM,200 tys. €,Węgry,ETO FC Győr,Bez odstępnego,Sprzedaż,Paksi FC,2019/2020
177,Máté BerdóM. Berdó,20,Węgry,Środkowy obrońca,ŚOB,50 tys. €,Węgry,Kozármisleny,Bez odstępnego,Sprzedaż,Paksi FC,2019/2020
178,András VágiA. Vági,30,Węgry,Prawy obrońca,POB,150 tys. €,Węgry,Diósgyőr,Bez odstępnego,Sprzedaż,Paksi FC,2019/2020
179,Balázs SzabóB. Szabó,27,Węgry,Bramkarz,BRK,75 tys. €,Węgry,Budaörs,Bez odstępnego,Sprzedaż,Paksi FC,2019/2020
180,Dávid BobálD. Bobál,24,Węgry,Środkowy obrońca,ŚOB,150 tys. €,Węgry,Zalaegerszeg,Bez odstępnego,Sprzedaż,Paksi FC,2019/2020
181,Mohamed RemiliM. Remili,34,Węgry,Ofensywny pomocnik,OPM,200 tys. €,Węgry,BFC Siófok,Bez odstępnego,Sprzedaż,Paksi FC,2019/2020
182,András SimonA. Simon,29,Węgry,Środkowy napastnik,ŚNP,150 tys. €,Węgry,MTK Budapest,Bez odstępnego,Sprzedaż,Paksi FC,2019/2020
183,Péter HorváthP. Horváth,27,Węgry,Środkowy napastnik,ŚNP,100 tys. €,Węgry,BFC Siófok,Bez odstępnego,Sprzedaż,Paksi FC,2019/2020
184,Richárd JelenaR. Jelena,21,Węgry,Środkowy napastnik,ŚNP,100 tys. €,Węgry,Kozármisleny,Bez odstępnego,Sprzedaż,Paksi FC,2019/2020
185,András FejesA. Fejes,31,Węgry,Lewy obrońca,LOB,250 tys. €,Węgry,ETO FC Győr,?,Sprzedaż,Paksi FC,2019/2020
186,Benjámin CsekeB. Cseke,25,Węgry,Środkowy pomocnik,ŚPM,150 tys. €,Węgry,MTK Budapest,?,Sprzedaż,Paksi FC,2019/2020
187,István VerpeczI. Verpecz,32,Węgry,Bramkarz,BRK,100 tys. €,-,Bez klubu,-,Sprzedaż,Paksi FC,2019/2020
188,Gergely NagyG. Nagy,25,Węgry,Bramkarz,BRK,175 tys. €,-,Bez klubu,-,Sprzedaż,Paksi FC,2019/2020
189,László ZsidaiL. Zsidai,33,Węgry,Defensywny pomocnik,DPM,100 tys. €,-,Bez klubu,-,Sprzedaż,Paksi FC,2019/2020
190,Slobodan SimovicS. Simovic,30,Serbia,Defensywny pomocnik,DPM,300 tys. €,Białoruś,BATE Borysów,Bez odstępnego,Kupno,Kisvárda FC,2019/2020
191,Fernando VianaF. Viana,27,Brazylia,Środkowy napastnik,ŚNP,700 tys. €,Bułgaria,Botev Plovdiv,Bez odstępnego,Kupno,Kisvárda FC,2019/2020
192,Ádám BaranyaiÁ. Baranyai,26,Węgry,Lewy obrońca,LOB,75 tys. €,Węgry,Csákvár,Bez odstępnego,Kupno,Kisvárda FC,2019/2020
193,Richárd JelenaR. Jelena,22,Węgry,Środkowy napastnik,ŚNP,100 tys. €,Węgry,Kozármisleny,Bez odstępnego,Kupno,Kisvárda FC,2019/2020
194,Iasmin LatovleviciI. Latovlevici,33,Rumunia,Lewy obrońca,LOB,250 tys. €,Turcja,Bursaspor,Bez odstępnego,Kupno,Kisvárda FC,2019/2020
195,Claudiu BumbaC. Bumba,25,Rumunia,Ofensywny pomocnik,OPM,200 tys. €,Turcja,Adanaspor,Bez odstępnego,Kupno,Kisvárda FC,2019/2020
196,Nemanja ObradovicN. Obradovic,30,Serbia,Środkowy napastnik,ŚNP,350 tys. €,Serbia,Spartak,Bez odstępnego,Kupno,Kisvárda FC,2019/2020
197,Dávid DombóD. Dombó,26,Węgry,Bramkarz,BRK,150 tys. €,Węgry,Mezőkövesd,Bez odstępnego,Kupno,Kisvárda FC,2019/2020
198,Tamás RubusT. Rubus,30,Węgry,Środkowy obrońca,ŚOB,100 tys. €,Węgry,Nyíregyháza,Bez odstępnego,Kupno,Kisvárda FC,2019/2020
199,Patrik TischlerP. Tischler,28,Węgry,Środkowy napastnik,ŚNP,250 tys. €,Węgry,Újpest FC,?,Kupno,Kisvárda FC,2019/2020
200,Anderson PicoAnderson Pico,31,Brazylia,Lewy obrońca,LOB,200 tys. €,Brazylia,GE Juventus-SC,Bez odstępnego,Sprzedaż,Kisvárda FC,2019/2020
201,Sergiu NegrutS. Negrut,26,Rumunia,Ofensywny pomocnik,OPM,150 tys. €,Rumunia,AFC Turris,Bez odstępnego,Sprzedaż,Kisvárda FC,2019/2020
202,FelipeFelipe,35,Brazylia,Bramkarz,BRK,400 tys. €,Brazylia,Botafogo,Bez odstępnego,Sprzedaż,Kisvárda FC,2019/2020
203,Matija MisicM. Misic,27,Chorwacja,Środkowy pomocnik,ŚPM,250 tys. €,Węgry,Soroksár,Bez odstępnego,Sprzedaż,Kisvárda FC,2019/2020
204,Brana IlicB. Ilic,34,Serbia,Środkowy napastnik,ŚNP,150 tys. €,Serbia,FK Indjija,Bez odstępnego,Sprzedaż,Kisvárda FC,2019/2020
205,Ádám ElekÁ. Elek,19,Węgry,Środkowy obrońca,ŚOB,50 tys. €,Węgry,Mándok,Bez odstępnego,Sprzedaż,Kisvárda FC,2019/2020
206,Zoltán HorváthZ. Horváth,29,Węgry,Środkowy napastnik,ŚNP,200 tys. €,Węgry,ETO FC Győr,Bez odstępnego,Sprzedaż,Kisvárda FC,2019/2020
207,Andriy CherepkoA. Cherepko,22,Ukraina,Bramkarz,BRK,50 tys. €,Ukraina,FK Minaj,Bez odstępnego,Sprzedaż,Kisvárda FC,2019/2020
208,Gergely DélczegG. Délczeg,31,Węgry,Środkowy napastnik,ŚNP,100 tys. €,Węgry,Dorog,Bez odstępnego,Sprzedaż,Kisvárda FC,2019/2020
209,Hugo SecoHugo Seco,31,Portugalia,Prawy napastnik,PNP,300 tys. €,Portugalia,Farense,Bez odstępnego,Sprzedaż,Kisvárda FC,2019/2020
210,Barnabás VáriB. Vári,31,Węgry,Środkowy obrońca,ŚOB,150 tys. €,Węgry,ETO FC Győr,Bez odstępnego,Sprzedaż,Kisvárda FC,2019/2020
211,Martin IzingM. Izing,27,Węgry,Środkowy obrońca,ŚOB,150 tys. €,Węgry,BFC Siófok,Bez odstępnego,Sprzedaż,Kisvárda FC,2019/2020
212,Mykhaylo RyashkoM. Ryashko,23,Ukraina,Środkowy obrońca,ŚOB,100 tys. €,-,Bez klubu,-,Sprzedaż,Kisvárda FC,2019/2020
213,Patrick MevoungouP. Mevoungou,33,Kamerun,Defensywny pomocnik,DPM,150 tys. €,-,Bez klubu,-,Sprzedaż,Kisvárda FC,2019/2020
214,Gheorghe GrozavG. Grozav,29,Rumunia,Lewy napastnik,LNP,900 tys. €,-,Bez klubu,-,Sprzedaż,Kisvárda FC,2019/2020
215,Iasmin LatovleviciI. Latovlevici,33,Rumunia,Lewy obrońca,LOB,250 tys. €,-,Bez klubu,-,Sprzedaż,Kisvárda FC,2019/2020
216,Grygoriy ZankoG. Zanko,20,Ukraina,Prawy obrońca,POB,50 tys. €,-,Bez klubu,-,Sprzedaż,Kisvárda FC,2019/2020
217,Mirko IvanovskiM. Ivanovski,29,Macedonia Północna,Środkowy napastnik,ŚNP,650 tys. €,Chorwacja,Hajduk Split,Bez odstępnego,Kupno,Diósgyőri VTK,2019/2020
218,Hysen MemollaH. Memolla,27,Albania,Lewy obrońca,LOB,250 tys. €,Finlandia,KPV,Bez odstępnego,Kupno,Diósgyőri VTK,2019/2020
219,Richárd ZsolnaiR. Zsolnai,24,Węgry,Środkowy napastnik,ŚNP,150 tys. €,Węgry,Vác,Bez odstępnego,Kupno,Diósgyőri VTK,2019/2020
220,András VágiA. Vági,30,Węgry,Prawy obrońca,POB,150 tys. €,Węgry,Paksi FC,Bez odstępnego,Kupno,Diósgyőri VTK,2019/2020
221,Joachim AdukorJ. Adukor,26,Ghana,Defensywny pomocnik,DPM,250 tys. €,Bośnia i Hercegowina,FK Sarajevo,Bez odstępnego,Kupno,Diósgyőri VTK,2019/2020
222,José CortésJosé Cortés,25,Kolumbia,Prawy napastnik,PNP,-,Boliwia,Club Destroyers,Bez odstępnego,Kupno,Diósgyőri VTK,2019/2020
223,Haris TabakovicH. Tabakovic,25,Szwajcaria,Środkowy napastnik,ŚNP,350 tys. €,Węgry,Debrecen,Bez odstępnego,Kupno,Diósgyőri VTK,2019/2020
224,Bence SzabóB. Szabó,21,Węgry,Ofensywny pomocnik,OPM,150 tys. €,Węgry,Fehérvár,?,Kupno,Diósgyőri VTK,2019/2020
225,Gábor MolnárG. Molnár,25,Węgry,Prawy napastnik,PNP,450 tys. €,Węgry,Mezőkövesd,?,Kupno,Diósgyőri VTK,2019/2020
226,Dániel ProsserD. Prosser,25,Węgry,Środkowy napastnik,ŚNP,100 tys. €,Węgry,Puskás AFC,?,Kupno,Diósgyőri VTK,2019/2020
227,Rui PedroRui Pedro,31,Portugalia,Ofensywny pomocnik,OPM,400 tys. €,Węgry,Ferencváros,?,Kupno,Diósgyőri VTK,2019/2020
228,Branislav DanilovicB. Danilovic,31,Serbia,Bramkarz,BRK,300 tys. €,Węgry,Puskás AFC,?,Kupno,Diósgyőri VTK,2019/2020
229,Bence IszlaiB. Iszlai,29,Węgry,Defensywny pomocnik,DPM,250 tys. €,-,Bez klubu,-,Kupno,Diósgyőri VTK,2019/2020
230,Mátyás TajtiM. Tajti,21,Węgry,Środkowy pomocnik,ŚPM,400 tys. €,Polska,Zagłębie Lubin,350 tys. €,Sprzedaż,Diósgyőri VTK,2019/2020
231,Márk TamásM. Tamás,26,Węgry,Środkowy obrońca,ŚOB,250 tys. €,Polska,Śląsk Wrocław,Bez odstępnego,Sprzedaż,Diósgyőri VTK,2019/2020
232,Ivan RadosI. Rados,35,Chorwacja,Bramkarz,BRK,150 tys. €,Węgry,Vasas FC,Bez odstępnego,Sprzedaż,Diósgyőri VTK,2019/2020
233,Balázs SzabóB. Szabó,23,Węgry,Ofensywny pomocnik,OPM,50 tys. €,Węgry,Balmazújváros,Bez odstępnego,Sprzedaż,Diósgyőri VTK,2019/2020
234,Branko MihajlovicB. Mihajlovic,28,Serbia,Środkowy napastnik,ŚNP,150 tys. €,Serbia,Macva,Bez odstępnego,Sprzedaż,Diósgyőri VTK,2019/2020
235,Tomislav MazalovicT. Mazalovic,29,Chorwacja,Środkowy pomocnik,ŚPM,250 tys. €,Chorwacja,Inter Zapresic,Bez odstępnego,Sprzedaż,Diósgyőri VTK,2019/2020
236,Richárd VernesR. Vernes,27,Węgry,Prawy napastnik,PNP,200 tys. €,Izrael,H. Kfar Saba,Bez odstępnego,Sprzedaż,Diósgyőri VTK,2019/2020
237,Dániel ProsserD. Prosser,25,Węgry,Środkowy napastnik,ŚNP,250 tys. €,Węgry,MTK Budapest,?,Sprzedaż,Diósgyőri VTK,2019/2020
238,Patrik BacsaP. Bacsa,27,Węgry,Środkowy napastnik,ŚNP,200 tys. €,Węgry,Újpest FC,?,Sprzedaż,Diósgyőri VTK,2019/2020
239,Yannick NdzoumouY. Ndzoumou,23,Kamerun,Środkowy obrońca,ŚOB,100 tys. €,-,Bez klubu,-,Sprzedaż,Diósgyőri VTK,2019/2020
240,Ismaila OusmanI. Ousman,22,Kamerun,Lewy pomocnik,LPM,75 tys. €,-,Bez klubu,-,Sprzedaż,Diósgyőri VTK,2019/2020
241,Martin JuharM. Juhar,31,Słowacja,Lewy pomocnik,LPM,200 tys. €,-,Bez klubu,-,Sprzedaż,Diósgyőri VTK,2019/2020
242,Bence SzabóB. Szabó,22,Węgry,Ofensywny pomocnik,OPM,200 tys. €,-,Bez klubu,-,Sprzedaż,Diósgyőri VTK,2019/2020
243,Dávid ForgácsD. Forgács,23,Węgry,Lewy obrońca,LOB,100 tys. €,-,Bez klubu,-,Sprzedaż,Diósgyőri VTK,2019/2020
244,Eric McWoodsE. McWoods,24,Stany Zjednaczone,Środkowy napastnik,ŚNP,150 tys. €,Estonia,JK Trans Narva,Bez odstępnego,Kupno,Zalaegerszegi TE FC,2019/2020
245,Oleg GolodyukO. Golodyuk,31,Ukraina,Środkowy pomocnik,ŚPM,300 tys. €,Węgry,Haladás,Bez odstępnego,Kupno,Zalaegerszegi TE FC,2019/2020
246,Dávid BobálD. Bobál,24,Węgry,Środkowy obrońca,ŚOB,150 tys. €,Węgry,Paksi FC,Bez odstępnego,Kupno,Zalaegerszegi TE FC,2019/2020
247,Nikola MitrovicN. Mitrovic,32,Serbia,Środkowy pomocnik,ŚPM,400 tys. €,Azerbejdżan,Keshla,Bez odstępnego,Kupno,Zalaegerszegi TE FC,2019/2020
248,Eduvie IkobaE. Ikoba,21,Stany Zjednaczone,Środkowy napastnik,ŚNP,75 tys. €,Stany Zjednaczone,Dartmouth Col.,Bez odstępnego,Kupno,Zalaegerszegi TE FC,2019/2020
249,Meshack UbochiomaM. Ubochioma,18,Nigeria,Ofensywny pomocnik,OPM,-,Nieznana,Nieznany,Bez odstępnego,Kupno,Zalaegerszegi TE FC,2019/2020
250,Zoltán StieberZ. Stieber,30,Węgry,Lewy napastnik,LNP,500 tys. €,Stany Zjednaczone,D.C. United,Bez odstępnego,Kupno,Zalaegerszegi TE FC,2019/2020
251,András RadóA. Radó,25,Węgry,Cofnięty napastnik,CNP,250 tys. €,Węgry,Puskás AFC,?,Kupno,Zalaegerszegi TE FC,2019/2020
252,Bence GergényiB. Gergényi,21,Węgry,Lewy obrońca,LOB,75 tys. €,Węgry,Honvéd II,?,Kupno,Zalaegerszegi TE FC,2019/2020
253,Patrik DemjénP. Demjén,21,Węgry,Bramkarz,BRK,150 tys. €,Węgry,MTK Budapest,?,Kupno,Zalaegerszegi TE FC,2019/2020
254,Martin HudákM. Hudák,25,Węgry,Środkowy pomocnik,ŚPM,175 tys. €,Węgry,Szeged,Bez odstępnego,Sprzedaż,Zalaegerszegi TE FC,2019/2020
255,Aljosa VojnovicA. Vojnovic,33,Chorwacja,Defensywny pomocnik,DPM,250 tys. €,Węgry,Kaposvár,Bez odstępnego,Sprzedaż,Zalaegerszegi TE FC,2019/2020
256,Szilárd DevecseriS. Devecseri,29,Węgry,Środkowy obrońca,ŚOB,250 tys. €,Węgry,Haladás,Bez odstępnego,Sprzedaż,Zalaegerszegi TE FC,2019/2020
257,Balázs FarkasB. Farkas,31,Węgry,Prawy napastnik,PNP,200 tys. €,Węgry,Soroksár,Bez odstępnego,Sprzedaż,Zalaegerszegi TE FC,2019/2020
258,Zsolt GajdosZ. Gajdos,26,Węgry,Środkowy napastnik,ŚNP,175 tys. €,Węgry,Szeged,Bez odstępnego,Sprzedaż,Zalaegerszegi TE FC,2019/2020
259,Máté KissM. Kiss,28,Węgry,Defensywny pomocnik,DPM,200 tys. €,Węgry,ETO FC Győr,Bez odstępnego,Sprzedaż,Zalaegerszegi TE FC,2019/2020
260,Miroslav GrumicM. Grumic,35,Serbia,Ofensywny pomocnik,OPM,100 tys. €,Węgry,Szeged,Bez odstępnego,Sprzedaż,Zalaegerszegi TE FC,2019/2020
261,Dávid MacherD. Macher,20,Węgry,Bramkarz,BRK,25 tys. €,Węgry,Hévíz SK,Bez odstępnego,Sprzedaż,Zalaegerszegi TE FC,2019/2020
262,Oleg GolodyukO. Golodyuk,32,Ukraina,Środkowy pomocnik,ŚPM,250 tys. €,-,Bez klubu,-,Sprzedaż,Zalaegerszegi TE FC,2019/2020
263,Zsolt BalázsZ. Balázs,31,Węgry,Środkowy napastnik,ŚNP,75 tys. €,-,Bez klubu,-,Sprzedaż,Zalaegerszegi TE FC,2019/2020
264,Antun PalicA. Palic,31,Chorwacja,Ofensywny pomocnik,OPM,400 tys. €,Mołdawia,Sheriff,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2019/2020
265,Aurél FarkasA. Farkas,25,Węgry,Defensywny pomocnik,DPM,100 tys. €,Węgry,Csákvár,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2019/2020
266,Gergely TóthG. Tóth,27,Węgry,Prawy obrońca,POB,125 tys. €,Węgry,Vác,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2019/2020
267,László LakyL. Laky,19,Węgry,Bramkarz,BRK,50 tys. €,Węgry,Puskás AFC,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2019/2020
268,Aljosa VojnovicA. Vojnovic,33,Chorwacja,Defensywny pomocnik,DPM,250 tys. €,Węgry,Zalaegerszeg,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2019/2020
269,Andriy YakymivA. Yakymiv,22,Ukraina,Defensywny pomocnik,DPM,200 tys. €,Ukraina,Desna,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2019/2020
270,Igors TarasovsI. Tarasovs,31,Łotwa,Środkowy obrońca,ŚOB,250 tys. €,Łotwa,Spartaks,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2019/2020
271,Norbert CsikiN. Csiki,28,Węgry,Lewy napastnik,LNP,125 tys. €,Węgry,Budaörs,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2019/2020
272,Richárd NagyR. Nagy,25,Węgry,Ofensywny pomocnik,OPM,75 tys. €,Węgry,Mezőkövesd,?,Kupno,Kaposvári Rákóczi FC,2019/2020
273,Vanja MarkovicV. Markovic,25,Serbia,Defensywny pomocnik,DPM,350 tys. €,-,Bez klubu,-,Kupno,Kaposvári Rákóczi FC,2019/2020
274,Zsolt BalázsZ. Balázs,31,Węgry,Środkowy napastnik,ŚNP,75 tys. €,-,Bez klubu,-,Kupno,Kaposvári Rákóczi FC,2019/2020
275,Gergely TóthG. Tóth,27,Węgry,Prawy obrońca,POB,125 tys. €,Węgry,FC Ajka,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2019/2020
276,Rabil Godzsajev-TelmánR. Godzsajev-Telmán,21,Węgry,Defensywny pomocnik,DPM,25 tys. €,Węgry,Pécsi MFC,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2019/2020
277,Áron HerzsenyákÁ. Herzsenyák,20,Węgry,Środkowy napastnik,ŚNP,25 tys. €,Węgry,Nagykanizsa,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2019/2020
278,Vanja MarkovicV. Markovic,25,Serbia,Defensywny pomocnik,DPM,350 tys. €,Gruzja,Torpedo Kutaisi,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2019/2020
279,Péter RajcziP. Rajczi,38,Węgry,Środkowy napastnik,ŚNP,100 tys. €,Węgry,III. Kerület,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2019/2020
280,Martin CsernákM. Csernák,21,Węgry,Ofensywny pomocnik,OPM,25 tys. €,Węgry,Komárom,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2019/2020
281,Gergő BeliczkyG. Beliczky,29,Węgry,Lewy napastnik,LNP,150 tys. €,Węgry,BFC Siófok,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2019/2020
282,Ferenc HorváthF. Horváth,21,Węgry,Środkowy pomocnik,ŚPM,25 tys. €,Węgry,Szentlőrinc SE,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2019/2020
283,Gergő LakatosG. Lakatos,26,Węgry,Środkowy obrońca,ŚOB,25 tys. €,Węgry,Jászberény,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2019/2020
284,Ervin ZsigaE. Zsiga,28,Rumunia,Prawy napastnik,PNP,175 tys. €,-,Bez klubu,-,Sprzedaż,Kaposvári Rákóczi FC,2019/2020
285,Krisztián NagyK. Nagy,24,Węgry,Ofensywny pomocnik,OPM,125 tys. €,-,Bez klubu,-,Sprzedaż,Kaposvári Rákóczi FC,2019/2020
286,Igors TarasovsI. Tarasovs,31,Łotwa,Środkowy obrońca,ŚOB,250 tys. €,-,Bez klubu,-,Sprzedaż,Kaposvári Rákóczi FC,2019/2020
287,Aljosa VojnovicA. Vojnovic,34,Chorwacja,Defensywny pomocnik,DPM,175 tys. €,-,Koniec kariery,-,Sprzedaż,Kaposvári Rákóczi FC,2019/2020
288,Balázs SlaktaB. Slakta,25,Węgry,Bramkarz,BRK,100 tys. €,-,Bez klubu,-,Sprzedaż,Kaposvári Rákóczi FC,2019/2020
289,Armin HodzicA. Hodzic,23,Bośnia i Hercegowina,Środkowy napastnik,ŚNP,"2,00 mln €",Chorwacja,Dinamo Zagrzeb,"1,50 mln €",Kupno,MOL Fehérvár FC,2018/2019
290,Ákos ElekÁ. Elek,30,Węgry,Defensywny pomocnik,DPM,"1,40 mln €",Kazachstan,Kairat Almaty,Bez odstępnego,Kupno,MOL Fehérvár FC,2018/2019
291,Georgi MilanovG. Milanov,26,Bułgaria,Ofensywny pomocnik,OPM,"1,50 mln €",Rosja,CSKA Moskwa,Bez odstępnego,Kupno,MOL Fehérvár FC,2018/2019
292,Bence SósB. Sós,24,Węgry,Lewy napastnik,LNP,250 tys. €,Węgry,Debrecen,?,Kupno,MOL Fehérvár FC,2018/2019
293,Szilveszter HangyaS. Hangya,24,Węgry,Lewy obrońca,LOB,600 tys. €,Węgry,Vasas FC,?,Kupno,MOL Fehérvár FC,2018/2019
294,Zsombor BereczZ. Berecz,22,Węgry,Środkowy pomocnik,ŚPM,600 tys. €,Węgry,Vasas FC,?,Kupno,MOL Fehérvár FC,2018/2019
295,Joan CampinsJ. Campins,23,Hiszpania,Prawy obrońca,POB,200 tys. €,-,Bez klubu,-,Kupno,MOL Fehérvár FC,2018/2019
296,Márkó FutácsM. Futács,28,Węgry,Środkowy napastnik,ŚNP,"1,35 mln €",-,Bez klubu,-,Kupno,MOL Fehérvár FC,2018/2019
297,Márton LorentzM. Lorentz,23,Węgry,Środkowy obrońca,ŚOB,100 tys. €,Węgry,BFC Siófok,Bez odstępnego,Sprzedaż,MOL Fehérvár FC,2018/2019
298,Viktor SejbenV. Sejben,22,Węgry,Środkowy napastnik,ŚNP,75 tys. €,Węgry,Csákvár,Bez odstępnego,Sprzedaż,MOL Fehérvár FC,2018/2019
299,Stefan ScepovicS. Scepovic,29,Serbia,Środkowy napastnik,ŚNP,"1,20 mln €",Polska,Jagiellonia,Bez odstępnego,Sprzedaż,MOL Fehérvár FC,2018/2019
300,Roland SzolnokiR. Szolnoki,26,Węgry,Prawy obrońca,POB,200 tys. €,Węgry,Puskás AFC,Bez odstępnego,Sprzedaż,MOL Fehérvár FC,2018/2019
301,Asmir SuljicA. Suljic,26,Bośnia i Hercegowina,Lewy napastnik,LNP,250 tys. €,Słowenia,NK Olimpija,Bez odstępnego,Sprzedaż,MOL Fehérvár FC,2018/2019
302,József VargaJ. Varga,30,Węgry,Defensywny pomocnik,DPM,600 tys. €,Węgry,Puskás AFC,Bez odstępnego,Sprzedaż,MOL Fehérvár FC,2018/2019
303,Ádám BódiÁ. Bódi,27,Węgry,Prawy pomocnik,PPM,450 tys. €,Węgry,Debrecen,?,Sprzedaż,MOL Fehérvár FC,2018/2019
304,Ezekiel HentyE. Henty,25,Nigeria,Środkowy napastnik,ŚNP,700 tys. €,Węgry,Puskás AFC,?,Sprzedaż,MOL Fehérvár FC,2018/2019
305,Illés ZöldesiI. Zöldesi,20,Węgry,Bramkarz,BRK,100 tys. €,Węgry,Kisvárda,?,Sprzedaż,MOL Fehérvár FC,2018/2019
306,Danko LazovicD. Lazovic,35,Serbia,Cofnięty napastnik,CNP,500 tys. €,-,Koniec kariery,-,Sprzedaż,MOL Fehérvár FC,2018/2019
307,Davide LanzafameD. Lanzafame,31,Włochy,Środkowy napastnik,ŚNP,"1,50 mln €",Węgry,Honvéd,700 tys. €,Kupno,Ferencvárosi TC,2018/2019
