,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
917,Dzon DelargeD. Delarge,25,Kongo,Prawy napastnik,PNP,300 tys. €,Czechy,Slovan Liberec,?,Kupno,FC Admira Wacker Mödling,2015/2016
918,Peter ZuljP. Zulj,22,Austria,Środkowy pomocnik,ŚPM,500 tys. €,Austria,Wolfsberger AC,?,Kupno,FC Admira Wacker Mödling,2015/2016
919,Stefan PoschS. Posch,18,Austria,Środkowy obrońca,ŚOB,-,Niemcy,Hoffenheim U19,200 tys. €,Sprzedaż,FC Admira Wacker Mödling,2015/2016
920,Bernhard SchachnerB. Schachner,29,Austria,Defensywny pomocnik,DPM,200 tys. €,Austria,Stripfing,Bez odstępnego,Sprzedaż,FC Admira Wacker Mödling,2015/2016
921,Richard WindbichlerR. Windbichler,24,Austria,Środkowy obrońca,ŚOB,800 tys. €,Austria,Austria Wiedeń,Bez odstępnego,Sprzedaż,FC Admira Wacker Mödling,2015/2016
922,Dominik BurusicD. Burusic,22,Austria,Ofensywny pomocnik,OPM,200 tys. €,Austria,Stripfing,Bez odstępnego,Sprzedaż,FC Admira Wacker Mödling,2015/2016
923,Markus KatzerM. Katzer,35,Austria,Środkowy obrońca,ŚOB,250 tys. €,Austria,Vienna,Bez odstępnego,Sprzedaż,FC Admira Wacker Mödling,2015/2016
924,Stephan AuerS. Auer,24,Austria,Prawy obrońca,POB,600 tys. €,Austria,Rapid Wiedeń,Bez odstępnego,Sprzedaż,FC Admira Wacker Mödling,2015/2016
925,Benjamin SulimaniB. Sulimani,26,Austria,Środkowy napastnik,ŚNP,350 tys. €,Austria,Grödig,Bez odstępnego,Sprzedaż,FC Admira Wacker Mödling,2015/2016
926,Issiaka OuédraogoI. Ouédraogo,27,Burkina Faso,Środkowy napastnik,ŚNP,400 tys. €,Austria,Wolfsberger AC,?,Sprzedaż,FC Admira Wacker Mödling,2015/2016
927,Oliver PranjicO. Pranjic,21,Austria,Lewy pomocnik,LPM,-,Austria,SV Horn,?,Sprzedaż,FC Admira Wacker Mödling,2015/2016
928,Konstantin KerschbaumerK. Kerschbaumer,23,Austria,Środkowy pomocnik,ŚPM,500 tys. €,Anglia,Brentford,?,Sprzedaż,FC Admira Wacker Mödling,2015/2016
929,Simon ManzoniS. Manzoni,30,Włochy,Bramkarz,BRK,50 tys. €,-,Koniec kariery,-,Sprzedaż,FC Admira Wacker Mödling,2015/2016
930,Florian TemplF. Templ,26,Austria,Środkowy napastnik,ŚNP,100 tys. €,Austria,LASK,Bez odstępnego,Kupno,SV Mattersburg,2015/2016
931,Mario GrgicM. Grgic,23,Austria,Środkowy pomocnik,ŚPM,250 tys. €,Austria,SV Kapfenberg,Bez odstępnego,Kupno,SV Mattersburg,2015/2016
932,Vitalijs MaksimenkoV. Maksimenko,24,Łotwa,Środkowy obrońca,ŚOB,250 tys. €,Łotwa,Lipawa,?,Kupno,SV Mattersburg,2015/2016
933,Karim OnisiwoK. Onisiwo,23,Austria,Środkowy napastnik,ŚNP,"1,50 mln €",Niemcy,1.FSV Mainz 05,Bez odstępnego,Sprzedaż,SV Mattersburg,2015/2016
934,Peter AnkersenP. Ankersen,23,Dania,Prawy obrońca,POB,"2,00 mln €",Dania,Esbjerg fB,"2,50 mln €",Kupno,Red Bull Salzburg,2014/2015
935,Marco DjuricinM. Djuricin,22,Austria,Środkowy napastnik,ŚNP,"1,25 mln €",Austria,Sturm Graz,"2,50 mln €",Kupno,Red Bull Salzburg,2014/2015
936,Naby KeïtaN. Keïta,19,Gwinea,Środkowy pomocnik,ŚPM,-,Francja,FC Istres,"1,50 mln €",Kupno,Red Bull Salzburg,2014/2015
937,Takumi MinaminoT. Minamino,19,Japonia,Lewy napastnik,LNP,"1,25 mln €",Japonia,Cerezo Osaka,800 tys. €,Kupno,Red Bull Salzburg,2014/2015
938,Benno SchmitzB. Schmitz,19,Niemcy,Prawy obrońca,POB,100 tys. €,Niemcy,FC Bayern II,Bez odstępnego,Kupno,Red Bull Salzburg,2014/2015
939,Sadio ManéS. Mané,22,Senegal,Lewy napastnik,LNP,"7,50 mln €",Anglia,FC Southampton,"23,00 mln €",Sprzedaż,Red Bull Salzburg,2014/2015
940,Kevin KamplK. Kampl,24,Słowenia,Środkowy pomocnik,ŚPM,"9,00 mln €",Niemcy,Bor. Dortmund,"12,00 mln €",Sprzedaż,Red Bull Salzburg,2014/2015
941,AlanAlan,25,Brazylia,Środkowy napastnik,ŚNP,"6,00 mln €",Chiny,GZ Evergrande,"11,10 mln €",Sprzedaż,Red Bull Salzburg,2014/2015
942,Dusan SventoD. Svento,28,Słowacja,Lewy obrońca,LOB,"1,30 mln €",Niemcy,Köln,600 tys. €,Sprzedaż,Red Bull Salzburg,2014/2015
943,Robert ZuljR. Zulj,22,Austria,Ofensywny pomocnik,OPM,"1,25 mln €",Niemcy,Greuther Fürth,500 tys. €,Sprzedaż,Red Bull Salzburg,2014/2015
944,Zymer BytyqiZ. Bytyqi,18,Kosowo,Prawy napastnik,PNP,300 tys. €,Norwegia,Viking FK,100 tys. €,Sprzedaż,Red Bull Salzburg,2014/2015
945,Eddie GustafssonE. Gustafsson,37,Szwecja,Bramkarz,BRK,250 tys. €,-,Koniec kariery,Bez odstępnego,Sprzedaż,Red Bull Salzburg,2014/2015
946,Thomas DähneT. Dähne,20,Niemcy,Bramkarz,BRK,250 tys. €,Niemcy,RB Leipzig,Bez odstępnego,Sprzedaż,Red Bull Salzburg,2014/2015
947,RodneiRodnei,29,Brazylia,Środkowy obrońca,ŚOB,750 tys. €,Niemcy,RB Leipzig,Bez odstępnego,Sprzedaż,Red Bull Salzburg,2014/2015
948,Florian KleinF. Klein,27,Austria,Prawy obrońca,POB,800 tys. €,Niemcy,Stuttgart,Bez odstępnego,Sprzedaż,Red Bull Salzburg,2014/2015
949,Stefan HierländerS. Hierländer,23,Austria,Prawy pomocnik,PPM,800 tys. €,Niemcy,RB Leipzig,Bez odstępnego,Sprzedaż,Red Bull Salzburg,2014/2015
950,Douglas da SilvaD. da Silva,30,Brazylia,Środkowy obrońca,ŚOB,-,Brazylia,Vasco da Gama,Bez odstępnego,Sprzedaż,Red Bull Salzburg,2014/2015
951,Marco MeilingerM. Meilinger,22,Austria,Lewy pomocnik,LPM,"1,00 mln €",Austria,Austria Wiedeń,Bez odstępnego,Sprzedaż,Red Bull Salzburg,2014/2015
952,Christopher DibonC. Dibon,23,Austria,Środkowy obrońca,ŚOB,800 tys. €,Austria,Rapid Wiedeń,Bez odstępnego,Sprzedaż,Red Bull Salzburg,2014/2015
953,Franz SchiemerF. Schiemer,28,Austria,Środkowy obrońca,ŚOB,"1,00 mln €",-,Koniec kariery,-,Sprzedaż,Red Bull Salzburg,2014/2015
954,Yusuf OtubanjoY. Otubanjo,21,Nigeria,Środkowy napastnik,ŚNP,-,-,Bez klubu,-,Sprzedaż,Red Bull Salzburg,2014/2015
955,Robert BericR. Beric,23,Słowenia,Środkowy napastnik,ŚNP,"1,00 mln €",Austria,Sturm Graz,750 tys. €,Kupno,SK Rapid Wiedeń,2014/2015
956,Stefan SchwabS. Schwab,23,Austria,Środkowy pomocnik,ŚPM,800 tys. €,Austria,Admira Wacker,400 tys. €,Kupno,SK Rapid Wiedeń,2014/2015
957,Florian KainzF. Kainz,21,Austria,Lewy napastnik,LNP,900 tys. €,Austria,Sturm Graz,350 tys. €,Kupno,SK Rapid Wiedeń,2014/2015
958,Srdjan GrahovacS. Grahovac,21,Bośnia i Hercegowina,Defensywny pomocnik,DPM,500 tys. €,Bośnia i Hercegowina,B. Banja Luka,100 tys. €,Kupno,SK Rapid Wiedeń,2014/2015
959,Andreas KuenA. Kuen,19,Austria,Prawy pomocnik,PPM,300 tys. €,Austria,FC Wacker,50 tys. €,Kupno,SK Rapid Wiedeń,2014/2015
960,Philipp SchobesbergerP. Schobesberger,20,Austria,Prawy pomocnik,PPM,-,Austria,Pasching/LASK,Bez odstępnego,Kupno,SK Rapid Wiedeń,2014/2015
961,Stefan StanglS. Stangl,22,Austria,Lewy obrońca,LOB,400 tys. €,Austria,Wiener Neustadt,Bez odstępnego,Kupno,SK Rapid Wiedeń,2014/2015
962,Christopher DibonC. Dibon,23,Austria,Środkowy obrońca,ŚOB,800 tys. €,Austria,RB Salzburg,Bez odstępnego,Kupno,SK Rapid Wiedeń,2014/2015
963,Marcel SabitzerM. Sabitzer,20,Austria,Prawy napastnik,PNP,"2,00 mln €",Niemcy,RB Leipzig,"2,00 mln €",Sprzedaż,SK Rapid Wiedeń,2014/2015
964,Terrence BoydT. Boyd,23,Stany Zjednaczone,Środkowy napastnik,ŚNP,"1,75 mln €",Niemcy,RB Leipzig,"2,00 mln €",Sprzedaż,SK Rapid Wiedeń,2014/2015
965,Guido BurgstallerG. Burgstaller,25,Austria,Środkowy napastnik,ŚNP,"1,50 mln €",Anglia,Cardiff,700 tys. €,Sprzedaż,SK Rapid Wiedeń,2014/2015
966,Lukas GrozurekL. Grozurek,23,Austria,Lewy napastnik,LNP,300 tys. €,Austria,Admira Wacker,Bez odstępnego,Sprzedaż,SK Rapid Wiedeń,2014/2015
967,Lukas KönigshoferL. Königshofer,25,Austria,Bramkarz,BRK,200 tys. €,Niemcy,Hallescher FC,Bez odstępnego,Sprzedaż,SK Rapid Wiedeń,2014/2015
968,Christopher TrimmelC. Trimmel,27,Austria,Prawy obrońca,POB,900 tys. €,Niemcy,Union Berlin,Bez odstępnego,Sprzedaż,SK Rapid Wiedeń,2014/2015
969,Stephan PallaS. Palla,25,Filipiny,Lewy obrońca,LOB,350 tys. €,Austria,Wolfsberger AC,Bez odstępnego,Sprzedaż,SK Rapid Wiedeń,2014/2015
970,Lukas DennerL. Denner,23,Austria,Lewy obrońca,LOB,250 tys. €,Austria,Wiener Neustadt,?,Sprzedaż,SK Rapid Wiedeń,2014/2015
971,Branko BoskovicB. Boskovic,34,Czarnogóra,Środkowy pomocnik,ŚPM,300 tys. €,-,Koniec kariery,-,Sprzedaż,SK Rapid Wiedeń,2014/2015
972,Sandro DjuricS. Djuric,20,Austria,Środkowy pomocnik,ŚPM,225 tys. €,Austria,FC Liefering,Bez odstępnego,Kupno,SV Grödig,2014/2015
973,Daniel SchützD. Schütz,23,Austria,Prawy pomocnik,PPM,400 tys. €,Austria,FC Wacker,Bez odstępnego,Kupno,SV Grödig,2014/2015
974,Thomas GoigingerT. Goiginger,21,Austria,Prawy napastnik,PNP,-,Austria,Neumarkt,Bez odstępnego,Kupno,SV Grödig,2014/2015
975,Fabio StraussF. Strauss,19,Austria,Środkowy obrońca,ŚOB,-,Austria,A. Salzburg,Bez odstępnego,Kupno,SV Grödig,2014/2015
976,Timo BrauerT. Brauer,24,Niemcy,Defensywny pomocnik,DPM,100 tys. €,Niemcy,Hamburger SV II,Bez odstępnego,Kupno,SV Grödig,2014/2015
977,Roman WallnerR. Wallner,32,Austria,Środkowy napastnik,ŚNP,400 tys. €,Austria,FC Wacker,Bez odstępnego,Kupno,SV Grödig,2014/2015
978,Roman KerschbaumR. Kerschbaum,21,Austria,Defensywny pomocnik,DPM,75 tys. €,Niemcy,Nürnberg II,?,Kupno,SV Grödig,2014/2015
979,Pirmin StrasserP. Strasser,23,Austria,Bramkarz,BRK,-,Hiszpania,UD Almería B,?,Kupno,SV Grödig,2014/2015
980,Bernd GschweidlB. Gschweidl,18,Austria,Środkowy napastnik,ŚNP,150 tys. €,Austria,SV Horn,?,Kupno,SV Grödig,2014/2015
981,Robert VölklR. Völkl,21,Austria,Defensywny pomocnik,DPM,250 tys. €,Austria,FC Liefering,?,Kupno,SV Grödig,2014/2015
982,Sunday EmmanuelS. Emmanuel,22,Nigeria,Środkowy napastnik,ŚNP,-,Wietnam,Quang Ninh FC,?,Kupno,SV Grödig,2014/2015
983,Mario LeitgebM. Leitgeb,26,Austria,Defensywny pomocnik,DPM,600 tys. €,Austria,Austria Wiedeń,300 tys. €,Sprzedaż,SV Grödig,2014/2015
984,Peter TscherneggP. Tschernegg,21,Austria,Środkowy pomocnik,ŚPM,500 tys. €,Austria,Wolfsberger AC,75 tys. €,Sprzedaż,SV Grödig,2014/2015
985,Tadej TrdinaT. Trdina,26,Słowenia,Środkowy napastnik,ŚNP,400 tys. €,Austria,Wolfsberger AC,Bez odstępnego,Sprzedaż,SV Grödig,2014/2015
986,Christian HaydenC. Hayden,20,Austria,Środkowy obrońca,ŚOB,200 tys. €,Austria,SKN St. Pölten,Bez odstępnego,Sprzedaż,SV Grödig,2014/2015
987,Hannes SigurdssonH. Sigurdsson,31,Islandia,Środkowy napastnik,ŚNP,200 tys. €,Norwegia,Sandnes Ulf,Bez odstępnego,Sprzedaż,SV Grödig,2014/2015
988,Kevin FendK. Fend,24,Austria,Bramkarz,BRK,350 tys. €,Niemcy,SV Elversberg,Bez odstępnego,Sprzedaż,SV Grödig,2014/2015
989,Sascha BollerS. Boller,30,Niemcy,Lewy pomocnik,LPM,350 tys. €,-,Bez klubu,-,Sprzedaż,SV Grödig,2014/2015
990,Omer DamariO. Damari,25,Izrael,Środkowy napastnik,ŚNP,"1,40 mln €",Izrael,Hapoel Tel Aviv,"1,20 mln €",Kupno,FK Austria Wiedeń,2014/2015
991,Patrizio StronatiP. Stronati,20,Czechy,Środkowy obrońca,ŚOB,400 tys. €,Czechy,Banik Ostrava,800 tys. €,Kupno,FK Austria Wiedeń,2014/2015
992,Jens Stryger LarsenJ. Stryger Larsen,23,Dania,Prawy obrońca,POB,800 tys. €,Dania,Nordsjaelland,670 tys. €,Kupno,FK Austria Wiedeń,2014/2015
993,Mario LeitgebM. Leitgeb,26,Austria,Defensywny pomocnik,DPM,600 tys. €,Austria,Grödig,300 tys. €,Kupno,FK Austria Wiedeń,2014/2015
994,Raphael HolzhauserR. Holzhauser,21,Austria,Środkowy pomocnik,ŚPM,"1,00 mln €",Niemcy,Stuttgart,250 tys. €,Kupno,FK Austria Wiedeń,2014/2015
995,RonivaldoRonivaldo,25,Brazylia,Środkowy napastnik,ŚNP,350 tys. €,Austria,SV Kapfenberg,200 tys. €,Kupno,FK Austria Wiedeń,2014/2015
996,Vance SikovV. Sikov,28,Macedonia Północna,Środkowy obrońca,ŚOB,"1,40 mln €",Ukraina,Wołyń Łuck,Bez odstępnego,Kupno,FK Austria Wiedeń,2014/2015
997,Marco MeilingerM. Meilinger,22,Austria,Lewy pomocnik,LPM,"1,00 mln €",Austria,RB Salzburg,Bez odstępnego,Kupno,FK Austria Wiedeń,2014/2015
998,Omer DamariO. Damari,25,Izrael,Środkowy napastnik,ŚNP,"2,50 mln €",Niemcy,RB Leipzig,"7,00 mln €",Sprzedaż,FK Austria Wiedeń,2014/2015
999,Philipp HosinerP. Hosiner,25,Austria,Środkowy napastnik,ŚNP,"2,50 mln €",Francja,Rennes,"1,90 mln €",Sprzedaż,FK Austria Wiedeń,2014/2015
1000,Thomas MurgT. Murg,19,Austria,Prawy pomocnik,PPM,650 tys. €,Austria,SV Ried,200 tys. €,Sprzedaż,FK Austria Wiedeń,2014/2015
1001,Rubin OkotieR. Okotie,27,Austria,Środkowy napastnik,ŚNP,600 tys. €,Niemcy,1860 München,150 tys. €,Sprzedaż,FK Austria Wiedeń,2014/2015
1002,Marko StankovicM. Stankovic,28,Austria,Środkowy pomocnik,ŚPM,750 tys. €,Austria,Sturm Graz,Bez odstępnego,Sprzedaż,FK Austria Wiedeń,2014/2015
1003,Ivan KardumI. Kardum,27,Chorwacja,Bramkarz,BRK,300 tys. €,Chorwacja,Slaven Belupo,Bez odstępnego,Sprzedaż,FK Austria Wiedeń,2014/2015
1004,Pascal GrünwaldP. Grünwald,31,Austria,Bramkarz,BRK,250 tys. €,Austria,FC Wacker,Bez odstępnego,Sprzedaż,FK Austria Wiedeń,2014/2015
1005,Kaja RoguljK. Rogulj,28,Chorwacja,Środkowy obrońca,ŚOB,"1,30 mln €",Szwajcaria,FC Luzern,Bez odstępnego,Sprzedaż,FK Austria Wiedeń,2014/2015
1006,Günther ArnbergerG. Arnberger,22,Austria,Bramkarz,BRK,75 tys. €,Austria,Vienna,Bez odstępnego,Sprzedaż,FK Austria Wiedeń,2014/2015
1007,Emir DilaverE. Dilaver,23,Austria,Środkowy obrońca,ŚOB,500 tys. €,Węgry,Ferencváros,Bez odstępnego,Sprzedaż,FK Austria Wiedeń,2014/2015
1008,Tomas JunTomas Jun,31,Czechy,Cofnięty napastnik,CNP,500 tys. €,Czechy,FK Jablonec,Bez odstępnego,Sprzedaż,FK Austria Wiedeń,2014/2015
1009,Tamás PriskinT. Priskin,27,Węgry,Środkowy napastnik,ŚNP,"1,00 mln €",Węgry,ETO FC Győr,?,Sprzedaż,FK Austria Wiedeń,2014/2015
1010,Roman KienastR. Kienast,30,Austria,Środkowy napastnik,ŚNP,500 tys. €,Austria,Sturm Graz,?,Sprzedaż,FK Austria Wiedeń,2014/2015
1011,Thorsten SchickT. Schick,24,Austria,Prawy pomocnik,PPM,500 tys. €,Austria,Admira Wacker,250 tys. €,Kupno,SK Sturm Graz,2014/2015
1012,Bright EdomwonyiB. Edomwonyi,20,Nigeria,Środkowy napastnik,ŚNP,250 tys. €,Austria,FC Liefering,Bez odstępnego,Kupno,SK Sturm Graz,2014/2015
1013,Naim SharifiNaim Sharifi,22,Rosja,Prawy obrońca,POB,250 tys. €,Austria,SV Kapfenberg,Bez odstępnego,Kupno,SK Sturm Graz,2014/2015
1014,Taisuke AkiyoshiT. Akiyoshi,25,Japonia,Środkowy pomocnik,ŚPM,450 tys. €,Bośnia i Hercegowina,Zvijezda G.,Bez odstępnego,Kupno,SK Sturm Graz,2014/2015
1015,Tomislav BarbaricT. Barbaric,25,Chorwacja,Środkowy obrońca,ŚOB,750 tys. €,Chorwacja,NK Lokomotiva,Bez odstępnego,Kupno,SK Sturm Graz,2014/2015
1016,Josip TadicJ. Tadic,26,Chorwacja,Środkowy napastnik,ŚNP,300 tys. €,Chorwacja,HNK Rijeka,Bez odstępnego,Kupno,SK Sturm Graz,2014/2015
1017,Marko StankovicM. Stankovic,28,Austria,Środkowy pomocnik,ŚPM,750 tys. €,Austria,Austria Wiedeń,Bez odstępnego,Kupno,SK Sturm Graz,2014/2015
1018,Roman KienastR. Kienast,30,Austria,Środkowy napastnik,ŚNP,500 tys. €,Austria,Austria Wiedeń,?,Kupno,SK Sturm Graz,2014/2015
1019,Simon PiesingerS. Piesinger,22,Austria,Defensywny pomocnik,DPM,250 tys. €,Austria,FC Wacker,?,Kupno,SK Sturm Graz,2014/2015
1020,Wilson KamavuakaW. Kamavuaka,24,Demokratyczna Republika Kongo,Defensywny pomocnik,DPM,700 tys. €,-,Bez klubu,-,Kupno,SK Sturm Graz,2014/2015
1021,Igor OshchypkoI. Oshchypko,29,Ukraina,Lewy obrońca,LOB,400 tys. €,-,Bez klubu,-,Kupno,SK Sturm Graz,2014/2015
1022,Marco DjuricinM. Djuricin,22,Austria,Środkowy napastnik,ŚNP,"1,25 mln €",Austria,RB Salzburg,"2,50 mln €",Sprzedaż,SK Sturm Graz,2014/2015
1023,Robert BericR. Beric,23,Słowenia,Środkowy napastnik,ŚNP,"1,00 mln €",Austria,Rapid Wiedeń,750 tys. €,Sprzedaż,SK Sturm Graz,2014/2015
1024,Florian KainzF. Kainz,21,Austria,Lewy napastnik,LNP,900 tys. €,Austria,Rapid Wiedeń,350 tys. €,Sprzedaż,SK Sturm Graz,2014/2015
1025,Nikola VujadinovicN. Vujadinovic,28,Czarnogóra,Środkowy obrońca,ŚOB,900 tys. €,Hiszpania,CA Osasuna,Bez odstępnego,Sprzedaż,SK Sturm Graz,2014/2015
1026,Manuel WeberM. Weber,28,Austria,Środkowy pomocnik,ŚPM,500 tys. €,Austria,Wolfsberger AC,Bez odstępnego,Sprzedaż,SK Sturm Graz,2014/2015
1027,Lukas WaltlL. Waltl,20,Austria,Bramkarz,BRK,100 tys. €,Austria,TSV Hartberg,Bez odstępnego,Sprzedaż,SK Sturm Graz,2014/2015
1028,Jelani SmithJ. Smith,23,Gujana,Środkowy obrońca,ŚOB,50 tys. €,Nieznana,Nieznany,Bez odstępnego,Sprzedaż,SK Sturm Graz,2014/2015
1029,Tobias KainzT. Kainz,21,Austria,Prawy obrońca,POB,400 tys. €,Austria,Wiener Neustadt,Bez odstępnego,Sprzedaż,SK Sturm Graz,2014/2015
1030,Andreas HölzlA. Hölzl,29,Austria,Prawy obrońca,POB,300 tys. €,Austria,FC Wacker,Bez odstępnego,Sprzedaż,SK Sturm Graz,2014/2015
1031,Aleksandar TodorovskiA. Todorovski,30,Macedonia Północna,Prawy obrońca,POB,300 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Sprzedaż,SK Sturm Graz,2014/2015
1032,Patrick WolfP. Wolf,33,Austria,Prawy pomocnik,PPM,250 tys. €,Austria,Allerheilige,Bez odstępnego,Sprzedaż,SK Sturm Graz,2014/2015
1033,Leonhard KaufmannL. Kaufmann,25,Austria,Prawy napastnik,PNP,250 tys. €,Niemcy,Energie Cottbus,Bez odstępnego,Sprzedaż,SK Sturm Graz,2014/2015
1034,Reinhold RanftlR. Ranftl,22,Austria,Prawy pomocnik,PPM,150 tys. €,Austria,Wiener Neustadt,Bez odstępnego,Sprzedaż,SK Sturm Graz,2014/2015
1035,Tomislav BarbaricT. Barbaric,25,Chorwacja,Środkowy obrońca,ŚOB,500 tys. €,Chorwacja,RNK Split,?,Sprzedaż,SK Sturm Graz,2014/2015
1036,Milan DudicM. Dudic,34,Serbia,Środkowy obrońca,ŚOB,200 tys. €,-,Koniec kariery,-,Sprzedaż,SK Sturm Graz,2014/2015
1037,Philipp HütterP. Hütter,23,Austria,Prawy pomocnik,PPM,175 tys. €,-,Bez klubu,-,Sprzedaż,SK Sturm Graz,2014/2015
1038,Pascal LegatP. Legat,19,Austria,Bramkarz,BRK,-,-,Bez klubu,-,Sprzedaż,SK Sturm Graz,2014/2015
1039,Thomas MurgT. Murg,19,Austria,Prawy pomocnik,PPM,650 tys. €,Austria,Austria Wiedeń,200 tys. €,Kupno,SV Ried,2014/2015
1040,Petar FilipovicP. Filipovic,24,Chorwacja,Środkowy obrońca,ŚOB,250 tys. €,Chorwacja,Slaven Belupo,Bez odstępnego,Kupno,SV Ried,2014/2015
1041,Denis StrekerD. Streker,23,Niemcy,Defensywny pomocnik,DPM,125 tys. €,Niemcy,Hoffenheim II,Bez odstępnego,Kupno,SV Ried,2014/2015
1042,Reuf DurakovicR. Durakovic,20,Austria,Bramkarz,BRK,-,Austria,FC Dornbirn,Bez odstępnego,Kupno,SV Ried,2014/2015
1043,Kevin BrandstätterK. Brandstätter,18,Austria,Prawy pomocnik,PPM,-,Austria,FAL U18,Bez odstępnego,Kupno,SV Ried,2014/2015
1044,Michele PolverinoM. Polverino,30,Liechtenstein,Defensywny pomocnik,DPM,500 tys. €,Szwajcaria,FC Vaduz,Bez odstępnego,Kupno,SV Ried,2014/2015
1045,Thomas FröschlT. Fröschl,25,Austria,Środkowy napastnik,ŚNP,300 tys. €,Austria,Wiener Neustadt,Bez odstępnego,Kupno,SV Ried,2014/2015
1046,Dieter ElsnegD. Elsneg,24,Austria,Ofensywny pomocnik,OPM,500 tys. €,Austria,SV Kapfenberg,?,Kupno,SV Ried,2014/2015
1047,Stefan LainerS. Lainer,21,Austria,Prawy obrońca,POB,250 tys. €,Austria,FC Liefering,?,Kupno,SV Ried,2014/2015
1048,Ivan LucicI. Lucic,19,Austria,Bramkarz,BRK,100 tys. €,Niemcy,Bayern,400 tys. €,Sprzedaż,SV Ried,2014/2015
1049,Andreas SchickerA. Schicker,28,Austria,Lewy obrońca,LOB,350 tys. €,Austria,SV Horn,Bez odstępnego,Sprzedaż,SV Ried,2014/2015
1050,Toni VasticT. Vastic,21,Austria,Środkowy napastnik,ŚNP,400 tys. €,Austria,Admira Wacker,Bez odstępnego,Sprzedaż,SV Ried,2014/2015
1051,SandroSandro,28,Brazylia,Lewy pomocnik,LPM,300 tys. €,-,Bez klubu,Bez odstępnego,Sprzedaż,SV Ried,2014/2015
1052,Gerard OlivaG. Oliva,24,Hiszpania,Środkowy napastnik,ŚNP,300 tys. €,Hiszpania,Real Murcia,Bez odstępnego,Sprzedaż,SV Ried,2014/2015
1053,Rafael BurgosR. Burgos,26,Salwador,Środkowy napastnik,ŚNP,250 tys. €,Norwegia,Fredrikstad,Bez odstępnego,Sprzedaż,SV Ried,2014/2015
1054,René GartlerR. Gartler,28,Austria,Środkowy napastnik,ŚNP,800 tys. €,Niemcy,SV Sandhausen,Bez odstępnego,Sprzedaż,SV Ried,2014/2015
1055,Jan ZwischenbruggerJ. Zwischenbrugger,24,Austria,Środkowy obrońca,ŚOB,250 tys. €,Austria,SCR Altach,Bez odstępnego,Sprzedaż,SV Ried,2014/2015
1056,Thomas HinumT. Hinum,26,Austria,Defensywny pomocnik,DPM,400 tys. €,Austria,LASK,?,Sprzedaż,SV Ried,2014/2015
1057,Mario ReiterM. Reiter,27,Austria,Defensywny pomocnik,DPM,250 tys. €,-,Bez klubu,-,Sprzedaż,SV Ried,2014/2015
1058,Jan-Marc RieglerJ. Riegler,26,Austria,Środkowy obrońca,ŚOB,650 tys. €,-,Koniec kariery,-,Sprzedaż,SV Ried,2014/2015
1059,Peter TscherneggP. Tschernegg,21,Austria,Środkowy pomocnik,ŚPM,500 tys. €,Austria,Grödig,75 tys. €,Kupno,Wolfsberger AC,2014/2015
1060,Tadej TrdinaT. Trdina,26,Słowenia,Środkowy napastnik,ŚNP,400 tys. €,Austria,Grödig,Bez odstępnego,Kupno,Wolfsberger AC,2014/2015
1061,Stephan PallaS. Palla,25,Filipiny,Lewy obrońca,LOB,350 tys. €,Austria,Rapid Wiedeń,Bez odstępnego,Kupno,Wolfsberger AC,2014/2015
1062,Attila SimonA. Simon,31,Węgry,Środkowy napastnik,ŚNP,300 tys. €,Węgry,Paksi FC,Bez odstępnego,Kupno,Wolfsberger AC,2014/2015
1063,Christopher WernitznigC. Wernitznig,24,Austria,Lewy pomocnik,LPM,400 tys. €,Austria,FC Wacker,Bez odstępnego,Kupno,Wolfsberger AC,2014/2015
1064,Michael BergerM. Berger,23,Austria,Prawy obrońca,POB,250 tys. €,Austria,Wiener Neustadt,Bez odstępnego,Kupno,Wolfsberger AC,2014/2015
1065,Manuel SeidlM. Seidl,25,Austria,Środkowy pomocnik,ŚPM,300 tys. €,Austria,SV Mattersburg,Bez odstępnego,Kupno,Wolfsberger AC,2014/2015
1066,Manuel WeberM. Weber,28,Austria,Środkowy pomocnik,ŚPM,500 tys. €,Austria,Sturm Graz,Bez odstępnego,Kupno,Wolfsberger AC,2014/2015
1067,Daniel DrescherD. Drescher,24,Austria,Środkowy obrońca,ŚOB,250 tys. €,Austria,Admira Wacker,Bez odstępnego,Kupno,Wolfsberger AC,2014/2015
1068,Hervé OussaléH. Oussalé,26,Burkina Faso,Środkowy napastnik,ŚNP,450 tys. €,Gabon,CF Mounana,?,Kupno,Wolfsberger AC,2014/2015
1069,Michele PolverinoM. Polverino,29,Liechtenstein,Defensywny pomocnik,DPM,500 tys. €,Szwajcaria,FC Vaduz,Bez odstępnego,Sprzedaż,Wolfsberger AC,2014/2015
1070,Nenad JovanovicN. Jovanovic,34,Austria,Środkowy obrońca,ŚOB,100 tys. €,Austria,ASKÖ Oedt,Bez odstępnego,Sprzedaż,Wolfsberger AC,2014/2015
1071,Gernot SuppanG. Suppan,28,Austria,Lewy obrońca,LOB,250 tys. €,Austria,SV Kapfenberg,Bez odstępnego,Sprzedaż,Wolfsberger AC,2014/2015
