,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
822,Milan SvengerM. Svenger,31,Czechy,Bramkarz,BRK,200 tys. €,Czechy,1.FK Příbram,Bez odstępnego,Sprzedaż,FC FASTAV Zlin,2017/2018
823,Lukas HolikL. Holik,25,Czechy,Ofensywny pomocnik,OPM,500 tys. €,Czechy,FK Dukla Praga,?,Sprzedaż,FC FASTAV Zlin,2017/2018
824,Michal MalyM. Maly,30,Czechy,Lewy obrońca,LOB,100 tys. €,Czechy,Val. Mezirici,?,Sprzedaż,FC FASTAV Zlin,2017/2018
825,Lukás PazderaL. Pazdera,30,Czechy,Prawy obrońca,POB,350 tys. €,Czechy,Banik Ostrava,?,Sprzedaż,FC FASTAV Zlin,2017/2018
826,David HubacekD. Hubacek,40,Czechy,Lewy obrońca,LOB,100 tys. €,-,Koniec kariery,-,Sprzedaż,FC FASTAV Zlin,2017/2018
827,Tomas JirsakT. Jirsak,32,Czechy,Środkowy pomocnik,ŚPM,600 tys. €,Kazachstan,Irtysz Pawłodar,Bez odstępnego,Kupno,FC Hradec Králové,2016/2017
828,Ladislav MartanL. Martan,26,Czechy,Prawy napastnik,PNP,150 tys. €,Czechy,FK Varnsdorf,Bez odstępnego,Kupno,FC Hradec Králové,2016/2017
829,Jan MudraJan Mudra,26,Czechy,Prawy obrońca,POB,200 tys. €,Czechy,Slovan Liberec,Bez odstępnego,Kupno,FC Hradec Králové,2016/2017
830,Milan CernyM. Cerny,28,Czechy,Lewy pomocnik,LPM,500 tys. €,Czechy,Slavia Praga,Bez odstępnego,Kupno,FC Hradec Králové,2016/2017
831,Libor ZondraL. Zondra,27,Czechy,Środkowy napastnik,ŚNP,125 tys. €,Czechy,1.SC Znojmo,Bez odstępnego,Kupno,FC Hradec Králové,2016/2017
832,Peter NworahP. Nworah,25,Nigeria,Środkowy napastnik,ŚNP,125 tys. €,Czechy,Frydek-Mistek,Bez odstępnego,Sprzedaż,FC Hradec Králové,2016/2017
833,David SixtaD. Sixta,21,Czechy,Środkowy pomocnik,ŚPM,100 tys. €,Czechy,Sl. Liberec B,?,Sprzedaż,FC Hradec Králové,2016/2017
834,Jan JavurekJ. Javurek,27,Czechy,Lewy pomocnik,LPM,250 tys. €,Czechy,1.SC Znojmo,?,Sprzedaż,FC Hradec Králové,2016/2017
835,Petr MaresP. Mares,25,Czechy,Środkowy pomocnik,ŚPM,200 tys. €,Czechy,Mladá Boleslav,?,Sprzedaż,FC Hradec Králové,2016/2017
836,Pavel KrmasP. Krmas,36,Czechy,Środkowy obrońca,ŚOB,250 tys. €,-,Koniec kariery,-,Sprzedaż,FC Hradec Králové,2016/2017
837,Jan HableJan Hable,27,Czechy,Środkowy pomocnik,ŚPM,300 tys. €,-,Koniec kariery,-,Sprzedaż,FC Hradec Králové,2016/2017
838,Petr TrappP. Trapp,30,Czechy,Defensywny pomocnik,DPM,400 tys. €,Słowacja,FC Nitra,Bez odstępnego,Kupno,1.FK Příbram,2016/2017
839,Stepan KacafirekS. Kacafirek,26,Czechy,Środkowy napastnik,ŚNP,-,Czechy,Litomericko,Bez odstępnego,Kupno,1.FK Příbram,2016/2017
840,José CasadoJ. Casado,28,Hiszpania,Środkowy pomocnik,ŚPM,150 tys. €,Rumunia,FC Botosani,Bez odstępnego,Kupno,1.FK Příbram,2016/2017
841,Davor KukecD. Kukec,30,Chorwacja,Ofensywny pomocnik,OPM,200 tys. €,Czechy,FK Teplice,Bez odstępnego,Kupno,1.FK Příbram,2016/2017
842,Tomas MajtanT. Majtan,29,Słowacja,Środkowy napastnik,ŚNP,175 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Kupno,1.FK Příbram,2016/2017
843,Tomas BorekT. Borek,30,Czechy,Środkowy pomocnik,ŚPM,100 tys. €,Turcja,Konyaspor,Bez odstępnego,Kupno,1.FK Příbram,2016/2017
844,Ajdin MahmutovicA. Mahmutovic,30,Bośnia i Hercegowina,Środkowy napastnik,ŚNP,900 tys. €,Czechy,Viktoria Pilzno,Bez odstępnego,Kupno,1.FK Příbram,2016/2017
845,Jan KvidaJan Kvida,25,Czechy,Środkowy obrońca,ŚOB,50 tys. €,Czechy,FK Slavoj,Bez odstępnego,Kupno,1.FK Příbram,2016/2017
846,Martin JiranekM. Jiranek,37,Czechy,Środkowy obrońca,ŚOB,50 tys. €,Rosja,Tom Tomsk,Bez odstępnego,Kupno,1.FK Příbram,2016/2017
847,Lukas LuptakL. Luptak,26,Słowacja,Prawy obrońca,POB,250 tys. €,Czechy,Banik Ostrava,Bez odstępnego,Kupno,1.FK Příbram,2016/2017
848,Marco FerraraM. Ferrara,22,Włochy,Lewy obrońca,LOB,50 tys. €,Szwajcaria,FC Locarno,Bez odstępnego,Kupno,1.FK Příbram,2016/2017
849,Milos NikolicM. Nikolic,27,Serbia,Środkowy obrońca,ŚOB,275 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Kupno,1.FK Příbram,2016/2017
850,Zlatko LiscevicZ. Liscevic,25,Serbia,Defensywny pomocnik,DPM,250 tys. €,Serbia,Radnik,?,Kupno,1.FK Příbram,2016/2017
851,Lester PeltierL. Peltier,27,Trynidad and Tobago,Środkowy napastnik,ŚNP,275 tys. €,-,Bez klubu,-,Kupno,1.FK Příbram,2016/2017
852,Martin SusM. Sus,26,Czechy,Prawy obrońca,POB,300 tys. €,Czechy,Banik Ostrava,Bez odstępnego,Sprzedaż,1.FK Příbram,2016/2017
853,Lester PeltierL. Peltier,28,Trynidad and Tobago,Środkowy napastnik,ŚNP,200 tys. €,Belgia,Patro Eisden,Bez odstępnego,Sprzedaż,1.FK Příbram,2016/2017
854,Jan VosahlikJ. Vosahlik,27,Czechy,Lewy napastnik,LNP,350 tys. €,Węgry,Mezőkövesd,Bez odstępnego,Sprzedaż,1.FK Příbram,2016/2017
855,Tomas MajtanT. Majtan,29,Słowacja,Środkowy napastnik,ŚNP,200 tys. €,Włochy,Racing Roma,Bez odstępnego,Sprzedaż,1.FK Příbram,2016/2017
856,José CasadoJ. Casado,29,Hiszpania,Środkowy pomocnik,ŚPM,100 tys. €,Niemcy,FC Espanol,Bez odstępnego,Sprzedaż,1.FK Příbram,2016/2017
857,Tomas ZapotocnyT. Zapotocny,35,Czechy,Środkowy obrońca,ŚOB,300 tys. €,Czechy,Banik Ostrava,Bez odstępnego,Sprzedaż,1.FK Příbram,2016/2017
858,Tomas HajovskyT. Hajovsky,33,Słowacja,Środkowy obrońca,ŚOB,250 tys. €,Czechy,FK Tachov,Bez odstępnego,Sprzedaż,1.FK Příbram,2016/2017
859,Martin StepanovskyM. Stepanovsky,28,Czechy,Bramkarz,BRK,50 tys. €,Czechy,Frydek-Mistek,Bez odstępnego,Sprzedaż,1.FK Příbram,2016/2017
860,Ajdin MahmutovicA. Mahmutovic,30,Bośnia i Hercegowina,Środkowy napastnik,ŚNP,300 tys. €,Grecja,Panionios,Bez odstępnego,Sprzedaż,1.FK Příbram,2016/2017
861,Josef HnanicekJ. Hnanicek,29,Czechy,Defensywny pomocnik,DPM,300 tys. €,Czechy,FC Zlin,Bez odstępnego,Sprzedaż,1.FK Příbram,2016/2017
862,Nikola KaraklajicN. Karaklajic,21,Serbia,Lewy napastnik,LNP,200 tys. €,Serbia,Javor-Matis,Bez odstępnego,Sprzedaż,1.FK Příbram,2016/2017
863,Patrik BrandnerP. Brandner,22,Czechy,Prawy napastnik,PNP,200 tys. €,Czechy,FK Dukla Praga,?,Sprzedaż,1.FK Příbram,2016/2017
864,Faouzi BourenaneF. Bourenane,22,Francja,Ofensywny pomocnik,OPM,50 tys. €,Algieria,USM Algier,?,Sprzedaż,1.FK Příbram,2016/2017
865,Milan SvengerM. Svenger,30,Czechy,Bramkarz,BRK,200 tys. €,Czechy,FC Zlin,?,Sprzedaż,1.FK Příbram,2016/2017
866,Radek DosoudilR. Dosoudil,33,Czechy,Środkowy obrońca,ŚOB,150 tys. €,-,Bez klubu,-,Sprzedaż,1.FK Příbram,2016/2017
867,Marco FerraraM. Ferrara,22,Włochy,Lewy obrońca,LOB,200 tys. €,-,Bez klubu,-,Sprzedaż,1.FK Příbram,2016/2017
868,Milos NikolicM. Nikolic,27,Serbia,Środkowy obrońca,ŚOB,200 tys. €,-,Bez klubu,-,Sprzedaż,1.FK Příbram,2016/2017
869,Roman BednárR. Bednár,33,Czechy,Środkowy napastnik,ŚNP,300 tys. €,-,Koniec kariery,-,Sprzedaż,1.FK Příbram,2016/2017
870,Tomas BorekT. Borek,30,Czechy,Środkowy pomocnik,ŚPM,200 tys. €,-,Bez klubu,-,Sprzedaż,1.FK Příbram,2016/2017
871,Evgeniy KabaevE. Kabaev,28,Rosja,Środkowy napastnik,ŚNP,300 tys. €,Estonia,Sillamäe Kalev,Bez odstępnego,Kupno,FC Bohemians Prag 1905,2016/2017
872,Miroslav MarkovicM. Markovic,27,Serbia,Środkowy napastnik,ŚNP,250 tys. €,Czechy,Slovan Liberec,Bez odstępnego,Kupno,FC Bohemians Prag 1905,2016/2017
873,Tomas BergerT. Berger,30,Czechy,Prawy pomocnik,PPM,500 tys. €,Czechy,FK Dukla Praga,Bez odstępnego,Kupno,FC Bohemians Prag 1905,2016/2017
874,Martin DostalM. Dostal,26,Czechy,Prawy obrońca,POB,200 tys. €,Czechy,Slavia Praga,Bez odstępnego,Kupno,FC Bohemians Prag 1905,2016/2017
875,Jiri JeslinekJ. Jeslinek,28,Czechy,Prawy napastnik,PNP,100 tys. €,Mołdawia,Dacia Kiszyniów,Bez odstępnego,Kupno,FC Bohemians Prag 1905,2016/2017
876,Michal SvecM. Svec,29,Czechy,Środkowy obrońca,ŚOB,300 tys. €,Czechy,Slavia Praga,?,Kupno,FC Bohemians Prag 1905,2016/2017
877,Siim LutsSiim Luts,27,Estonia,Lewy pomocnik,LPM,250 tys. €,Estonia,Levadia,?,Kupno,FC Bohemians Prag 1905,2016/2017
878,Dominik MasekD. Masek,21,Czechy,Ofensywny pomocnik,OPM,150 tys. €,Holandia,SC Cambuur,?,Kupno,FC Bohemians Prag 1905,2016/2017
879,Milan NitrianskyM. Nitriansky,26,Czechy,Prawy obrońca,POB,300 tys. €,Czechy,Slovan Liberec,?,Kupno,FC Bohemians Prag 1905,2016/2017
880,Petr BuchtaP. Buchta,24,Czechy,Środkowy obrońca,ŚOB,400 tys. €,-,Bez klubu,-,Kupno,FC Bohemians Prag 1905,2016/2017
881,Zoran GajicZ. Gajic,26,Serbia,Środkowy obrońca,ŚOB,200 tys. €,Czechy,FC Zlin,Bez odstępnego,Sprzedaż,FC Bohemians Prag 1905,2016/2017
882,Peter CögleyP. Cögley,27,Słowacja,Prawy obrońca,POB,350 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Sprzedaż,FC Bohemians Prag 1905,2016/2017
883,Matus MikusM. Mikus,25,Słowacja,Środkowy napastnik,ŚNP,200 tys. €,Słowacja,Podbrezova,Bez odstępnego,Sprzedaż,FC Bohemians Prag 1905,2016/2017
884,Pavel HasekP. Hasek,33,Czechy,Prawy obrońca,POB,200 tys. €,Czechy,Viktoria Zizkov,Bez odstępnego,Sprzedaż,FC Bohemians Prag 1905,2016/2017
885,Tomas HradeckyT. Hradecky,24,Finlandia,Defensywny pomocnik,DPM,100 tys. €,Finlandia,SJK Seinäjoki,Bez odstępnego,Sprzedaż,FC Bohemians Prag 1905,2016/2017
886,Radek ZaloudekR. Zaloudek,22,Czechy,Obrońca,Obrońca,100 tys. €,Czechy,FK Dobrovice,?,Sprzedaż,FC Bohemians Prag 1905,2016/2017
887,Zdenek ZlámalZ. Zlámal,30,Czechy,Bramkarz,BRK,450 tys. €,Turcja,Alanyaspor,?,Sprzedaż,FC Bohemians Prag 1905,2016/2017
888,Rafael AcostaR. Acosta,25,Urugwaj,Prawy pomocnik,PPM,350 tys. €,Meksyk,Tiburones Rojos,?,Sprzedaż,FC Bohemians Prag 1905,2016/2017
889,Tomas CizekT. Cizek,38,Czechy,Ofensywny pomocnik,OPM,-,Czechy,Jiskra Mseno,?,Sprzedaż,FC Bohemians Prag 1905,2016/2017
890,Leonid AkulininL. Akulinin,23,Ukraina,Środkowy napastnik,ŚNP,200 tys. €,-,Bez klubu,-,Sprzedaż,FC Bohemians Prag 1905,2016/2017
891,Petr DocekalP. Docekal,20,Czechy,Bramkarz,BRK,100 tys. €,-,pauzuje,-,Sprzedaż,FC Bohemians Prag 1905,2016/2017
892,Jan HolendaJ. Holenda,31,Czechy,Środkowy napastnik,ŚNP,500 tys. €,Czechy,Viktoria Pilzno,250 tys. €,Kupno,FK Dukla Praga,2016/2017
893,Matus HruskaM. Hruska,22,Słowacja,Bramkarz,BRK,200 tys. €,Słowacja,Spartak Myjava,Bez odstępnego,Kupno,FK Dukla Praga,2016/2017
894,Stepan KoresS. Kores,27,Czechy,Lewy pomocnik,LPM,200 tys. €,Czechy,Slavia Praha B,Bez odstępnego,Kupno,FK Dukla Praga,2016/2017
895,Frederik BilovskyF. Bilovsky,24,Słowacja,Środkowy pomocnik,ŚPM,275 tys. €,Słowacja,Spartak Myjava,Bez odstępnego,Kupno,FK Dukla Praga,2016/2017
896,Jakub PodanyJ. Podany,29,Czechy,Lewy obrońca,LOB,400 tys. €,Słowacja,Slo. Bratislava,Bez odstępnego,Kupno,FK Dukla Praga,2016/2017
897,Jan SimunekJ. Simunek,29,Czechy,Środkowy obrońca,ŚOB,400 tys. €,Niemcy,VfL Bochum,Bez odstępnego,Kupno,FK Dukla Praga,2016/2017
898,Ondrej KusnirO. Kusnir,32,Czechy,Prawy obrońca,POB,100 tys. €,Rumunia,Rapid 1923,Bez odstępnego,Kupno,FK Dukla Praga,2016/2017
899,Patrik BrandnerP. Brandner,22,Czechy,Prawy napastnik,PNP,200 tys. €,Czechy,1.FK Příbram,?,Kupno,FK Dukla Praga,2016/2017
900,Néstor AlbiachN. Albiach,24,Hiszpania,Cofnięty napastnik,CNP,600 tys. €,Czechy,Sparta Praga,550 tys. €,Sprzedaż,FK Dukla Praga,2016/2017
901,Pavel CapekP. Capek,24,Czechy,Ofensywny pomocnik,OPM,100 tys. €,Czechy,Viktoria Zizkov,Bez odstępnego,Sprzedaż,FK Dukla Praga,2016/2017
902,Bidje ManziaB. Manzia,22,Demokratyczna Republika Kongo,Prawy napastnik,PNP,200 tys. €,Czechy,Sigma Ołomuniec,Bez odstępnego,Sprzedaż,FK Dukla Praga,2016/2017
903,Tomas BergerT. Berger,30,Czechy,Prawy pomocnik,PPM,500 tys. €,Czechy,Bohemians 1905,Bez odstępnego,Sprzedaż,FK Dukla Praga,2016/2017
904,Kaspars GorkssK. Gorkss,34,Łotwa,Środkowy obrońca,ŚOB,350 tys. €,Łotwa,Lipawa,Bez odstępnego,Sprzedaż,FK Dukla Praga,2016/2017
905,Nicolas SumskyN. Sumsky,22,Czechy,Ofensywny pomocnik,OPM,150 tys. €,Czechy,Frydek-Mistek,Bez odstępnego,Sprzedaż,FK Dukla Praga,2016/2017
906,Josip JurendicJ. Jurendic,29,Chorwacja,Prawy obrońca,POB,500 tys. €,Chorwacja,RNK Split,Bez odstępnego,Sprzedaż,FK Dukla Praga,2016/2017
907,Lukas HrossoL. Hrosso,29,Słowacja,Bramkarz,BRK,250 tys. €,Słowacja,FC Nitra,?,Sprzedaż,FK Dukla Praga,2016/2017
908,Michal BreznanikM. Breznanik,30,Słowacja,Lewy pomocnik,LPM,300 tys. €,Słowacja,Podbrezova,?,Sprzedaż,FK Dukla Praga,2016/2017
909,Marek HlinkaM. Hlinka,25,Słowacja,Środkowy pomocnik,ŚPM,250 tys. €,Czechy,Banik Ostrava,?,Sprzedaż,FK Dukla Praga,2016/2017
910,Jakub PovazanecJ. Povazanec,25,Słowacja,Defensywny pomocnik,DPM,600 tys. €,Czechy,FK Jablonec,?,Sprzedaż,FK Dukla Praga,2016/2017
911,Jakub MaresJ. Mares,29,Czechy,Cofnięty napastnik,CNP,400 tys. €,Słowacja,Ruzomberok,?,Sprzedaż,FK Dukla Praga,2016/2017
912,David TetourD. Tetour,24,Czechy,Bramkarz,BRK,100 tys. €,Czechy,Hořovicko,?,Sprzedaż,FK Dukla Praga,2016/2017
913,Aldin CajicA. Cajic,24,Bośnia i Hercegowina,Środkowy pomocnik,ŚPM,500 tys. €,Turcja,Elazigspor,?,Sprzedaż,FK Dukla Praga,2016/2017
914,Jean-David BeauguelJ. Beauguel,24,Francja,Środkowy napastnik,ŚNP,250 tys. €,Czechy,FC Zlin,?,Sprzedaż,FK Dukla Praga,2016/2017
915,Mirzad MehanovicM. Mehanovic,23,Bośnia i Hercegowina,Ofensywny pomocnik,OPM,100 tys. €,Czechy,FK Varnsdorf,Bez odstępnego,Kupno,FK Jablonec,2016/2017
916,Jaroslav DivisJ. Divis,30,Czechy,Prawy napastnik,PNP,450 tys. €,Czechy,Slovácko,?,Kupno,FK Jablonec,2016/2017
917,Jakub JanetzkyJ. Janetzky,19,Czechy,Ofensywny pomocnik,OPM,225 tys. €,Czechy,SFC Opava,?,Kupno,FK Jablonec,2016/2017
918,Martin KourilM. Kouril,25,Czechy,Środkowy obrońca,ŚOB,200 tys. €,Czechy,Banik Ostrava,?,Kupno,FK Jablonec,2016/2017
919,Jakub PovazanecJ. Povazanec,25,Słowacja,Defensywny pomocnik,DPM,600 tys. €,Czechy,FK Dukla Praga,?,Kupno,FK Jablonec,2016/2017
