,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
1298,Stefan MilojevicS. Milojevic,24,Serbia,Środkowy obrońca,ŚOB,-,Szkocja,Morton,Bez odstępnego,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1299,Mouroukou BambaM. Bamba,19,Wybrzeże Kości Słoniowej,Ofensywny pomocnik,OPM,-,Francja,Kogenheim,Bez odstępnego,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1300,Marko RanilovicM. Ranilovic,28,Słowenia,Bramkarz,BRK,400 tys. €,Chorwacja,Hajduk Split,Bez odstępnego,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1301,Karol KarlikK. Karlik,29,Słowacja,Defensywny pomocnik,DPM,200 tys. €,Słowacja,Spartak Myjava,Bez odstępnego,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1302,Robert GesnabelR. Gesnabel,24,Słowacja,Ofensywny pomocnik,OPM,-,Słowacja,Duslo Sala,Bez odstępnego,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1303,Ivan MrsicI. Mrsic,24,Bośnia i Hercegowina,Lewy obrońca,LOB,50 tys. €,Chorwacja,Hrv Dragovoljac,Bez odstępnego,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1304,Mihael LovrecM. Lovrec,21,Słowenia,Bramkarz,BRK,50 tys. €,Słowenia,NK Maribor B,Bez odstępnego,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1305,Lamin SamatehL. Samateh,23,Gambia,Środkowy obrońca,ŚOB,300 tys. €,Chorwacja,NK Bistra,?,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1306,Danijel MajkicD. Majkic,27,Bośnia i Hercegowina,Defensywny pomocnik,DPM,250 tys. €,Libia,Al-Ahli Ben.,?,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1307,Denis BochlD. Bochl,21,Chorwacja,Napastnik,Napastnik,-,Chorwacja,NK Radoboj,?,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1308,Josip KrznaricJ. Krznaric,22,Chorwacja,Środkowy pomocnik,ŚPM,100 tys. €,Chorwacja,NK Bistra,?,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1309,Simon KupecS. Kupec,19,Słowacja,Lewy obrońca,LOB,125 tys. €,Słowacja,Banska Bystrica,?,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1310,Mario BuricM. Buric,23,Chorwacja,Defensywny pomocnik,DPM,-,Austria,St. Florian,?,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1311,Jozef RejdovianJ. Rejdovian,24,Słowacja,Ofensywny pomocnik,OPM,100 tys. €,Słowacja,Banska Bystrica,?,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1312,Alen PlojAlen Ploj,23,Słowenia,Środkowy napastnik,ŚNP,150 tys. €,Słowenia,NK Maribor B,?,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1313,Léandre TawambaL. Tawamba,25,Kamerun,Środkowy napastnik,ŚNP,350 tys. €,Libia,Al-Ahli Ben.,?,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1314,Maksims UvarenkoM. Uvarenko,28,Łotwa,Bramkarz,BRK,275 tys. €,-,Bez klubu,-,Kupno,FC ViOn Zlate Moravce-Vrable,2015/2016
1315,Alen PlojAlen Ploj,23,Słowenia,Środkowy napastnik,ŚNP,75 tys. €,Polska,GKS Bełchatów,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1316,Juraj PilatJ. Pilat,23,Słowacja,Pomocnik,Pomocnik,50 tys. €,Słowacja,Puchov,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1317,Maksims UvarenkoM. Uvarenko,28,Łotwa,Bramkarz,BRK,175 tys. €,Łotwa,Windawa,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1318,Stefan MilojevicS. Milojevic,24,Serbia,Środkowy obrońca,ŚOB,50 tys. €,Nieznana,Nieznany,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1319,Lukas KovacL. Kovac,28,Słowacja,Pomocnik,Pomocnik,75 tys. €,Słowacja,Spisska Nova V.,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1320,Kamil KarasK. Karas,24,Słowacja,Ofensywny pomocnik,OPM,150 tys. €,Słowacja,VSS Kosice,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1321,Ivan MrsicI. Mrsic,24,Bośnia i Hercegowina,Lewy obrońca,LOB,50 tys. €,Nieznana,Nieznany,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1322,Marko KovjenicM. Kovjenic,23,Słowenia,Środkowy pomocnik,ŚPM,50 tys. €,Słowenia,NK Radomlje,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1323,Martin ChrenM. Chren,31,Słowacja,Lewy obrońca,LOB,175 tys. €,Austria,SV Horn,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1324,Patrik SaboP. Sabo,22,Słowacja,Środkowy pomocnik,ŚPM,175 tys. €,Słowacja,Slo. Bratislava,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1325,Karol PavelkaK. Pavelka,31,Słowacja,Środkowy napastnik,ŚNP,100 tys. €,Słowacja,SK Senec,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1326,Armando ManceA. Mance,23,Chorwacja,Środkowy napastnik,ŚNP,75 tys. €,Bośnia i Hercegowina,B. Banja Luka,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1327,Léandre TawambaL. Tawamba,26,Kamerun,Środkowy napastnik,ŚNP,400 tys. €,Kazachstan,Kairat Almaty,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1328,Branislav StanicB. Stanic,26,Serbia,Defensywny pomocnik,DPM,125 tys. €,Serbia,Rad Belgrad,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1329,Filip UngarF. Ungar,21,Serbia,Środkowy obrońca,ŚOB,25 tys. €,Słowacja,Banska Bystrica,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1330,Patrik PavlendaP. Pavlenda,33,Słowacja,Prawy obrońca,POB,-,Słowacja,Celadice,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1331,Marin GlavasM. Glavas,23,Chorwacja,Ofensywny pomocnik,OPM,250 tys. €,Armenia,Ararat Erewan,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1332,Marko RanilovicM. Ranilovic,29,Słowenia,Bramkarz,BRK,300 tys. €,Słowenia,DNŠ Zavrč,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1333,Julius SzökeJ. Szöke,19,Słowacja,Defensywny pomocnik,DPM,150 tys. €,Słowacja,Podbrezova,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1334,Márius CharizopulosM. Charizopulos,24,Słowacja,Prawy pomocnik,PPM,225 tys. €,Słowacja,FC Nitra,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1335,Mario BuricM. Buric,24,Chorwacja,Defensywny pomocnik,DPM,125 tys. €,Chorwacja,Slaven Belupo,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1336,Denis BochlD. Bochl,22,Chorwacja,Napastnik,Napastnik,25 tys. €,-,Koniec kariery,-,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1337,Lamin SamatehL. Samateh,23,Gambia,Środkowy obrońca,ŚOB,250 tys. €,-,Bez klubu,-,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2015/2016
1338,Jan DurcoJan Durco,27,Słowacja,Bramkarz,BRK,50 tys. €,Słowacja,Banska Bystrica,Bez odstępnego,Kupno,ZP Sport Podbrezova,2015/2016
1339,Jaroslav KostelnyJ. Kostelny,30,Słowacja,Środkowy obrońca,ŚOB,-,Słowacja,FC Nitra,Bez odstępnego,Kupno,ZP Sport Podbrezova,2015/2016
1340,Pavol SafrankoP. Safranko,21,Słowacja,Środkowy napastnik,ŚNP,-,Słowacja,Tatran Presov,Bez odstępnego,Kupno,ZP Sport Podbrezova,2015/2016
1341,Adam ZilakA. Zilak,23,Słowacja,Ofensywny pomocnik,OPM,50 tys. €,Słowacja,MSK Zilina,Bez odstępnego,Kupno,ZP Sport Podbrezova,2015/2016
1342,Kamil KuzmaK. Kuzma,28,Słowacja,Ofensywny pomocnik,OPM,200 tys. €,Słowacja,VSS Kosice,Bez odstępnego,Kupno,ZP Sport Podbrezova,2015/2016
1343,Patrik LukacP. Lukac,21,Słowacja,Bramkarz,BRK,25 tys. €,Słowacja,FK Senica,Bez odstępnego,Kupno,ZP Sport Podbrezova,2015/2016
1344,Matus TurnaM. Turna,29,Słowacja,Prawy obrońca,POB,200 tys. €,Słowacja,Dunajska Streda,Bez odstępnego,Kupno,ZP Sport Podbrezova,2015/2016
1345,BernardoBernardo,25,Brazylia,Lewy pomocnik,LPM,175 tys. €,Węgry,Pápai PFC,Bez odstępnego,Kupno,ZP Sport Podbrezova,2015/2016
1346,Miroslav ViazankoM. Viazanko,33,Słowacja,Prawy pomocnik,PPM,150 tys. €,Słowacja,VSS Kosice,Bez odstępnego,Kupno,ZP Sport Podbrezova,2015/2016
1347,Jan KrivakJ. Krivak,22,Słowacja,Środkowy obrońca,ŚOB,-,Austria,Ferschnitz,Bez odstępnego,Kupno,ZP Sport Podbrezova,2015/2016
1348,Martin KuciakM. Kuciak,33,Słowacja,Bramkarz,BRK,300 tys. €,Czechy,Hradec Králové,Bez odstępnego,Kupno,ZP Sport Podbrezova,2015/2016
1349,Alen MelunovicA. Melunovic,25,Serbia,Środkowy napastnik,ŚNP,200 tys. €,Czechy,Ustí nad Labem,?,Kupno,ZP Sport Podbrezova,2015/2016
1350,Julius SzökeJ. Szöke,19,Słowacja,Defensywny pomocnik,DPM,150 tys. €,Słowacja,Zlate Moravce,?,Kupno,ZP Sport Podbrezova,2015/2016
1351,Dejan PesevskiD. Pesevski,22,Macedonia Północna,Ofensywny pomocnik,OPM,50 tys. €,Słowacja,Banska Bystrica,?,Kupno,ZP Sport Podbrezova,2015/2016
1352,Stefan MarinkovicS. Marinkovic,21,Szwajcaria,Środkowy obrońca,ŚOB,50 tys. €,Słowacja,Banska Bystrica,?,Kupno,ZP Sport Podbrezova,2015/2016
1353,Milovan KaporM. Kapor,23,Kanada,Środkowy obrońca,ŚOB,75 tys. €,Słowacja,Banska Bystrica,?,Kupno,ZP Sport Podbrezova,2015/2016
1354,Patrik VajdaP. Vajda,26,Słowacja,Defensywny pomocnik,DPM,350 tys. €,Słowacja,Banska Bystrica,?,Kupno,ZP Sport Podbrezova,2015/2016
1355,Lazar DjordjevicL. Djordjevic,23,Serbia,Środkowy obrońca,ŚOB,175 tys. €,Słowacja,VSS Kosice,?,Kupno,ZP Sport Podbrezova,2015/2016
1356,Andrej RendlaA. Rendla,24,Słowacja,Prawy napastnik,PNP,100 tys. €,-,Bez klubu,-,Kupno,ZP Sport Podbrezova,2015/2016
1357,Juraj HovancikJ. Hovancik,24,Słowacja,Defensywny pomocnik,DPM,150 tys. €,Słowacja,VSS Kosice,Bez odstępnego,Sprzedaż,ZP Sport Podbrezova,2015/2016
1358,Pavol PenksaP. Penksa,29,Słowacja,Bramkarz,BRK,125 tys. €,Słowacja,Iskra Borcice,Bez odstępnego,Sprzedaż,ZP Sport Podbrezova,2015/2016
1359,Stefan MarinkovicS. Marinkovic,21,Szwajcaria,Środkowy obrońca,ŚOB,50 tys. €,Serbia,Backa,Bez odstępnego,Sprzedaż,ZP Sport Podbrezova,2015/2016
1360,Michal PancíkM. Pancík,32,Słowacja,Lewy pomocnik,LPM,175 tys. €,Słowacja,Banska Bystrica,Bez odstępnego,Sprzedaż,ZP Sport Podbrezova,2015/2016
1361,Juraj BalazJ. Balaz,35,Słowacja,Bramkarz,BRK,50 tys. €,Słowacja,Neded,Bez odstępnego,Sprzedaż,ZP Sport Podbrezova,2015/2016
1362,Peter NworahP. Nworah,24,Nigeria,Środkowy napastnik,ŚNP,150 tys. €,Słowacja,Michalovce,Bez odstępnego,Sprzedaż,ZP Sport Podbrezova,2015/2016
1363,Jan NoskoJan Nosko,27,Słowacja,Środkowy obrońca,ŚOB,150 tys. €,Słowacja,Pohronie,Bez odstępnego,Sprzedaż,ZP Sport Podbrezova,2015/2016
1364,Adam ZilakA. Zilak,24,Słowacja,Ofensywny pomocnik,OPM,50 tys. €,Słowacja,Iskra Borcice,Bez odstępnego,Sprzedaż,ZP Sport Podbrezova,2015/2016
1365,Alen MelunovicA. Melunovic,25,Serbia,Środkowy napastnik,ŚNP,125 tys. €,Holandia,VV Unicum,Bez odstępnego,Sprzedaż,ZP Sport Podbrezova,2015/2016
1366,Peter Gal-AndrezlyP. Gal-Andrezly,25,Słowacja,Lewy pomocnik,LPM,225 tys. €,Słowacja,Ruzomberok,?,Sprzedaż,ZP Sport Podbrezova,2015/2016
1367,Julius SzökeJ. Szöke,20,Słowacja,Defensywny pomocnik,DPM,150 tys. €,Kazachstan,Szachtior K.,?,Sprzedaż,ZP Sport Podbrezova,2015/2016
1368,Milan HarvilkoM. Harvilko,27,Słowacja,Lewy pomocnik,LPM,-,Austria,SV Bad Ischl,?,Sprzedaż,ZP Sport Podbrezova,2015/2016
1369,BernardoBernardo,25,Brazylia,Lewy pomocnik,LPM,150 tys. €,Czechy,Vlašim,?,Sprzedaż,ZP Sport Podbrezova,2015/2016
1370,Martin SlapakM. Slapak,28,Czechy,Środkowy napastnik,ŚNP,150 tys. €,Austria,Gurten,?,Sprzedaż,ZP Sport Podbrezova,2015/2016
1371,Tomas GaloT. Galo,18,Słowacja,Pomocnik,Pomocnik,50 tys. €,-,pauzuje,-,Sprzedaż,ZP Sport Podbrezova,2015/2016
1372,Jozef HanakJ. Hanak,38,Słowacja,Bramkarz,BRK,25 tys. €,-,Koniec kariery,-,Sprzedaż,ZP Sport Podbrezova,2015/2016
1373,Vratislav GreskoV. Gresko,37,Słowacja,Lewy obrońca,LOB,50 tys. €,-,Koniec kariery,-,Sprzedaż,ZP Sport Podbrezova,2015/2016
1374,Jaroslav MachovecJ. Machovec,29,Słowacja,Środkowy obrońca,ŚOB,200 tys. €,Czechy,Banik Ostrava,Bez odstępnego,Kupno,Spartak Myjava,2015/2016
1375,Tomas KonaT. Kona,31,Słowacja,Środkowy pomocnik,ŚPM,250 tys. €,Słowacja,FK Senica,Bez odstępnego,Kupno,Spartak Myjava,2015/2016
1376,Jan ChovanecJ. Chovanec,31,Słowacja,Lewy obrońca,LOB,200 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Kupno,Spartak Myjava,2015/2016
1377,Peter SladekP. Sladek,25,Słowacja,Ofensywny pomocnik,OPM,300 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Kupno,Spartak Myjava,2015/2016
1378,Libor KonicekL. Konicek,19,Słowacja,Bramkarz,BRK,25 tys. €,Słowacja,Ruzomberok,Bez odstępnego,Kupno,Spartak Myjava,2015/2016
1379,Fabian SlancikF. Slancik,23,Słowacja,Lewy napastnik,LNP,275 tys. €,Czechy,Zbrojovka Brno,?,Kupno,Spartak Myjava,2015/2016
1380,Patrik BanovicP. Banovic,23,Słowacja,Środkowy obrońca,ŚOB,100 tys. €,Słowacja,Spartak Trnava,?,Kupno,Spartak Myjava,2015/2016
1381,Karol KarlikK. Karlik,29,Słowacja,Defensywny pomocnik,DPM,250 tys. €,Niemcy,Chemnitzer FC,?,Kupno,Spartak Myjava,2015/2016
1382,David SkutkaD. Skutka,27,Słowacja,Środkowy napastnik,ŚNP,300 tys. €,Czechy,Slavia Praga,?,Kupno,Spartak Myjava,2015/2016
1383,Ivan OstojicI. Ostojic,26,Serbia,Środkowy obrońca,ŚOB,300 tys. €,Słowacja,VSS Kosice,?,Kupno,Spartak Myjava,2015/2016
1384,Juraj PiroskaJ. Piroska,28,Słowacja,Ofensywny pomocnik,OPM,375 tys. €,Kazachstan,Kaysar,?,Kupno,Spartak Myjava,2015/2016
1385,Peter JanosikP. Janosik,28,Słowacja,Środkowy obrońca,ŚOB,175 tys. €,Polska,Polonia Bytom,Bez odstępnego,Sprzedaż,Spartak Myjava,2015/2016
1386,Roman CastulinR. Castulin,30,Słowacja,Środkowy obrońca,ŚOB,150 tys. €,Słowacja,Nová Dubnica,Bez odstępnego,Sprzedaż,Spartak Myjava,2015/2016
1387,Juraj PiroskaJ. Piroska,28,Słowacja,Ofensywny pomocnik,OPM,275 tys. €,Słowacja,MFK Skalica,Bez odstępnego,Sprzedaż,Spartak Myjava,2015/2016
1388,Radoslav CiprysR. Ciprys,28,Słowacja,Lewy pomocnik,LPM,175 tys. €,Słowacja,MFK Skalica,Bez odstępnego,Sprzedaż,Spartak Myjava,2015/2016
1389,Fabian SlancikF. Slancik,24,Słowacja,Lewy napastnik,LNP,200 tys. €,Słowacja,Zlate Moravce,Bez odstępnego,Sprzedaż,Spartak Myjava,2015/2016
1390,Karol KarlikK. Karlik,29,Słowacja,Defensywny pomocnik,DPM,200 tys. €,Słowacja,Zlate Moravce,Bez odstępnego,Sprzedaż,Spartak Myjava,2015/2016
1391,Marek KuzmaM. Kuzma,27,Słowacja,Środkowy napastnik,ŚNP,275 tys. €,Słowacja,Iskra Borcice,?,Sprzedaż,Spartak Myjava,2015/2016
1392,Dominik FerencicD. Ferencic,19,Słowacja,Napastnik,Napastnik,25 tys. €,Słowacja,FC Rohoznik,?,Sprzedaż,Spartak Myjava,2015/2016
1393,Jakub KastelovicJ. Kastelovic,20,Słowacja,Obrońca,Obrońca,50 tys. €,Słowacja,Duslo Sala,?,Sprzedaż,Spartak Myjava,2015/2016
1394,Michal PenaskaM. Penaska,28,Słowacja,Defensywny pomocnik,DPM,175 tys. €,Austria,Waidhofen/T.,?,Sprzedaż,Spartak Myjava,2015/2016
1395,Martin JancoM. Janco,20,Słowacja,Lewy pomocnik,LPM,50 tys. €,Słowacja,Duslo Sala,?,Sprzedaż,Spartak Myjava,2015/2016
1396,Ivan MudryI. Mudry,22,Słowacja,Obrońca,Obrońca,25 tys. €,Słowacja,Nove Mesto,?,Sprzedaż,Spartak Myjava,2015/2016
1397,Adi MehremicA. Mehremic,23,Bośnia i Hercegowina,Środkowy obrońca,ŚOB,75 tys. €,Czechy,Frydek-Mistek,Bez odstępnego,Kupno,FK Senica,2015/2016
1398,Walter MusonaW. Musona,19,Zimbabwe,Lewy napastnik,LNP,-,Zimbabwe,FC Platinum,Bez odstępnego,Kupno,FK Senica,2015/2016
1399,Filip HlohovskyF. Hlohovsky,27,Słowacja,Lewy napastnik,LNP,400 tys. €,Słowacja,Slo. Bratislava,Bez odstępnego,Kupno,FK Senica,2015/2016
1400,Patrik LukacP. Lukac,20,Słowacja,Bramkarz,BRK,-,Czechy,Slovan Liberec,Bez odstępnego,Kupno,FK Senica,2015/2016
1401,Pavol CicmanP. Cicman,30,Słowacja,Prawy pomocnik,PPM,300 tys. €,Czechy,Bohemians 1905,Bez odstępnego,Kupno,FK Senica,2015/2016
1402,Frantisek PlachF. Plach,23,Słowacja,Bramkarz,BRK,-,Słowacja,Zilina B,?,Kupno,FK Senica,2015/2016
1403,Lubos HusekL. Husek,31,Czechy,Defensywny pomocnik,DPM,300 tys. €,Czechy,Slovan Liberec,?,Kupno,FK Senica,2015/2016
1404,Adam MorongA. Morong,22,Słowacja,Prawy napastnik,PNP,50 tys. €,Słowacja,FC Nitra,?,Kupno,FK Senica,2015/2016
1405,David LeskoD. Lesko,27,Słowacja,Lewy napastnik,LNP,25 tys. €,Słowacja,Tatran Presov,?,Kupno,FK Senica,2015/2016
1406,Simon SmehylS. Smehyl,22,Słowacja,Środkowy pomocnik,ŚPM,150 tys. €,Słowacja,FC Nitra,?,Kupno,FK Senica,2015/2016
1407,Julius GombalaJ. Gombala,22,Słowacja,Pomocnik,Pomocnik,50 tys. €,Słowacja,Banska Bystrica,Bez odstępnego,Sprzedaż,FK Senica,2015/2016
1408,Patrik LukacP. Lukac,21,Słowacja,Bramkarz,BRK,25 tys. €,Słowacja,Podbrezova,Bez odstępnego,Sprzedaż,FK Senica,2015/2016
1409,Pavel CermakP. Cermak,26,Czechy,Lewy pomocnik,LPM,150 tys. €,Niemcy,Budissa Bautzen,Bez odstępnego,Sprzedaż,FK Senica,2015/2016
1410,Tomas KonaT. Kona,31,Słowacja,Środkowy pomocnik,ŚPM,250 tys. €,Słowacja,Spartak Myjava,Bez odstępnego,Sprzedaż,FK Senica,2015/2016
1411,Filip HlohovskyF. Hlohovsky,27,Słowacja,Lewy napastnik,LNP,400 tys. €,Słowacja,MSK Zilina,Bez odstępnego,Sprzedaż,FK Senica,2015/2016
1412,Walter MusonaW. Musona,20,Zimbabwe,Lewy napastnik,LNP,25 tys. €,Zimbabwe,FC Platinum,Bez odstępnego,Sprzedaż,FK Senica,2015/2016
1413,Lukas OpielaL. Opiela,29,Słowacja,Defensywny pomocnik,DPM,150 tys. €,Włochy,Siena,Bez odstępnego,Sprzedaż,FK Senica,2015/2016
1414,Marek RajnikM. Rajnik,19,Słowacja,Prawy pomocnik,PPM,50 tys. €,Słowacja,Topolcany,Bez odstępnego,Sprzedaż,FK Senica,2015/2016
1415,Tomas MajtanT. Majtan,28,Słowacja,Środkowy napastnik,ŚNP,275 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Sprzedaż,FK Senica,2015/2016
1416,Martin PrivrelM. Privrel,19,Słowacja,Obrońca,Obrońca,100 tys. €,Słowacja,Iskra Holic,?,Sprzedaż,FK Senica,2015/2016
1417,Jan KalabiskaJ. Kalabiska,29,Czechy,Lewy napastnik,LNP,375 tys. €,Czechy,Mladá Boleslav,?,Sprzedaż,FK Senica,2015/2016
1418,Zdenko FilipekZ. Filipek,20,Słowacja,Obrońca,Obrońca,50 tys. €,Słowacja,FC Rohoznik,?,Sprzedaż,FK Senica,2015/2016
1419,Pavol CicmanP. Cicman,31,Słowacja,Prawy pomocnik,PPM,150 tys. €,Słowacja,Tatran Presov,?,Sprzedaż,FK Senica,2015/2016
1420,Denis KubicaD. Kubica,20,Słowacja,Bramkarz,BRK,-,Słowacja,Duslo Sala,?,Sprzedaż,FK Senica,2015/2016
1421,Timotej KralovicT. Kralovic,18,Słowacja,Pomocnik,Pomocnik,50 tys. €,Słowacja,Trnava B,?,Sprzedaż,FK Senica,2015/2016
1422,Peter SenkP. Senk,21,Słowacja,Obrońca,Obrońca,75 tys. €,Słowacja,Palárikovo,?,Sprzedaż,FK Senica,2015/2016
1423,Anatol CheptineA. Cheptine,25,Mołdawia,Prawy pomocnik,PPM,125 tys. €,Mołdawia,Ac. Kiszyniów,Bez odstępnego,Kupno,MFK Ruzomberok,2015/2016
1424,Milos LacnyM. Lacny,27,Słowacja,Środkowy napastnik,ŚNP,200 tys. €,Polska,Śląsk Wrocław,Bez odstępnego,Kupno,MFK Ruzomberok,2015/2016
1425,Lubos HajduchL. Hajduch,35,Słowacja,Bramkarz,BRK,75 tys. €,Słowacja,MFK Skalica,Bez odstępnego,Kupno,MFK Ruzomberok,2015/2016
1426,Peter MasloP. Maslo,28,Słowacja,Prawy obrońca,POB,150 tys. €,Polska,Termalica,Bez odstępnego,Kupno,MFK Ruzomberok,2015/2016
1427,Darko TofiloskiD. Tofiloski,29,Macedonia Północna,Bramkarz,BRK,300 tys. €,Słowacja,VSS Kosice,Bez odstępnego,Kupno,MFK Ruzomberok,2015/2016
1428,Martin JakubkoM. Jakubko,35,Słowacja,Środkowy napastnik,ŚNP,100 tys. €,Rosja,Amkar Perm,Bez odstępnego,Kupno,MFK Ruzomberok,2015/2016
1429,Peter Gal-AndrezlyP. Gal-Andrezly,25,Słowacja,Lewy pomocnik,LPM,225 tys. €,Słowacja,Podbrezova,?,Kupno,MFK Ruzomberok,2015/2016
1430,Tomas DubekT. Dubek,28,Słowacja,Ofensywny pomocnik,OPM,500 tys. €,Czechy,Slovan Liberec,?,Kupno,MFK Ruzomberok,2015/2016
1431,Michal FaskoM. Fasko,20,Słowacja,Środkowy pomocnik,ŚPM,175 tys. €,Słowacja,Banska Bystrica,?,Kupno,MFK Ruzomberok,2015/2016
1432,Marek SaparaM. Sapara,33,Słowacja,Ofensywny pomocnik,OPM,450 tys. €,-,Bez klubu,-,Kupno,MFK Ruzomberok,2015/2016
1433,Boris TurcakB. Turcak,23,Słowacja,Ofensywny pomocnik,OPM,175 tys. €,Rumunia,U Cluj,Bez odstępnego,Sprzedaż,MFK Ruzomberok,2015/2016
1434,Oliver PraznovskyO. Praznovsky,24,Słowacja,Środkowy obrońca,ŚOB,250 tys. €,Polska,GKS Katowice,Bez odstępnego,Sprzedaż,MFK Ruzomberok,2015/2016
1435,Pavol MasarykP. Masaryk,35,Słowacja,Środkowy napastnik,ŚNP,125 tys. €,Słowacja,MFK Skalica,Bez odstępnego,Sprzedaż,MFK Ruzomberok,2015/2016
1436,Anatol CheptineA. Cheptine,25,Mołdawia,Prawy pomocnik,PPM,100 tys. €,Mołdawia,Dinamo-Auto,Bez odstępnego,Sprzedaż,MFK Ruzomberok,2015/2016
1437,Milorad NikolicM. Nikolic,31,Serbia,Bramkarz,BRK,200 tys. €,Serbia,Napredak,Bez odstępnego,Sprzedaż,MFK Ruzomberok,2015/2016
1438,Tomas LesnovskyT. Lesnovsky,22,Słowacja,Bramkarz,BRK,75 tys. €,Czechy,Breclav,Bez odstępnego,Sprzedaż,MFK Ruzomberok,2015/2016
1439,Libor KonicekL. Konicek,19,Słowacja,Bramkarz,BRK,25 tys. €,Słowacja,Spartak Myjava,Bez odstępnego,Sprzedaż,MFK Ruzomberok,2015/2016
1440,Erik LienerE. Liener,21,Słowacja,Ofensywny pomocnik,OPM,75 tys. €,Słowacja,Iskra Borcice,?,Sprzedaż,MFK Ruzomberok,2015/2016
1441,Aleksandr SverchinskiyA. Sverchinskiy,24,Białoruś,Prawy obrońca,POB,300 tys. €,Białoruś,FK Minsk,Bez odstępnego,Kupno,MFK Zemplin Michalovce,2015/2016
1442,Maksim VotinovM. Votinov,27,Rosja,Środkowy napastnik,ŚNP,300 tys. €,Rosja,Luch Vladivostok,Bez odstępnego,Kupno,MFK Zemplin Michalovce,2015/2016
1443,Marian KelemenM. Kelemen,35,Słowacja,Bramkarz,BRK,450 tys. €,Czechy,1.FK Příbram,Bez odstępnego,Kupno,MFK Zemplin Michalovce,2015/2016
1444,Eric BarrosoE. Barroso,24,Hiszpania,Lewy obrońca,LOB,100 tys. €,Mołdawia,FC Tiraspol,Bez odstępnego,Kupno,MFK Zemplin Michalovce,2015/2016
1445,Filip SerecinF. Serecin,26,Słowacja,Cofnięty napastnik,CNP,150 tys. €,Słowacja,VSS Kosice,Bez odstępnego,Kupno,MFK Zemplin Michalovce,2015/2016
1446,Peter NworahP. Nworah,24,Nigeria,Środkowy napastnik,ŚNP,150 tys. €,Słowacja,Podbrezova,Bez odstępnego,Kupno,MFK Zemplin Michalovce,2015/2016
1447,Nikola LukicN. Lukic,25,Serbia,Środkowy pomocnik,ŚPM,300 tys. €,Białoruś,FK Minsk,Bez odstępnego,Kupno,MFK Zemplin Michalovce,2015/2016
