,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
154,Gerard OlivaG. Oliva,29,Hiszpania,Środkowy napastnik,ŚNP,200 tys. €,Hiszpania,Gimnàstic,Bez odstępnego,Sprzedaż,Cracovia ,2019/2020
155,Krystian StepniowskiK. Stepniowski,26,Polska,Bramkarz,BRK,50 tys. €,Polska,Z. Sosnowiec,Bez odstępnego,Sprzedaż,Cracovia ,2019/2020
156,Adrian KajpustA. Kajpust,20,Polska,Środkowy obrońca,ŚOB,50 tys. €,Polska,Motor Lublin,Bez odstępnego,Sprzedaż,Cracovia ,2019/2020
157,Marcin BudzinskiM. Budzinski,29,Polska,Ofensywny pomocnik,OPM,300 tys. €,Polska,Arka Gdynia,Bez odstępnego,Sprzedaż,Cracovia ,2019/2020
158,Grzegorz GawleG. Gawle,21,Polska,Prawy napastnik,PNP,150 tys. €,Polska,Śledziejowice,Bez odstępnego,Sprzedaż,Cracovia ,2019/2020
159,Damian SmolenD. Smolen,21,Polska,Bramkarz,BRK,50 tys. €,-,Bez klubu,-,Sprzedaż,Cracovia ,2019/2020
160,Kristopher VidaK. Vida,24,Węgry,Prawy napastnik,PNP,700 tys. €,Słowacja,Dunajska Streda,700 tys. €,Kupno,Piast Gliwice,2019/2020
161,Sebastian MilewskiS. Milewski,21,Polska,Środkowy pomocnik,ŚPM,150 tys. €,Polska,Z. Sosnowiec,100 tys. €,Kupno,Piast Gliwice,2019/2020
162,Tomas HukTomas Huk,24,Słowacja,Środkowy obrońca,ŚOB,600 tys. €,Słowacja,Dunajska Streda,100 tys. €,Kupno,Piast Gliwice,2019/2020
163,Patryk TuszynskiP. Tuszynski,29,Polska,Środkowy napastnik,ŚNP,500 tys. €,Polska,Zagłębie Lubin,100 tys. €,Kupno,Piast Gliwice,2019/2020
164,Tomasz JodlowiecT. Jodlowiec,33,Polska,Defensywny pomocnik,DPM,300 tys. €,Polska,Legia Warszawa,80 tys. €,Kupno,Piast Gliwice,2019/2020
165,Tiago AlvesTiago Alves,23,Portugalia,Prawy napastnik,PNP,100 tys. €,Polska,Olimpia Grudz.,57 tys. €,Kupno,Piast Gliwice,2019/2020
166,Jakub HolubekJ. Holubek,28,Słowacja,Lewy obrońca,LOB,350 tys. €,Słowacja,MSK Zilina,Bez odstępnego,Kupno,Piast Gliwice,2019/2020
167,Bartosz RymaniakB. Rymaniak,29,Polska,Prawy obrońca,POB,500 tys. €,Polska,Korona Kielce,Bez odstępnego,Kupno,Piast Gliwice,2019/2020
168,Patryk KrolczykP. Krolczyk,25,Polska,Bramkarz,BRK,50 tys. €,Polska,Warta Gorzów,Bez odstępnego,Kupno,Piast Gliwice,2019/2020
169,Piotr MalarczykP. Malarczyk,28,Polska,Środkowy obrońca,ŚOB,250 tys. €,Polska,Korona Kielce,Bez odstępnego,Kupno,Piast Gliwice,2019/2020
170,Dani AquinoD. Aquino,28,Hiszpania,Środkowy napastnik,ŚNP,400 tys. €,Hiszpania,Real Murcia,30 tys. €,Kupno,Piast Gliwice,2019/2020
171,Patryk DziczekP. Dziczek,21,Polska,Defensywny pomocnik,DPM,"2,00 mln €",Włochy,Lazio Rzym,"2,15 mln €",Sprzedaż,Piast Gliwice,2019/2020
172,Joel ValenciaJ. Valencia,24,Ekwador,Ofensywny pomocnik,OPM,"1,50 mln €",Anglia,Brentford,"2,00 mln €",Sprzedaż,Piast Gliwice,2019/2020
173,Michal PapadopulosM. Papadopulos,34,Czechy,Środkowy napastnik,ŚNP,150 tys. €,Polska,Korona Kielce,Bez odstępnego,Sprzedaż,Piast Gliwice,2019/2020
174,Marcin PietrowskiM. Pietrowski,31,Polska,Prawy obrońca,POB,150 tys. €,Polska,Miedź Legnica,Bez odstępnego,Sprzedaż,Piast Gliwice,2019/2020
175,Mateusz MakM. Mak,27,Polska,Prawy napastnik,PNP,250 tys. €,Polska,Stal Mielec,Bez odstępnego,Sprzedaż,Piast Gliwice,2019/2020
176,Dani AquinoD. Aquino,29,Hiszpania,Środkowy napastnik,ŚNP,200 tys. €,Hiszpania,CD Badajoz,Bez odstępnego,Sprzedaż,Piast Gliwice,2019/2020
177,Aleksandar SedlarA. Sedlar,27,Serbia,Środkowy obrońca,ŚOB,900 tys. €,Hiszpania,RCD Mallorca,Bez odstępnego,Sprzedaż,Piast Gliwice,2019/2020
178,Damian ByrtekD. Byrtek,28,Polska,Środkowy obrońca,ŚOB,200 tys. €,Polska,Miedź Legnica,25 tys. €,Sprzedaż,Piast Gliwice,2019/2020
179,Aleksander SopelA. Sopel,21,Polska,Środkowy pomocnik,ŚPM,-,-,Bez klubu,-,Sprzedaż,Piast Gliwice,2019/2020
180,Mátyás TajtiM. Tajti,21,Węgry,Środkowy pomocnik,ŚPM,400 tys. €,Węgry,Diósgyőr,350 tys. €,Kupno,Zagłębie Lubin,2019/2020
181,Dominik KalinowskiD. Kalinowski,21,Polska,Bramkarz,BRK,-,Polska,Stal Rzeszów,Bez odstępnego,Kupno,Zagłębie Lubin,2019/2020
182,Sasa ZivecS. Zivec,28,Słowenia,Lewy napastnik,LNP,350 tys. €,Cypr,Omonia Nikozja,Bez odstępnego,Kupno,Zagłębie Lubin,2019/2020
183,Evgeniy BashkirovE. Bashkirov,28,Rosja,Środkowy pomocnik,ŚPM,900 tys. €,Rosja,Rubin Kazań,Bez odstępnego,Kupno,Zagłębie Lubin,2019/2020
184,Asmir SuljicA. Suljic,27,Bośnia i Hercegowina,Lewy napastnik,LNP,850 tys. €,Słowenia,NK Olimpija,Bez odstępnego,Kupno,Zagłębie Lubin,2019/2020
185,Rok SirkRok Sirk,25,Słowenia,Środkowy napastnik,ŚNP,500 tys. €,Słowenia,NS Mura,?,Kupno,Zagłębie Lubin,2019/2020
186,Bartosz SliszB. Slisz,20,Polska,Środkowy pomocnik,ŚPM,"1,50 mln €",Polska,Legia Warszawa,"1,84 mln €",Sprzedaż,Zagłębie Lubin,2019/2020
187,Bartlomiej PawlowskiB. Pawlowski,26,Polska,Prawy napastnik,PNP,900 tys. €,Turcja,Gaziantep FK,650 tys. €,Sprzedaż,Zagłębie Lubin,2019/2020
188,Patryk TuszynskiP. Tuszynski,29,Polska,Środkowy napastnik,ŚNP,500 tys. €,Polska,Piast Gliwice,100 tys. €,Sprzedaż,Zagłębie Lubin,2019/2020
189,Mateusz MatrasM. Matras,28,Polska,Defensywny pomocnik,DPM,500 tys. €,Polska,Górnik Zabrze,88 tys. €,Sprzedaż,Zagłębie Lubin,2019/2020
190,Daniel DziwnielD. Dziwniel,26,Polska,Lewy obrońca,LOB,200 tys. €,Polska,Korona Kielce,Bez odstępnego,Sprzedaż,Zagłębie Lubin,2019/2020
191,Jakub MaresJ. Mares,32,Czechy,Cofnięty napastnik,CNP,300 tys. €,Czechy,FK Teplice,Bez odstępnego,Sprzedaż,Zagłębie Lubin,2019/2020
192,Maciej DabrowskiM. Dabrowski,32,Polska,Środkowy obrońca,ŚOB,300 tys. €,Polska,ŁKS Łódź,Bez odstępnego,Sprzedaż,Zagłębie Lubin,2019/2020
193,Kamil PiatkowskiK. Piatkowski,19,Polska,Środkowy obrońca,ŚOB,50 tys. €,Polska,Raków,Bez odstępnego,Sprzedaż,Zagłębie Lubin,2019/2020
194,Artur SiemaszkoA. Siemaszko,22,Polska,Środkowy napastnik,ŚNP,100 tys. €,Polska,Stomil,Bez odstępnego,Sprzedaż,Zagłębie Lubin,2019/2020
195,Serafin SzotaS. Szota,20,Polska,Środkowy obrońca,ŚOB,500 tys. €,Polska,Wisła Kraków,Bez odstępnego,Sprzedaż,Zagłębie Lubin,2019/2020
196,Mateusz KuchtaM. Kuchta,23,Polska,Bramkarz,BRK,100 tys. €,Polska,Odra Opole,Bez odstępnego,Sprzedaż,Zagłębie Lubin,2019/2020
197,Vladislav SirotovV. Sirotov,27,Rosja,Lewy napastnik,LNP,250 tys. €,-,Bez klubu,-,Sprzedaż,Zagłębie Lubin,2019/2020
198,Asmir SuljicA. Suljic,28,Bośnia i Hercegowina,Lewy napastnik,LNP,850 tys. €,-,Bez klubu,-,Sprzedaż,Zagłębie Lubin,2019/2020
199,Samuel CorralS. Corral,27,Hiszpania,Środkowy napastnik,ŚNP,250 tys. €,Hiszpania,CF Talavera,60 tys. €,Kupno,ŁKS Łódź,2019/2020
200,PiruloPirulo,27,Hiszpania,Lewy napastnik,LNP,250 tys. €,Hiszpania,R. B. Linense,50 tys. €,Kupno,ŁKS Łódź,2019/2020
201,GuimaGuima,23,Portugalia,Środkowy pomocnik,ŚPM,200 tys. €,Portugalia,Sporting CP U23,Bez odstępnego,Kupno,ŁKS Łódź,2019/2020
202,Przemyslaw SajdakP. Sajdak,19,Polska,Środkowy pomocnik,ŚPM,75 tys. €,Polska,P. Niepołomice,Bez odstępnego,Kupno,ŁKS Łódź,2019/2020
203,Maciej DabrowskiM. Dabrowski,32,Polska,Środkowy obrońca,ŚOB,300 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Kupno,ŁKS Łódź,2019/2020
204,Maciej DampcM. Dampc,23,Polska,Środkowy obrońca,ŚOB,75 tys. €,Polska,Chojniczanka,Bez odstępnego,Kupno,ŁKS Łódź,2019/2020
205,Carlos Moros GraciaC. Moros Gracia,26,Hiszpania,Środkowy obrońca,ŚOB,500 tys. €,Szwecja,GIF Sundsvall,Bez odstępnego,Kupno,ŁKS Łódź,2019/2020
206,Michal TrabkaM. Trabka,22,Polska,Ofensywny pomocnik,OPM,-,Polska,Stalowa Wola,Bez odstępnego,Kupno,ŁKS Łódź,2019/2020
207,Dragoljub SrnicD. Srnic,27,Serbia,Środkowy pomocnik,ŚPM,350 tys. €,Serbia,Vozdovac,Bez odstępnego,Kupno,ŁKS Łódź,2019/2020
208,Tadej VidmajerT. Vidmajer,27,Słowenia,Lewy obrońca,LOB,300 tys. €,Słowenia,NK Celje,40 tys. €,Kupno,ŁKS Łódź,2019/2020
209,Jakub WrobelJ. Wrobel,26,Polska,Lewy napastnik,LNP,125 tys. €,Polska,GKS Jastrzębie,35 tys. €,Kupno,ŁKS Łódź,2019/2020
210,Antonio DomínguezA. Domínguez,26,Hiszpania,Prawy napastnik,PNP,150 tys. €,Hiszpania,Algeciras CF,25 tys. €,Kupno,ŁKS Łódź,2019/2020
211,Arkadiusz MalarzA. Malarz,39,Polska,Bramkarz,BRK,100 tys. €,-,Bez klubu,-,Kupno,ŁKS Łódź,2019/2020
212,Dani RamírezDani Ramírez,27,Hiszpania,Ofensywny pomocnik,OPM,800 tys. €,Polska,Lech Poznań,500 tys. €,Sprzedaż,ŁKS Łódź,2019/2020
213,Piotr PyrdolP. Pyrdol,20,Polska,Prawy napastnik,PNP,200 tys. €,Polska,Legia Warszawa,70 tys. €,Sprzedaż,ŁKS Łódź,2019/2020
214,Lukas BielakL. Bielak,32,Słowacja,Defensywny pomocnik,DPM,150 tys. €,Polska,Stal Mielec,Bez odstępnego,Sprzedaż,ŁKS Łódź,2019/2020
215,Yevgen RadionovY. Radionov,29,Ukraina,Środkowy napastnik,ŚNP,100 tys. €,Polska,P. Niepołomice,Bez odstępnego,Sprzedaż,ŁKS Łódź,2019/2020
216,Jakub KostyrkaJ. Kostyrka,20,Polska,Prawy napastnik,PNP,125 tys. €,Belgia,KRC Harelbeke,Bez odstępnego,Sprzedaż,ŁKS Łódź,2019/2020
217,Kamil JuraszekK. Juraszek,28,Polska,Środkowy obrońca,ŚOB,150 tys. €,Polska,Chrobry Głogów,Bez odstępnego,Sprzedaż,ŁKS Łódź,2019/2020
218,Mateusz GamrotM. Gamrot,27,Polska,Pomocnik,Pomocnik,100 tys. €,Polska,Hutnik Kraków,Bez odstępnego,Sprzedaż,ŁKS Łódź,2019/2020
219,Patryk BrylaP. Bryla,29,Polska,Prawy napastnik,PNP,150 tys. €,Polska,Termalica,10 tys. €,Sprzedaż,ŁKS Łódź,2019/2020
220,Bartlomiej KalinkowskiB. Kalinkowski,25,Polska,Środkowy pomocnik,ŚPM,200 tys. €,Polska,Górnik Łęczna,5 tys. €,Sprzedaż,ŁKS Łódź,2019/2020
221,Michal KolbaM. Kolba,27,Polska,Bramkarz,BRK,300 tys. €,-,pauzuje,-,Sprzedaż,ŁKS Łódź,2019/2020
222,Georgi ZhukovG. Zhukov,25,Kazachstan,Środkowy pomocnik,ŚPM,"1,50 mln €",Kazachstan,Kairat Almaty,Bez odstępnego,Kupno,Wisła Kraków,2019/2020
223,Rafal JanickiR. Janicki,26,Polska,Środkowy obrońca,ŚOB,400 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Kupno,Wisła Kraków,2019/2020
224,Serafin SzotaS. Szota,20,Polska,Środkowy obrońca,ŚOB,500 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Kupno,Wisła Kraków,2019/2020
225,Michal MakM. Mak,27,Polska,Lewy napastnik,LNP,200 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Kupno,Wisła Kraków,2019/2020
226,ChucaChuca,22,Hiszpania,Ofensywny pomocnik,OPM,300 tys. €,Hiszpania,Villarreal CF B,Bez odstępnego,Kupno,Wisła Kraków,2019/2020
227,Damian PawlowskiD. Pawlowski,20,Polska,Środkowy pomocnik,ŚPM,300 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Kupno,Wisła Kraków,2019/2020
228,David NiepsujD. Niepsuj,23,Polska,Prawy obrońca,POB,300 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Kupno,Wisła Kraków,2019/2020
229,Jean Carlos SilvaJ. Silva,23,Brazylia,Środkowy pomocnik,ŚPM,200 tys. €,Hiszpania,Recre Granada,Bez odstępnego,Kupno,Wisła Kraków,2019/2020
230,Przemyslaw ZdybowiczP. Zdybowicz,19,Polska,Środkowy napastnik,ŚNP,75 tys. €,Polska,GKS Bełchatów,20 tys. €,Kupno,Wisła Kraków,2019/2020
231,Kais Al-AniK. Al-Ani,22,Polska,Bramkarz,BRK,-,-,Bez klubu,-,Kupno,Wisła Kraków,2019/2020
232,Marko KolarM. Kolar,24,Chorwacja,Środkowy napastnik,ŚNP,300 tys. €,Holandia,FC Emmen,500 tys. €,Sprzedaż,Wisła Kraków,2019/2020
233,Jakub BartoszJ. Bartosz,23,Polska,Prawy pomocnik,PPM,150 tys. €,Polska,Stal Mielec,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
234,Rafal PietrzakR. Pietrzak,27,Polska,Lewy obrońca,LOB,450 tys. €,Belgia,Mouscron,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
235,Piotr SwiatkoP. Swiatko,20,Polska,Środkowy obrońca,ŚOB,50 tys. €,Polska,Miedź II,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
236,Maciej SliwaM. Sliwa,18,Polska,Prawy napastnik,PNP,50 tys. €,Polska,Miedź Legnica,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
237,Matej PalcicM. Palcic,26,Słowenia,Prawy obrońca,POB,400 tys. €,Mołdawia,Sheriff,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
238,Tobiasz WeinzettelT. Weinzettel,23,Polska,Bramkarz,BRK,50 tys. €,Niemcy,1.FC Bocholt,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
239,Patryk SerafinP. Serafin,23,Polska,Ofensywny pomocnik,OPM,200 tys. €,Polska,Garbarnia,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
240,Wojciech SlomkaW. Slomka,20,Polska,Lewy napastnik,LNP,50 tys. €,Polska,Z. Sosnowiec,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
241,Patryk MaleckiP. Malecki,30,Polska,Lewy napastnik,LNP,250 tys. €,Polska,Z. Sosnowiec,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
242,Kacper LorancK. Loranc,19,Polska,Bramkarz,BRK,50 tys. €,Polska,Babia Góra SB,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
243,Denys BalanyukD. Balanyuk,22,Ukraina,Środkowy napastnik,ŚNP,300 tys. €,-,Bez klubu,-,Sprzedaż,Wisła Kraków,2019/2020
244,Filip BainovicF. Bainovic,23,Serbia,Defensywny pomocnik,DPM,400 tys. €,Serbia,Rad Belgrad,200 tys. €,Kupno,Górnik Zabrze,2019/2020
245,Mateusz MatrasM. Matras,28,Polska,Defensywny pomocnik,DPM,500 tys. €,Polska,Zagłębie Lubin,88 tys. €,Kupno,Górnik Zabrze,2019/2020
246,Roman ProchazkaR. Prochazka,30,Słowacja,Defensywny pomocnik,DPM,"1,75 mln €",Czechy,Viktoria Pilzno,Bez odstępnego,Kupno,Górnik Zabrze,2019/2020
247,Dawid KudlaD. Kudla,27,Polska,Bramkarz,BRK,175 tys. €,Polska,Z. Sosnowiec,Bez odstępnego,Kupno,Górnik Zabrze,2019/2020
248,Erik JanzaE. Janza,26,Słowenia,Lewy obrońca,LOB,800 tys. €,Chorwacja,NK Osijek,Bez odstępnego,Kupno,Górnik Zabrze,2019/2020
249,Alasana MannehA. Manneh,21,Gambia,Środkowy pomocnik,ŚPM,500 tys. €,Hiszpania,FC Barcelona B,Bez odstępnego,Kupno,Górnik Zabrze,2019/2020
250,Aleksander PaluszekA. Paluszek,18,Polska,Środkowy obrońca,ŚOB,-,Polska,Śląsk U19,Bez odstępnego,Kupno,Górnik Zabrze,2019/2020
251,Michal RostkowskiM. Rostkowski,18,Polska,Lewy pomocnik,LPM,-,Polska,ROW Rybnik,Bez odstępnego,Kupno,Górnik Zabrze,2019/2020
252,Piotr KrawczykP. Krawczyk,24,Polska,Środkowy napastnik,ŚNP,50 tys. €,Polska,Legionovia,Bez odstępnego,Kupno,Górnik Zabrze,2019/2020
253,Pawel BochniewiczP. Bochniewicz,23,Polska,Środkowy obrońca,ŚOB,500 tys. €,Włochy,Udinese Calcio,?,Kupno,Górnik Zabrze,2019/2020
254,Boris SekulicB. Sekulic,28,Słowacja,Prawy obrońca,POB,600 tys. €,Stany Zjednaczone,Chicago Fire,400 tys. €,Sprzedaż,Górnik Zabrze,2019/2020
255,Maciej AmbrosiewiczM. Ambrosiewicz,21,Polska,Środkowy pomocnik,ŚPM,350 tys. €,Polska,Wisła Płock,150 tys. €,Sprzedaż,Górnik Zabrze,2019/2020
256,Wojciech PawlowskiW. Pawlowski,26,Polska,Bramkarz,BRK,50 tys. €,Polska,Widzew Łódź,Bez odstępnego,Sprzedaż,Górnik Zabrze,2019/2020
257,Bartosz PikulB. Pikul,21,Polska,Ofensywny pomocnik,OPM,75 tys. €,Polska,Odra Wodzisław,Bez odstępnego,Sprzedaż,Górnik Zabrze,2019/2020
258,Dani SuárezD. Suárez,28,Hiszpania,Środkowy obrońca,ŚOB,550 tys. €,Grecja,Asteras Tripoli,Bez odstępnego,Sprzedaż,Górnik Zabrze,2019/2020
259,Marcin UrynowiczM. Urynowicz,23,Polska,Środkowy napastnik,ŚNP,350 tys. €,Polska,GKS Katowice,Bez odstępnego,Sprzedaż,Górnik Zabrze,2019/2020
260,Daniel SmugaD. Smuga,22,Polska,Lewy napastnik,LNP,250 tys. €,Polska,Miedź II,Bez odstępnego,Sprzedaż,Górnik Zabrze,2019/2020
261,Adam Örn ArnarsonA. Arnarson,24,Islandia,Prawy obrońca,POB,200 tys. €,Norwegia,Tromsø IL,Bez odstępnego,Sprzedaż,Górnik Zabrze,2019/2020
262,Kacper MichalskiK. Michalski,19,Polska,Prawy obrońca,POB,100 tys. €,Polska,GKS Katowice,Bez odstępnego,Sprzedaż,Górnik Zabrze,2019/2020
263,Adam WolniewiczA. Wolniewicz,26,Polska,Prawy obrońca,POB,300 tys. €,Polska,GKS Jastrzębie,Bez odstępnego,Sprzedaż,Górnik Zabrze,2019/2020
264,Maciej AmbrosiewiczM. Ambrosiewicz,21,Polska,Środkowy pomocnik,ŚPM,350 tys. €,Polska,Górnik Zabrze,150 tys. €,Kupno,Wisła Płock,2019/2020
265,Cillian SheridanC. Sheridan,30,Irlandia,Środkowy napastnik,ŚNP,600 tys. €,Izrael,Kiryat Shmona,Bez odstępnego,Kupno,Wisła Płock,2019/2020
266,Jakub RzezniczakJ. Rzezniczak,32,Polska,Środkowy obrońca,ŚOB,450 tys. €,Azerbejdżan,Qarabag Agdam,Bez odstępnego,Kupno,Wisła Płock,2019/2020
267,Piotr TomasikP. Tomasik,31,Polska,Lewy obrońca,LOB,300 tys. €,Polska,Lech Poznań,Bez odstępnego,Kupno,Wisła Płock,2019/2020
268,Krzysztof KaminskiK. Kaminski,29,Polska,Bramkarz,BRK,700 tys. €,Japonia,Júbilo Iwata,Bez odstępnego,Kupno,Wisła Płock,2019/2020
269,Damian MichalskiD. Michalski,21,Polska,Środkowy obrońca,ŚOB,-,Polska,GKS Bełchatów,Bez odstępnego,Kupno,Wisła Płock,2019/2020
270,Jaroslaw FojutJ. Fojut,31,Polska,Środkowy obrońca,ŚOB,300 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Kupno,Wisła Płock,2019/2020
271,Torgil GjertsenT. Gjertsen,27,Norwegia,Prawy napastnik,PNP,500 tys. €,Norwegia,Kristiansund BK,Bez odstępnego,Kupno,Wisła Płock,2019/2020
272,Rafal WolskiR. Wolski,27,Polska,Ofensywny pomocnik,OPM,400 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Kupno,Wisła Płock,2019/2020
273,Jakub WrabelJ. Wrabel,23,Polska,Bramkarz,BRK,200 tys. €,Polska,Śląsk Wrocław,Bez odstępnego,Kupno,Wisła Płock,2019/2020
274,Suad SahitiS. Sahiti,24,Kosowo,Prawy napastnik,PNP,250 tys. €,Bułgaria,Septemvri Sofia,Bez odstępnego,Kupno,Wisła Płock,2019/2020
275,Dawid KocylaD. Kocyla,17,Polska,Prawy napastnik,PNP,-,Polska,GKS Bełchatów,13 tys. €,Kupno,Wisła Płock,2019/2020
276,RicardinhoRicardinho,30,Brazylia,Środkowy napastnik,ŚNP,450 tys. €,Zjednaczone Emiraty Arabskie,Khor Fakkan,150 tys. €,Sprzedaż,Wisła Płock,2019/2020
277,Krystian MisK. Mis,23,Polska,Lewy obrońca,LOB,100 tys. €,Polska,Piast Żmigród,Bez odstępnego,Sprzedaż,Wisła Płock,2019/2020
278,Nico VarelaN. Varela,28,Urugwaj,Prawy napastnik,PNP,350 tys. €,Cypr,EN Paralimniou,Bez odstępnego,Sprzedaż,Wisła Płock,2019/2020
279,Patryk StepinskiP. Stepinski,25,Polska,Prawy obrońca,POB,150 tys. €,Polska,Warta Poznań,Bez odstępnego,Sprzedaż,Wisła Płock,2019/2020
280,Jakub LukowskiJ. Lukowski,23,Polska,Prawy napastnik,PNP,250 tys. €,Polska,Olimpia Grudz.,Bez odstępnego,Sprzedaż,Wisła Płock,2019/2020
281,Jake McGingJ. McGing,25,Australia,Prawy obrońca,POB,350 tys. €,Australia,Brisbane Roar,Bez odstępnego,Sprzedaż,Wisła Płock,2019/2020
282,Marcin WarcholakM. Warcholak,29,Polska,Lewy obrońca,LOB,200 tys. €,Polska,Miedź Legnica,Bez odstępnego,Sprzedaż,Wisła Płock,2019/2020
283,Adam DzwigalaA. Dzwigala,23,Polska,Środkowy obrońca,ŚOB,350 tys. €,Portugalia,Desportivo Aves,Bez odstępnego,Sprzedaż,Wisła Płock,2019/2020
284,Marceli ZapytowskiM. Zapytowski,18,Polska,Bramkarz,BRK,100 tys. €,Polska,Resovia,5 tys. €,Sprzedaż,Wisła Płock,2019/2020
285,Semir StilicS. Stilic,31,Bośnia i Hercegowina,Ofensywny pomocnik,OPM,200 tys. €,-,Bez klubu,-,Sprzedaż,Wisła Płock,2019/2020
286,Mateusz KryczkaM. Kryczka,26,Polska,Bramkarz,BRK,50 tys. €,-,Bez klubu,-,Sprzedaż,Wisła Płock,2019/2020
287,Alen StevanovicA. Stevanovic,28,Serbia,Lewy napastnik,LNP,400 tys. €,-,Bez klubu,-,Sprzedaż,Wisła Płock,2019/2020
288,Riccardo GrymR. Grym,20,Polska,Środkowy pomocnik,ŚPM,50 tys. €,-,Bez klubu,-,Sprzedaż,Wisła Płock,2019/2020
289,Nemanja MihajlovicN. Mihajlovic,23,Serbia,Lewy napastnik,LNP,650 tys. €,Holandia,Heerenveen,450 tys. €,Kupno,Arka Gdynia,2019/2020
290,Marko VejinovićM. Vejinović,29,Holandia,Środkowy pomocnik,ŚPM,"1,50 mln €",Holandia,AZ Alkmaar,300 tys. €,Kupno,Arka Gdynia,2019/2020
291,Michal KopczynskiM. Kopczynski,27,Polska,Defensywny pomocnik,DPM,350 tys. €,Polska,Legia Warszawa,55 tys. €,Kupno,Arka Gdynia,2019/2020
292,Azer BusuladzicA. Busuladzic,27,Bośnia i Hercegowina,Defensywny pomocnik,DPM,800 tys. €,Grecja,Atromitos Ateny,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
293,Fabian SerrarensF. Serrarens,28,Holandia,Środkowy napastnik,ŚNP,500 tys. €,Holandia,De Graafschap,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
294,Davit SkhirtladzeD. Skhirtladze,26,Gruzja,Środkowy napastnik,ŚNP,400 tys. €,Łotwa,Ryga,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
295,Santi SamanesS. Samanes,23,Hiszpania,Lewy napastnik,LNP,150 tys. €,Hiszpania,Coruxo FC,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
296,Marcin BudzinskiM. Budzinski,29,Polska,Ofensywny pomocnik,OPM,300 tys. €,Polska,Cracovia,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
297,Nando GarcíaN. García,25,Hiszpania,Prawy napastnik,PNP,400 tys. €,Hiszpania,Alavés,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
298,Douglas BergqvistD. Bergqvist,26,Szwecja,Środkowy obrońca,ŚOB,600 tys. €,Szwecja,Östersund,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
299,Kamil AntonikK. Antonik,20,Polska,Prawy napastnik,PNP,-,Polska,Resovia,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
300,Samu AraújoS. Araújo,23,Hiszpania,Lewy obrońca,LOB,300 tys. €,Hiszpania,Atl. Madrid B,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
301,Luka ZarandiaL. Zarandia,23,Gruzja,Prawy napastnik,PNP,"1,00 mln €",Belgia,Zulte Waregem,"1,00 mln €",Sprzedaż,Arka Gdynia,2019/2020
302,Michal JanotaM. Janota,28,Polska,Ofensywny pomocnik,OPM,450 tys. €,Arabia Saudyjska,Al-Fateh,400 tys. €,Sprzedaż,Arka Gdynia,2019/2020
303,Dawid SoldeckiD. Soldecki,32,Polska,Środkowy obrońca,ŚOB,150 tys. €,Polska,Wigry Suwałki,Bez odstępnego,Sprzedaż,Arka Gdynia,2019/2020
304,Aleksandar KolevA. Kolev,26,Bułgaria,Środkowy napastnik,ŚNP,200 tys. €,Polska,Raków,Bez odstępnego,Sprzedaż,Arka Gdynia,2019/2020
305,Azer BusuladzicA. Busuladzic,28,Bośnia i Hercegowina,Defensywny pomocnik,DPM,800 tys. €,Grecja,Atromitos Ateny,Bez odstępnego,Sprzedaż,Arka Gdynia,2019/2020
306,Marcin BudzinskiM. Budzinski,29,Polska,Ofensywny pomocnik,OPM,200 tys. €,Polska,Radomiak,Bez odstępnego,Sprzedaż,Arka Gdynia,2019/2020
307,Tadeusz SochaT. Socha,31,Polska,Prawy obrońca,POB,150 tys. €,Polska,Sandecja,Bez odstępnego,Sprzedaż,Arka Gdynia,2019/2020
