,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
154,Srdjan SpiridonovicS. Spiridonovic,25,Austria,Lewy napastnik,LNP,600 tys. €,Grecja,Panionios,150 tys. €,Kupno,Pogoń Szczecin,2019/2020
155,Damian DabrowskiD. Dabrowski,26,Polska,Defensywny pomocnik,DPM,550 tys. €,Polska,Cracovia,125 tys. €,Kupno,Pogoń Szczecin,2019/2020
156,Dante StipicaD. Stipica,28,Chorwacja,Bramkarz,BRK,600 tys. €,Bułgaria,CSKA Sofia,Bez odstępnego,Kupno,Pogoń Szczecin,2019/2020
157,Michalis ManiasM. Manias,29,Grecja,Środkowy napastnik,ŚNP,500 tys. €,Grecja,Asteras Tripoli,Bez odstępnego,Kupno,Pogoń Szczecin,2019/2020
158,Benedikt ZechB. Zech,28,Austria,Środkowy obrońca,ŚOB,750 tys. €,Austria,SCR Altach,Bez odstępnego,Kupno,Pogoń Szczecin,2019/2020
159,Konstantinos TriantafyllopoulosK. Triantafyllopoulos,26,Grecja,Środkowy obrońca,ŚOB,500 tys. €,Grecja,Asteras Tripoli,Bez odstępnego,Kupno,Pogoń Szczecin,2019/2020
160,Adam BuksaA. Buksa,23,Polska,Środkowy napastnik,ŚNP,"1,00 mln €",Stany Zjednaczone,Revolution,"4,20 mln €",Sprzedaż,Pogoń Szczecin,2019/2020
161,Lukasz BudzilekL. Budzilek,28,Polska,Bramkarz,BRK,200 tys. €,Polska,Termalica,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2019/2020
162,Spas DelevS. Delev,29,Bułgaria,Prawy napastnik,PNP,500 tys. €,Bułgaria,Arda Kardzhali,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2019/2020
163,David NiepsujD. Niepsuj,23,Polska,Prawy obrońca,POB,300 tys. €,Polska,Wisła Kraków,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2019/2020
164,Gracjan JarochG. Jaroch,21,Polska,Środkowy napastnik,ŚNP,125 tys. €,Polska,Warta Poznań,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2019/2020
165,Dawid ZielinskiD. Zielinski,22,Polska,Środkowy pomocnik,ŚPM,50 tys. €,Polska,Piast Żmigród,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2019/2020
166,Damian PawlowskiD. Pawlowski,20,Polska,Środkowy pomocnik,ŚPM,300 tys. €,Polska,Wisła Kraków,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2019/2020
167,Iker GuarrotxenaI. Guarrotxena,27,Hiszpania,Lewy napastnik,LNP,600 tys. €,Grecja,Volos NPS,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2019/2020
168,Lukasz ZaluskaL. Zaluska,37,Polska,Bramkarz,BRK,150 tys. €,Polska,Miedź Legnica,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2019/2020
169,Jaroslaw FojutJ. Fojut,31,Polska,Środkowy obrońca,ŚOB,300 tys. €,Polska,Wisła Płock,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2019/2020
170,Mateusz BochnakM. Bochnak,21,Polska,Prawy pomocnik,PPM,-,Polska,Błękitni Star.,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2019/2020
171,Tomasz HolotaT. Holota,28,Polska,Defensywny pomocnik,DPM,300 tys. €,Polska,Z. Sosnowiec,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2019/2020
172,Jin IzumisawaJ. Izumisawa,27,Japonia,Lewy napastnik,LNP,500 tys. €,Japonia,Yokohama F. M.,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2019/2020
173,Zvonimir KozuljZ. Kozulj,26,Bośnia i Hercegowina,Środkowy pomocnik,ŚPM,"1,00 mln €",-,Bez klubu,-,Sprzedaż,Pogoń Szczecin,2019/2020
174,Soufian BenyaminaS. Benyamina,30,Niemcy,Środkowy napastnik,ŚNP,150 tys. €,-,Bez klubu,-,Sprzedaż,Pogoń Szczecin,2019/2020
175,Georgi ZhukovG. Zhukov,25,Kazachstan,Środkowy pomocnik,ŚPM,"1,50 mln €",Kazachstan,Kairat Almaty,Bez odstępnego,Kupno,Wisła Kraków,2019/2020
176,Rafal JanickiR. Janicki,26,Polska,Środkowy obrońca,ŚOB,400 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Kupno,Wisła Kraków,2019/2020
177,Serafin SzotaS. Szota,20,Polska,Środkowy obrońca,ŚOB,500 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Kupno,Wisła Kraków,2019/2020
178,Michal MakM. Mak,27,Polska,Lewy napastnik,LNP,200 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Kupno,Wisła Kraków,2019/2020
179,ChucaChuca,22,Hiszpania,Ofensywny pomocnik,OPM,300 tys. €,Hiszpania,Villarreal CF B,Bez odstępnego,Kupno,Wisła Kraków,2019/2020
180,Damian PawlowskiD. Pawlowski,20,Polska,Środkowy pomocnik,ŚPM,300 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Kupno,Wisła Kraków,2019/2020
181,David NiepsujD. Niepsuj,23,Polska,Prawy obrońca,POB,300 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Kupno,Wisła Kraków,2019/2020
182,Jean Carlos SilvaJ. Silva,23,Brazylia,Środkowy pomocnik,ŚPM,200 tys. €,Hiszpania,Recre Granada,Bez odstępnego,Kupno,Wisła Kraków,2019/2020
183,Przemyslaw ZdybowiczP. Zdybowicz,19,Polska,Środkowy napastnik,ŚNP,75 tys. €,Polska,GKS Bełchatów,20 tys. €,Kupno,Wisła Kraków,2019/2020
184,Kais Al-AniK. Al-Ani,22,Polska,Bramkarz,BRK,-,-,Bez klubu,-,Kupno,Wisła Kraków,2019/2020
185,Marko KolarM. Kolar,24,Chorwacja,Środkowy napastnik,ŚNP,300 tys. €,Holandia,FC Emmen,500 tys. €,Sprzedaż,Wisła Kraków,2019/2020
186,Jakub BartoszJ. Bartosz,23,Polska,Prawy pomocnik,PPM,150 tys. €,Polska,Stal Mielec,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
187,Rafal PietrzakR. Pietrzak,27,Polska,Lewy obrońca,LOB,450 tys. €,Belgia,Mouscron,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
188,Piotr SwiatkoP. Swiatko,20,Polska,Środkowy obrońca,ŚOB,50 tys. €,Polska,Miedź II,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
189,Maciej SliwaM. Sliwa,18,Polska,Prawy napastnik,PNP,50 tys. €,Polska,Miedź Legnica,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
190,Matej PalcicM. Palcic,26,Słowenia,Prawy obrońca,POB,400 tys. €,Mołdawia,Sheriff,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
191,Tobiasz WeinzettelT. Weinzettel,23,Polska,Bramkarz,BRK,50 tys. €,Niemcy,1.FC Bocholt,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
192,Patryk SerafinP. Serafin,23,Polska,Ofensywny pomocnik,OPM,200 tys. €,Polska,Garbarnia,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
193,Wojciech SlomkaW. Slomka,20,Polska,Lewy napastnik,LNP,50 tys. €,Polska,Z. Sosnowiec,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
194,Patryk MaleckiP. Malecki,30,Polska,Lewy napastnik,LNP,250 tys. €,Polska,Z. Sosnowiec,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
195,Kacper LorancK. Loranc,19,Polska,Bramkarz,BRK,50 tys. €,Polska,Babia Góra SB,Bez odstępnego,Sprzedaż,Wisła Kraków,2019/2020
196,Denys BalanyukD. Balanyuk,22,Ukraina,Środkowy napastnik,ŚNP,300 tys. €,-,Bez klubu,-,Sprzedaż,Wisła Kraków,2019/2020
197,Milan RadinM. Radin,28,Serbia,Defensywny pomocnik,DPM,600 tys. €,Kazachstan,Aktöbe,Bez odstępnego,Kupno,Korona Kielce,2019/2020
198,Nemanja MileticN. Miletic,28,Serbia,Lewy obrońca,LOB,500 tys. €,Serbia,Partizan,Bez odstępnego,Kupno,Korona Kielce,2019/2020
199,Petteri ForsellP. Forsell,29,Finlandia,Ofensywny pomocnik,OPM,550 tys. €,Polska,Miedź Legnica,Bez odstępnego,Kupno,Korona Kielce,2019/2020
200,Johnny Spike GillJ. Gill,18,Anglia,Ofensywny pomocnik,OPM,-,Polska,Watra Białka,Bez odstępnego,Kupno,Korona Kielce,2019/2020
201,Luka KukicL. Kukic,23,Chorwacja,Bramkarz,BRK,250 tys. €,Chorwacja,NK Osijek II,Bez odstępnego,Kupno,Korona Kielce,2019/2020
202,Daniel DziwnielD. Dziwniel,26,Polska,Lewy obrońca,LOB,200 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Kupno,Korona Kielce,2019/2020
203,Uros DjuranovicU. Djuranovic,25,Czarnogóra,Środkowy napastnik,ŚNP,300 tys. €,Czechy,FK Dukla Praga,Bez odstępnego,Kupno,Korona Kielce,2019/2020
204,Jacek KielbJ. Kielb,32,Polska,Prawy napastnik,PNP,100 tys. €,Polska,Termalica,Bez odstępnego,Kupno,Korona Kielce,2019/2020
205,Michal ZyroM. Zyro,26,Polska,Prawy napastnik,PNP,250 tys. €,Anglia,Wolverhampton,Bez odstępnego,Kupno,Korona Kielce,2019/2020
206,Mateusz SpychalaM. Spychala,21,Polska,Prawy obrońca,POB,250 tys. €,Polska,Stal Mielec,Bez odstępnego,Kupno,Korona Kielce,2019/2020
207,Themistoklis TzimopoulosT. Tzimopoulos,33,Nowa Zelandia,Środkowy obrońca,ŚOB,250 tys. €,Grecja,PAS Giannina,Bez odstępnego,Kupno,Korona Kielce,2019/2020
208,D'Sean TheobaldsD. Theobalds,24,Anglia,Ofensywny pomocnik,OPM,-,Anglia,Tonbridge Angels FC,Bez odstępnego,Kupno,Korona Kielce,2019/2020
209,Marek KoziolM. Koziol,31,Polska,Bramkarz,BRK,75 tys. €,Polska,Sandecja,Bez odstępnego,Kupno,Korona Kielce,2019/2020
210,Michal PapadopulosM. Papadopulos,34,Czechy,Środkowy napastnik,ŚNP,150 tys. €,Polska,Piast Gliwice,Bez odstępnego,Kupno,Korona Kielce,2019/2020
211,Ivan JukicI. Jukic,23,Bośnia i Hercegowina,Lewy napastnik,LNP,500 tys. €,Bośnia i Hercegowina,FK Sarajevo,Bez odstępnego,Sprzedaż,Korona Kielce,2019/2020
212,Bartosz RymaniakB. Rymaniak,29,Polska,Prawy obrońca,POB,500 tys. €,Polska,Piast Gliwice,Bez odstępnego,Sprzedaż,Korona Kielce,2019/2020
213,Piotr MalarczykP. Malarczyk,28,Polska,Środkowy obrońca,ŚOB,250 tys. €,Polska,Piast Gliwice,Bez odstępnego,Sprzedaż,Korona Kielce,2019/2020
214,Elia SorianoE. Soriano,30,Włochy,Środkowy napastnik,ŚNP,550 tys. €,Holandia,VVV-Venlo,Bez odstępnego,Sprzedaż,Korona Kielce,2019/2020
215,Maciej GorskiM. Gorski,29,Polska,Środkowy napastnik,ŚNP,250 tys. €,Polska,Radomiak,Bez odstępnego,Sprzedaż,Korona Kielce,2019/2020
216,Lukasz KosakiewiczL. Kosakiewicz,28,Polska,Prawy obrońca,POB,350 tys. €,Polska,Widzew Łódź,Bez odstępnego,Sprzedaż,Korona Kielce,2019/2020
217,Michal MiskiewiczM. Miskiewicz,30,Polska,Bramkarz,BRK,200 tys. €,Polska,Wieczysta Krakow,Bez odstępnego,Sprzedaż,Korona Kielce,2019/2020
218,Matthias HamrolM. Hamrol,25,Niemcy,Bramkarz,BRK,400 tys. €,Holandia,FC Emmen,Bez odstępnego,Sprzedaż,Korona Kielce,2019/2020
219,Ken KallasteK. Kallaste,30,Estonia,Lewy obrońca,LOB,250 tys. €,Polska,GKS Tychy,Bez odstępnego,Sprzedaż,Korona Kielce,2019/2020
220,Felicio Brown ForbesF. Brown Forbes,27,Kostaryka,Środkowy napastnik,ŚNP,400 tys. €,Polska,Raków,Bez odstępnego,Sprzedaż,Korona Kielce,2019/2020
221,Damian KrazekD. Krazek,20,Polska,Bramkarz,BRK,50 tys. €,Polska,Czarni Połaniec,Bez odstępnego,Sprzedaż,Korona Kielce,2019/2020
222,Oliver PetrakO. Petrak,28,Chorwacja,Defensywny pomocnik,DPM,350 tys. €,Chorwacja,NK Lokomotiva,?,Sprzedaż,Korona Kielce,2019/2020
223,Iván MárquezI. Márquez,25,Hiszpania,Środkowy obrońca,ŚOB,325 tys. €,-,Bez klubu,-,Sprzedaż,Korona Kielce,2019/2020
224,Nemanja MileticN. Miletic,28,Serbia,Lewy obrońca,LOB,300 tys. €,-,Bez klubu,-,Sprzedaż,Korona Kielce,2019/2020
225,Vato ArveladzeV. Arveladze,22,Gruzja,Cofnięty napastnik,CNP,300 tys. €,-,Bez klubu,-,Sprzedaż,Korona Kielce,2019/2020
226,Filip BainovicF. Bainovic,23,Serbia,Defensywny pomocnik,DPM,400 tys. €,Serbia,Rad Belgrad,200 tys. €,Kupno,Górnik Zabrze,2019/2020
227,Mateusz MatrasM. Matras,28,Polska,Defensywny pomocnik,DPM,500 tys. €,Polska,Zagłębie Lubin,88 tys. €,Kupno,Górnik Zabrze,2019/2020
228,Roman ProchazkaR. Prochazka,30,Słowacja,Defensywny pomocnik,DPM,"1,75 mln €",Czechy,Viktoria Pilzno,Bez odstępnego,Kupno,Górnik Zabrze,2019/2020
229,Dawid KudlaD. Kudla,27,Polska,Bramkarz,BRK,175 tys. €,Polska,Z. Sosnowiec,Bez odstępnego,Kupno,Górnik Zabrze,2019/2020
230,Erik JanzaE. Janza,26,Słowenia,Lewy obrońca,LOB,800 tys. €,Chorwacja,NK Osijek,Bez odstępnego,Kupno,Górnik Zabrze,2019/2020
231,Alasana MannehA. Manneh,21,Gambia,Środkowy pomocnik,ŚPM,500 tys. €,Hiszpania,FC Barcelona B,Bez odstępnego,Kupno,Górnik Zabrze,2019/2020
232,Aleksander PaluszekA. Paluszek,18,Polska,Środkowy obrońca,ŚOB,-,Polska,Śląsk U19,Bez odstępnego,Kupno,Górnik Zabrze,2019/2020
233,Michal RostkowskiM. Rostkowski,18,Polska,Lewy pomocnik,LPM,-,Polska,ROW Rybnik,Bez odstępnego,Kupno,Górnik Zabrze,2019/2020
234,Piotr KrawczykP. Krawczyk,24,Polska,Środkowy napastnik,ŚNP,50 tys. €,Polska,Legionovia,Bez odstępnego,Kupno,Górnik Zabrze,2019/2020
235,Pawel BochniewiczP. Bochniewicz,23,Polska,Środkowy obrońca,ŚOB,500 tys. €,Włochy,Udinese Calcio,?,Kupno,Górnik Zabrze,2019/2020
236,Boris SekulicB. Sekulic,28,Słowacja,Prawy obrońca,POB,600 tys. €,Stany Zjednaczone,Chicago Fire,400 tys. €,Sprzedaż,Górnik Zabrze,2019/2020
237,Maciej AmbrosiewiczM. Ambrosiewicz,21,Polska,Środkowy pomocnik,ŚPM,350 tys. €,Polska,Wisła Płock,150 tys. €,Sprzedaż,Górnik Zabrze,2019/2020
238,Wojciech PawlowskiW. Pawlowski,26,Polska,Bramkarz,BRK,50 tys. €,Polska,Widzew Łódź,Bez odstępnego,Sprzedaż,Górnik Zabrze,2019/2020
239,Bartosz PikulB. Pikul,21,Polska,Ofensywny pomocnik,OPM,75 tys. €,Polska,Odra Wodzisław,Bez odstępnego,Sprzedaż,Górnik Zabrze,2019/2020
240,Dani SuárezD. Suárez,28,Hiszpania,Środkowy obrońca,ŚOB,550 tys. €,Grecja,Asteras Tripoli,Bez odstępnego,Sprzedaż,Górnik Zabrze,2019/2020
241,Marcin UrynowiczM. Urynowicz,23,Polska,Środkowy napastnik,ŚNP,350 tys. €,Polska,GKS Katowice,Bez odstępnego,Sprzedaż,Górnik Zabrze,2019/2020
242,Daniel SmugaD. Smuga,22,Polska,Lewy napastnik,LNP,250 tys. €,Polska,Miedź II,Bez odstępnego,Sprzedaż,Górnik Zabrze,2019/2020
243,Adam Örn ArnarsonA. Arnarson,24,Islandia,Prawy obrońca,POB,200 tys. €,Norwegia,Tromsø IL,Bez odstępnego,Sprzedaż,Górnik Zabrze,2019/2020
244,Kacper MichalskiK. Michalski,19,Polska,Prawy obrońca,POB,100 tys. €,Polska,GKS Katowice,Bez odstępnego,Sprzedaż,Górnik Zabrze,2019/2020
245,Adam WolniewiczA. Wolniewicz,26,Polska,Prawy obrońca,POB,300 tys. €,Polska,GKS Jastrzębie,Bez odstępnego,Sprzedaż,Górnik Zabrze,2019/2020
246,Przemyslaw PlachetaP. Placheta,21,Polska,Lewy napastnik,LNP,75 tys. €,Polska,Podbeskidzie,150 tys. €,Kupno,Śląsk Wrocław,2019/2020
247,Filip MarkovićF. Marković,27,Serbia,Prawy napastnik,PNP,300 tys. €,Francja,Lens,Bez odstępnego,Kupno,Śląsk Wrocław,2019/2020
248,Guillermo CotugnoG. Cotugno,24,Urugwaj,Prawy obrońca,POB,"1,00 mln €",Urugwaj,Nacional,Bez odstępnego,Kupno,Śląsk Wrocław,2019/2020
249,Matus PutnockyM. Putnocky,34,Słowacja,Bramkarz,BRK,200 tys. €,Polska,Lech Poznań,Bez odstępnego,Kupno,Śląsk Wrocław,2019/2020
250,Israel PuertoI. Puerto,26,Hiszpania,Środkowy obrońca,ŚOB,300 tys. €,Hiszpania,Recr. Huelva,Bez odstępnego,Kupno,Śląsk Wrocław,2019/2020
251,Diego ZivulicD. Zivulic,27,Chorwacja,Defensywny pomocnik,DPM,450 tys. €,Cypr,Pafos FC,Bez odstępnego,Kupno,Śląsk Wrocław,2019/2020
252,Mateusz MackowiakM. Mackowiak,18,Polska,Lewy obrońca,LOB,-,Niemcy,RB Leipzig U19,Bez odstępnego,Kupno,Śląsk Wrocław,2019/2020
253,Dino StiglecD. Stiglec,28,Chorwacja,Lewy obrońca,LOB,650 tys. €,Słowenia,NK Olimpija,Bez odstępnego,Kupno,Śląsk Wrocław,2019/2020
254,Przemyslaw BargielP. Bargiel,19,Polska,Ofensywny pomocnik,OPM,175 tys. €,Włochy,Milan U19,Bez odstępnego,Kupno,Śląsk Wrocław,2019/2020
255,Márk TamásM. Tamás,26,Węgry,Środkowy obrońca,ŚOB,250 tys. €,Węgry,Diósgyőr,Bez odstępnego,Kupno,Śląsk Wrocław,2019/2020
256,Daniel KajzerD. Kajzer,27,Polska,Bramkarz,BRK,500 tys. €,Bułgaria,Botev Plovdiv,Bez odstępnego,Kupno,Śląsk Wrocław,2019/2020
257,Erik ExpósitoE. Expósito,23,Hiszpania,Środkowy napastnik,ŚNP,250 tys. €,Hiszpania,Las Palmas Atl.,Bez odstępnego,Kupno,Śląsk Wrocław,2019/2020
258,Jakub SlowikJ. Slowik,27,Polska,Bramkarz,BRK,350 tys. €,Japonia,Vegalta Sendai,250 tys. €,Sprzedaż,Śląsk Wrocław,2019/2020
259,Mateusz CholewiakM. Cholewiak,29,Polska,Lewy napastnik,LNP,400 tys. €,Polska,Legia Warszawa,60 tys. €,Sprzedaż,Śląsk Wrocław,2019/2020
260,Igors TarasovsI. Tarasovs,30,Łotwa,Środkowy obrońca,ŚOB,250 tys. €,Łotwa,Spartaks,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2019/2020
261,Farshad AhmadzadehF. Ahmadzadeh,26,Iran,Prawy napastnik,PNP,400 tys. €,Iran,Persepolis,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2019/2020
262,Jakub WrabelJ. Wrabel,23,Polska,Bramkarz,BRK,200 tys. €,Polska,Wisła Płock,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2019/2020
263,Daniel LuczakD. Luczak,23,Polska,Lewy napastnik,LNP,150 tys. €,Polska,Pol. Trzebnica,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2019/2020
264,Daniel SzczepanD. Szczepan,24,Polska,Środkowy napastnik,ŚNP,150 tys. €,Polska,GKS Jastrzębie,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2019/2020
265,Marcin RobakM. Robak,36,Polska,Środkowy napastnik,ŚNP,250 tys. €,Polska,Widzew Łódź,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2019/2020
266,Michal BartkowiakM. Bartkowiak,22,Polska,Lewy napastnik,LNP,100 tys. €,Polska,Foto-Higiena,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2019/2020
267,Djordje CotraD. Cotra,34,Serbia,Lewy obrońca,LOB,150 tys. €,-,Bez klubu,-,Sprzedaż,Śląsk Wrocław,2019/2020
268,Arkadiusz PiechA. Piech,34,Polska,Środkowy napastnik,ŚNP,200 tys. €,-,Bez klubu,-,Sprzedaż,Śląsk Wrocław,2019/2020
269,AugustoAugusto,31,Portugalia,Lewy obrońca,LOB,250 tys. €,-,Bez klubu,-,Sprzedaż,Śląsk Wrocław,2019/2020
270,Nemanja MihajlovicN. Mihajlovic,23,Serbia,Lewy napastnik,LNP,650 tys. €,Holandia,Heerenveen,450 tys. €,Kupno,Arka Gdynia,2019/2020
271,Marko VejinovićM. Vejinović,29,Holandia,Defensywny pomocnik,DPM,"1,50 mln €",Holandia,AZ Alkmaar,300 tys. €,Kupno,Arka Gdynia,2019/2020
272,Michal KopczynskiM. Kopczynski,27,Polska,Defensywny pomocnik,DPM,350 tys. €,Polska,Legia Warszawa,55 tys. €,Kupno,Arka Gdynia,2019/2020
273,Samu AraújoS. Araújo,23,Hiszpania,Lewy obrońca,LOB,300 tys. €,Hiszpania,Atl. Madrid B,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
274,Azer BusuladzicA. Busuladzic,27,Bośnia i Hercegowina,Defensywny pomocnik,DPM,800 tys. €,Grecja,Atromitos Ateny,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
275,Fabian SerrarensF. Serrarens,28,Holandia,Środkowy napastnik,ŚNP,500 tys. €,Holandia,De Graafschap,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
276,Davit SkhirtladzeD. Skhirtladze,26,Gruzja,Środkowy napastnik,ŚNP,400 tys. €,Łotwa,Ryga,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
277,Santi SamanesS. Samanes,23,Hiszpania,Lewy napastnik,LNP,150 tys. €,Hiszpania,Coruxo FC,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
278,Marcin BudzinskiM. Budzinski,29,Polska,Ofensywny pomocnik,OPM,300 tys. €,Polska,Cracovia,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
279,Nando GarcíaN. García,25,Hiszpania,Prawy napastnik,PNP,400 tys. €,Hiszpania,Alavés,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
280,Douglas BergqvistD. Bergqvist,26,Szwecja,Środkowy obrońca,ŚOB,600 tys. €,Szwecja,Östersund,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
281,Kamil AntonikK. Antonik,20,Polska,Prawy napastnik,PNP,-,Polska,Resovia,Bez odstępnego,Kupno,Arka Gdynia,2019/2020
282,Luka ZarandiaL. Zarandia,23,Gruzja,Prawy napastnik,PNP,"1,00 mln €",Belgia,Zulte Waregem,"1,00 mln €",Sprzedaż,Arka Gdynia,2019/2020
283,Michal JanotaM. Janota,28,Polska,Ofensywny pomocnik,OPM,450 tys. €,Arabia Saudyjska,Al-Fateh,400 tys. €,Sprzedaż,Arka Gdynia,2019/2020
284,Dawid SoldeckiD. Soldecki,32,Polska,Środkowy obrońca,ŚOB,150 tys. €,Polska,Wigry Suwałki,Bez odstępnego,Sprzedaż,Arka Gdynia,2019/2020
285,Aleksandar KolevA. Kolev,26,Bułgaria,Środkowy napastnik,ŚNP,200 tys. €,Polska,Raków,Bez odstępnego,Sprzedaż,Arka Gdynia,2019/2020
286,Azer BusuladzicA. Busuladzic,28,Bośnia i Hercegowina,Defensywny pomocnik,DPM,800 tys. €,Grecja,Atromitos Ateny,Bez odstępnego,Sprzedaż,Arka Gdynia,2019/2020
287,Marcin BudzinskiM. Budzinski,29,Polska,Ofensywny pomocnik,OPM,200 tys. €,Polska,Radomiak,Bez odstępnego,Sprzedaż,Arka Gdynia,2019/2020
288,Tadeusz SochaT. Socha,31,Polska,Prawy obrońca,POB,150 tys. €,Polska,Sandecja,Bez odstępnego,Sprzedaż,Arka Gdynia,2019/2020
289,Michal MolendaM. Molenda,18,Polska,Bramkarz,BRK,50 tys. €,Polska,Radunia Stężyca,Bez odstępnego,Sprzedaż,Arka Gdynia,2019/2020
290,Oskar BohmO. Bohm,18,Polska,Pomocnik,Pomocnik,50 tys. €,Polska,Bałtyk Gdynia,Bez odstępnego,Sprzedaż,Arka Gdynia,2019/2020
291,Nando GarcíaN. García,25,Hiszpania,Prawy napastnik,PNP,200 tys. €,Hiszpania,Racing,Bez odstępnego,Sprzedaż,Arka Gdynia,2019/2020
292,Michal ZebrakowskiM. Zebrakowski,22,Polska,Środkowy napastnik,ŚNP,200 tys. €,Polska,Wigry Suwałki,Bez odstępnego,Sprzedaż,Arka Gdynia,2019/2020
293,Samu AraújoS. Araújo,24,Hiszpania,Lewy obrońca,LOB,200 tys. €,Hiszpania,CyD Leonesa,Bez odstępnego,Sprzedaż,Arka Gdynia,2019/2020
294,Oskar RepkaO. Repka,20,Polska,Środkowy obrońca,ŚOB,300 tys. €,Polska,Pogoń Siedlce,8 tys. €,Sprzedaż,Arka Gdynia,2019/2020
295,Goran CvijanovicG. Cvijanovic,32,Słowenia,Środkowy pomocnik,ŚPM,300 tys. €,-,Bez klubu,-,Sprzedaż,Arka Gdynia,2019/2020
296,Christian MaghomaC. Maghoma,22,Demokratyczna Republika Kongo,Środkowy obrońca,ŚOB,300 tys. €,-,Bez klubu,-,Sprzedaż,Arka Gdynia,2019/2020
297,Maciej AmbrosiewiczM. Ambrosiewicz,21,Polska,Środkowy pomocnik,ŚPM,350 tys. €,Polska,Górnik Zabrze,150 tys. €,Kupno,Wisła Płock,2019/2020
298,Cillian SheridanC. Sheridan,30,Irlandia,Środkowy napastnik,ŚNP,600 tys. €,Izrael,Kiryat Shmona,Bez odstępnego,Kupno,Wisła Płock,2019/2020
299,Jakub RzezniczakJ. Rzezniczak,32,Polska,Środkowy obrońca,ŚOB,450 tys. €,Azerbejdżan,Qarabag Agdam,Bez odstępnego,Kupno,Wisła Płock,2019/2020
300,Piotr TomasikP. Tomasik,31,Polska,Lewy obrońca,LOB,300 tys. €,Polska,Lech Poznań,Bez odstępnego,Kupno,Wisła Płock,2019/2020
301,Krzysztof KaminskiK. Kaminski,29,Polska,Bramkarz,BRK,700 tys. €,Japonia,Júbilo Iwata,Bez odstępnego,Kupno,Wisła Płock,2019/2020
302,Damian MichalskiD. Michalski,21,Polska,Środkowy obrońca,ŚOB,-,Polska,GKS Bełchatów,Bez odstępnego,Kupno,Wisła Płock,2019/2020
303,Jaroslaw FojutJ. Fojut,31,Polska,Środkowy obrońca,ŚOB,300 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Kupno,Wisła Płock,2019/2020
304,Torgil GjertsenT. Gjertsen,27,Norwegia,Lewy napastnik,LNP,500 tys. €,Norwegia,Kristiansund BK,Bez odstępnego,Kupno,Wisła Płock,2019/2020
305,Rafal WolskiR. Wolski,27,Polska,Ofensywny pomocnik,OPM,400 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Kupno,Wisła Płock,2019/2020
306,Jakub WrabelJ. Wrabel,23,Polska,Bramkarz,BRK,200 tys. €,Polska,Śląsk Wrocław,Bez odstępnego,Kupno,Wisła Płock,2019/2020
307,Suad SahitiS. Sahiti,24,Kosowo,Prawy napastnik,PNP,250 tys. €,Bułgaria,Septemvri Sofia,Bez odstępnego,Kupno,Wisła Płock,2019/2020
